;Revenue;Gross Profit;EBITDA;Operating Income;Income Before Tax;Net Income;Weighted Avg. Shares Outs. Dil.;Total Current Assets;Total Assets;Total Current Liabilities;Total Liabilities;Total Stockholders Equity;Cash Provided by Operating Activities;Cash Used for Investing Activities;Cash Used/Provided by Financing Activities;Net Change In Cash;Free Cash Flow;COGS;Gross Profit Ratio;Operating Expenses;R&D Expenses;Selling, G&A Exp.;General and Admin. Exp.;Selling and Marketing Exp;Other Expenses;COGS and Expenses;Interest Income;Interest Expense;Depreciation and Amortization;EBITDA ratio;Operating Income ratio;Total Other Income Exp.(Gains);Income Before Tax ratio;Income Tax Expense (Gain);Net Income Ratio;EPS;EPS Diluted;Weighted Avg. Shares Outs.;I_SEC Link;Cash and Cash Equivalents;Short-Term Investments;Cash & Short-Term Investments;Net Receivables;Inventory;Other Current Assets;PP&E;Goodwill;Intangible Assets;Goodwill and Intangible Assets;Investments;Tax Assets;Other Non-Current Assets;Total Non-Current Assets;Other Assets;Accounts Payable;Short-Term Debt;Tax Payable;Deferred Revenue;Other Current Liabilities;Long-Term Debt;Deferred Revenue;Deferred Tax Liabilities;Other Non-Current Liabilities;Total Non-Current Liabilities;Other Liabilities;Capital Lease Obligations;Preferred Stock;Common Stock;Retained Earnings;Other Compreh. Income(Loss);Other Total Stockhold. Equity;Total Liab.&Stockhold. Equity;Minority Interest;Total Liabilities & Equity;B_SEC Link;Net_Income;Depreciation_and_Amortization;Deferred_Income_Tax;Stock Based Compensation;Change in Working Capital;Accounts Receivable;Inventory;Accounts Payable;Other Working Capital;Other Non-Cash Items;CAPEX;Acquisitions Net;Purchases of Investments;Sales/Maturities of Investments;Other Investing Activities;Debt Repayment;Common Stock Issued;Common Stock Repurchased;Dividends Paid;Other Financing Activities;Effect of Forex Changes on Cash;Cash at the End of Period;Cash at the Beginning of Period;C_SEC Link;Dunno;Revenue per share;Earnings per share;FCF per share;Dividends per share;CAPEX per share;Book Value per sh.;Comm.Shares outs.;Avg. annual P/E ratio;P/E to S&P500;Avg. annual div. yield;Revenue (m);Operating margin;Depreciation (m);Net profit (m);Income tax rate;Net profit margin;Working capital (m);Long-term debt (m);Equity (m);ROIC;Return on capital;Return on equity;Plowback ratio;Div.&Repurch./FCF;Forex (EUR/USD)
2012.0;;;;;;;;2.0;2.0;1.0;1.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;0.0;1.0;;;0.0;0.0;;;;-0.0;;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;;;0.0;0.0;;;;1.0;;-0.0;-1.0;2.0;-0.0;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2013.0;;;-1.0;-1.0;-1.0;-1.0;0.0;1.0;1.0;1.0;1.0;-1.0;-1.0;-0.0;0.0;-1.0;-1.0;;;1.0;1.0;1.0;1.0;;-1.0;1.0;;;0.0;-inf;-inf;-0.0;-inf;;-inf;-1.9;-1.9;0.0;;0.0;;0.0;;;1.0;0.0;;;;;;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;;;0.0;0.0;;;;1.0;-1.0;-0.0;-1.0;1.0;-0.0;1.0;;-1.0;0.0;;;0.0;;;;;-1.0;-0.0;;;;;-0.0;;;;0.0;-0.0;0.0;1.0;;1.37;;-1.38;-2.14;;0.01;-1.01;0.0;;;;;-inf;0.0;-1.0;;-inf;-0.0;0.0;-0.0;1377.4;-75.9;137.2;100.0;;1.375
2014.0;;;-1.0;-1.0;-1.0;-1.0;0.0;0.0;0.0;1.0;2.0;-1.0;-1.0;-0.0;1.0;-0.0;-1.0;;;1.0;1.0;0.0;0.0;;-1.0;1.0;;;0.0;-inf;-inf;-0.0;-inf;;-inf;-2.28;-2.28;0.0;;0.0;;0.0;;;0.0;0.0;;;;;;0.0;0.0;;0.0;0.0;0.0;;0.0;1.0;;;0.0;1.0;;;;1.0;-1.0;-0.0;-1.0;1.0;-0.0;0.0;;-1.0;0.0;;;0.0;;;;;-0.0;-0.0;;;;;-0.0;;;;1.0;0.0;-0.0;0.0;;1.21;;-1.88;-1.75;;0.01;-2.92;0.0;;;;;-inf;0.0;-1.0;;-inf;-1.0;1.0;-1.0;125.5;-161.7;64.5;100.0;;1.21
2015.0;;;-3.0;-3.0;-4.0;-4.0;0.0;12.0;15.0;2.0;2.0;13.0;-3.0;-0.0;14.0;10.0;-3.0;;;3.0;2.0;2.0;2.0;;-1.0;3.0;;0.0;;-inf;-inf;-0.0;-inf;;-inf;-7.38;-7.38;0.0;;10.0;;10.0;;;2.0;0.0;;;2.0;;;0.0;3.0;;1.0;0.0;0.0;;0.0;0.0;;;0.0;0.0;;0.0;;1.0;-4.0;-0.0;15.0;15.0;-0.0;15.0;;-4.0;;;1.0;-1.0;;;;;0.0;-0.0;;;;-0.0;-0.0;14.0;;;0.0;0.0;10.0;-0.0;;1.09;;-6.76;-6.61;;0.01;24.04;0.0;;;;;-inf;;-3.0;;-inf;9.0;0.0;12.0;-25.7;-23.0;-28.1;100.0;;1.086
2016.0;;;-8.0;-8.0;-8.0;-8.0;1.0;6.0;9.0;3.0;4.0;5.0;-7.0;-0.0;0.0;-7.0;-7.0;;;8.0;5.0;3.0;3.0;;;8.0;;;0.0;-inf;-inf;-0.0;-inf;;-inf;-13.46;-13.46;1.0;;3.0;;3.0;;;3.0;0.0;;;2.0;;;0.0;3.0;;2.0;0.0;1.0;;1.0;1.0;;;0.0;1.0;;0.0;;1.0;-8.0;-0.0;12.0;9.0;-0.0;9.0;;-8.0;0.0;;;-0.0;;;;;1.0;-0.0;;;;;-0.0;;;;1.0;0.0;3.0;10.0;;1.05;;-12.82;-10.9;;0.21;7.33;1.0;;;;;-inf;0.0;-8.0;;-inf;3.0;1.0;5.0;-144.4;-94.4;-174.9;100.0;;1.051
2017.0;;;-14.0;-12.0;-14.0;-14.0;1.0;28.0;31.0;5.0;6.0;25.0;-10.0;-0.0;31.0;20.0;-11.0;;;12.0;8.0;3.0;3.0;;;12.0;0.0;4.0;0.0;-inf;-inf;-2.0;-inf;;-inf;-14.88;-14.88;1.0;;24.0;;24.0;4.0;;0.0;0.0;;2.0;2.0;0.0;;;3.0;;3.0;0.0;1.0;;1.0;1.0;;;0.0;1.0;;0.0;;3.0;-14.0;-18.0;53.0;31.0;-0.0;31.0;;-14.0;0.0;;1.0;-0.0;;;-1.0;;2.0;-0.0;;;;-0.0;-0.0;0.0;;;31.0;-0.0;24.0;4.0;;1.2;;-12.42;-9.64;;0.14;23.09;1.0;;;;;-inf;0.0;-11.0;;-inf;19.0;1.0;21.0;-52.8;-44.8;-53.8;100.0;;1.2
2018.0;;;-16.0;-16.0;-16.0;-16.0;1.0;22.0;25.0;10.0;17.0;8.0;-14.0;-0.0;8.0;-6.0;-14.0;;;16.0;11.0;5.0;5.0;;;16.0;;0.0;0.0;-inf;-inf;-0.0;-inf;-0.0;-inf;-11.93;-11.93;1.0;;17.0;;17.0;5.0;;0.0;0.0;;2.0;2.0;0.0;;0.0;3.0;;6.0;2.0;2.0;;2.0;7.0;;;0.0;8.0;;0.0;;3.0;-16.0;-30.0;51.0;25.0;-0.0;25.0;;-16.0;0.0;;0.0;1.0;;;3.0;-0.0;0.0;-0.0;;;;-0.0;-0.0;;;;8.0;-0.0;17.0;23.0;;1.15;;-10.39;-9.04;;0.08;5.23;1.0;;;;;-inf;0.0;-14.0;0.5;-inf;11.0;6.0;7.0;-101.6;-63.5;-198.8;100.0;;1.147
2019.0;;;-18.0;-18.0;-20.0;-20.0;2.0;16.0;20.0;22.0;28.0;-8.0;-17.0;-0.0;8.0;-9.0;-17.0;;;18.0;10.0;7.0;7.0;;;18.0;;3.0;0.0;-inf;-inf;-2.0;-inf;-0.0;-inf;-11.77;-11.77;2.0;;7.0;1.0;8.0;9.0;;0.0;0.0;;3.0;3.0;0.0;;0.0;3.0;;9.0;11.0;1.0;;2.0;6.0;;;0.0;6.0;;;;5.0;-20.0;-45.0;51.0;20.0;-0.0;20.0;;-20.0;0.0;;0.0;-0.0;;;3.0;-0.0;3.0;-0.0;;;;-0.0;;;;;8.0;-0.0;7.0;16.0;;1.12;;-10.54;-9.21;;0.17;-4.44;2.0;;;;;-inf;0.0;-18.0;0.2;-inf;-5.0;5.0;-7.0;855.0;-94.6;237.3;100.0;;1.121
2020.0;;;-17.0;-17.0;-21.0;-21.0;6.0;29.0;33.0;22.0;25.0;8.0;;;;;;;;17.0;12.0;5.0;5.0;;;17.0;;5.0;0.0;-inf;-inf;-4.0;-inf;;-inf;-3.42;-3.42;6.0;;7.0;16.0;23.0;6.0;;0.0;0.0;;3.0;3.0;0.0;;0.0;4.0;;10.0;9.0;2.0;;4.0;2.0;;;0.0;2.0;;;;25.0;-21.0;-17.0;22.0;33.0;-0.0;33.0;;-21.0;0.0;;;4.0;;;0.0;;17.0;;;;;;;;;;;;;;;1.22;;-2.84;;;;1.14;6.0;;;;;-inf;0.0;-17.0;;-inf;6.0;2.0;7.0;-163.3;-53.3;-248.5;100.0;;1.221
2021.0;;;-30.0;-30.0;-36.0;-36.0;12.0;36.0;41.0;26.0;35.0;7.0;-27.0;14.0;34.0;34.0;-27.0;;;30.0;22.0;8.0;8.0;;;30.0;;5.0;;-inf;-inf;-5.0;-inf;;-inf;-2.96;-2.96;12.0;;27.0;1.0;29.0;6.0;;;1.0;;3.0;3.0;0.0;;;5.0;;9.0;10.0;2.0;0.0;5.0;7.0;;;;8.0;;1.0;;31.0;-56.0;-0.0;;35.0;6.0;41.0;;-36.0;0.0;;4.0;2.0;;;0.0;;1.0;-0.0;;;14.0;;-4.0;19.0;;;-4.0;-0.0;27.0;7.0;;1.14;;-2.64;-2.04;;0.03;0.49;12.0;-3.9;-0.1;;;-inf;;-31.0;;-inf;9.0;6.0;6.0;-361.7;-87.8;-544.6;100.0;;1.137
