;Revenue;Gross Profit;EBITDA;Operating Income;Income Before Tax;Net Income;Weighted Avg. Shares Outs. Dil.;Total Current Assets;Total Assets;Total Current Liabilities;Total Liabilities;Total Stockholders Equity;Cash Provided by Operating Activities;Cash Used for Investing Activities;Cash Used/Provided by Financing Activities;Net Change In Cash;Free Cash Flow;COGS;Gross Profit Ratio;Operating Expenses;R&D Expenses;Selling, G&A Exp.;General and Admin. Exp.;Selling and Marketing Exp;Other Expenses;COGS and Expenses;Interest Income;Interest Expense;Depreciation and Amortization;EBITDA ratio;Operating Income ratio;Total Other Income Exp.(Gains);Income Before Tax ratio;Income Tax Expense (Gain);Net Income Ratio;EPS;EPS Diluted;Weighted Avg. Shares Outs.;I_SEC Link;Cash and Cash Equivalents;Short-Term Investments;Cash & Short-Term Investments;Net Receivables;Inventory;Other Current Assets;PP&E;Goodwill;Intangible Assets;Goodwill and Intangible Assets;Investments;Tax Assets;Other Non-Current Assets;Total Non-Current Assets;Other Assets;Accounts Payable;Short-Term Debt;Tax Payable;Deferred Revenue;Other Current Liabilities;Long-Term Debt;Deferred Revenue;Deferred Tax Liabilities;Other Non-Current Liabilities;Total Non-Current Liabilities;Other Liabilities;Capital Lease Obligations;Preferred Stock;Common Stock;Retained Earnings;Other Compreh. Income(Loss);Other Total Stockhold. Equity;Total Liab.&Stockhold. Equity;Minority Interest;Total Liabilities & Equity;B_SEC Link;Net_Income;Depreciation_and_Amortization;Deferred_Income_Tax;Stock Based Compensation;Change in Working Capital;Accounts Receivable;Inventory;Accounts Payable;Other Working Capital;Other Non-Cash Items;CAPEX;Acquisitions Net;Purchases of Investments;Sales/Maturities of Investments;Other Investing Activities;Debt Repayment;Common Stock Issued;Common Stock Repurchased;Dividends Paid;Other Financing Activities;Effect of Forex Changes on Cash;Cash at the End of Period;Cash at the Beginning of Period;C_SEC Link;Dunno;Revenue per share;Earnings per share;FCF per share;Dividends per share;CAPEX per share;Book Value per sh.;Comm.Shares outs.;Avg. annual P/E ratio;P/E to S&P500;Avg. annual div. yield;Revenue (m);Operating margin;Depreciation (m);Net profit (m);Income tax rate;Net profit margin;Working capital (m);Long-term debt (m);Equity (m);ROIC;Return on capital;Return on equity;Plowback ratio;Div.&Repurch./FCF;Forex (CAD/USD)
1999.0;;;;;;-2.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;-inf;-5.13;-5.13;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2000.0;;;;;;-0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;-inf;-0.7;-0.7;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2001.0;;;1.0;-2.0;;-2.0;1.0;;;;;;-0.0;-1.0;1.0;-0.0;-0.0;;;0.0;;;;;0.0;0.0;;;0.0;inf;-inf;-2.0;;;-inf;-2.87;-2.87;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-2.0;0.0;;;0.0;;;;0.0;2.0;-0.0;;-0.0;0.0;;;1.0;;;-0.0;;0.0;1.0;;0.65;;;;;;;;;;;;;;;;;;;;;;;;;
2002.0;;;0.0;-1.0;;-1.0;1.0;;;;;;-0.0;0.0;0.0;-0.0;-0.0;;;0.0;;;;;0.0;0.0;;;0.0;inf;-inf;-0.0;;;-inf;-0.57;-0.57;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.0;0.0;;;-0.0;;;;-0.0;0.0;-0.0;;-0.0;0.0;-0.0;;0.0;;;-0.0;;0.0;0.0;;0.64;;;;;;;;;;;;;;;;;;;;;;;;;
2003.0;;;-0.0;-0.0;;-0.0;1.0;0.0;2.0;0.0;0.0;2.0;-0.0;-0.0;0.0;-0.0;-0.0;;;0.0;;;;;0.0;0.0;;;0.0;-inf;-inf;-0.0;;;-inf;-0.28;-0.28;1.0;;0.0;0.0;0.0;0.0;;;1.0;;;;;;0.0;1.0;;0.0;0.0;;;;;;;;;;0.0;;;-11.0;;;2.0;;2.0;;-0.0;0.0;;;0.0;;;;0.0;0.0;-0.0;;;0.0;0.0;;0.0;;;-0.0;;0.0;0.0;;0.7;;;;;;;;;;;;;;;;;;;;;;;;;
2004.0;;;-1.0;-1.0;;-1.0;3.0;1.0;3.0;0.0;0.0;3.0;-0.0;-0.0;2.0;1.0;-1.0;;;1.0;;;;;1.0;1.0;;;0.0;-inf;-inf;0.0;;;-inf;-0.22;-0.22;2.0;;1.0;0.0;1.0;0.0;;;2.0;;;;;;1.0;2.0;;0.0;;;;;;;;;;;;;;-12.0;;;3.0;;3.0;;-1.0;0.0;;;0.0;;;;0.0;0.0;-0.0;;;0.0;0.0;;2.0;;;-0.0;;1.0;0.0;;0.73;;;;;;;;;;;;;;;;;;;;;;;;;
2005.0;;;-1.0;-2.0;-2.0;-2.0;4.0;2.0;6.0;0.0;0.0;6.0;-1.0;-2.0;3.0;1.0;-3.0;;;1.0;;;;;1.0;1.0;;;0.0;-inf;-inf;-0.0;-inf;-0.0;-inf;-0.48;-0.48;3.0;;2.0;0.0;2.0;0.0;;;3.0;;;;;;1.0;4.0;;0.0;0.0;;;;;;;;;;0.0;;;-15.0;;;6.0;;6.0;;-2.0;0.0;-0.0;;-0.0;;;;-0.0;1.0;-2.0;;-0.0;;0.0;;3.0;;;;;2.0;2.0;;0.79;;;;;;;;;;;;;;;;;;;;;;;;;
2006.0;;;-1.0;-2.0;-2.0;-0.0;6.0;5.0;17.0;0.0;0.0;17.0;-2.0;-6.0;12.0;3.0;-8.0;;;1.0;;;;;1.0;1.0;;;0.0;-inf;-inf;0.0;-inf;-1.0;-inf;-0.09;-0.09;6.0;;4.0;0.0;4.0;1.0;;0.0;10.0;;;;;;2.0;12.0;;0.0;;;;0.0;;;;;;;;;;-17.0;;;17.0;;17.0;;-0.0;0.0;-1.0;;-1.0;;;;-1.0;0.0;-7.0;;;0.0;0.0;;12.0;;;;;6.0;3.0;;0.9;;-0.06;-1.66;;1.34;3.33;6.0;-8.3;-0.5;;;-inf;0.0;-0.0;81.4;-inf;5.0;;19.0;-1.5;-7.8;-1.8;100.0;;0.895
2007.0;;;-1.0;-4.0;-3.0;-2.0;9.0;12.0;30.0;1.0;2.0;28.0;-3.0;-8.0;14.0;3.0;-16.0;;;2.0;;;;;2.0;2.0;;;0.0;-inf;-inf;1.0;-inf;-1.0;-inf;-0.18;-0.18;9.0;;9.0;1.0;10.0;3.0;;0.0;17.0;;;;;;1.0;17.0;;1.0;;;;0.0;;;1.0;;1.0;;;;;-19.0;;;30.0;;30.0;;-2.0;0.0;-0.0;;-2.0;;;;-2.0;1.0;-13.0;;;0.0;5.0;;14.0;;;;;9.0;6.0;;0.9;;-0.21;-1.99;;1.62;3.56;9.0;-2.6;-0.2;;;-inf;0.0;-2.0;39.1;-inf;12.0;;31.0;-1.7;-2.6;-5.9;100.0;;0.901
2008.0;;;-4.0;-5.0;-4.0;-3.0;12.0;10.0;43.0;3.0;4.0;39.0;-2.0;-8.0;7.0;-3.0;-17.0;;;4.0;;;;;4.0;4.0;;;0.0;-inf;-inf;1.0;-inf;-1.0;-inf;-0.2;-0.2;12.0;;7.0;1.0;8.0;2.0;;0.0;32.0;;;;;;1.0;32.0;;3.0;;;;0.0;;;1.0;;1.0;;;;;-24.0;0.0;;43.0;;43.0;;-3.0;0.0;-1.0;;-1.0;;;;-1.0;2.0;-15.0;;;0.0;7.0;;7.0;;;0.0;;7.0;10.0;;0.99;;-0.23;-1.47;;1.29;3.33;12.0;-1.0;-0.0;;;-inf;0.0;-3.0;23.5;-inf;8.0;;39.0;-7.3;-9.0;-7.0;100.0;;0.993
2009.0;;-1.0;-2.0;;-3.0;-2.0;14.0;6.0;40.0;2.0;2.0;32.0;-1.0;-7.0;7.0;-1.0;-2.0;1.0;-inf;2.0;;2.0;2.0;;0.0;3.0;0.0;;0.0;-inf;;-0.0;-inf;-1.0;-inf;-0.17;-0.17;14.0;;5.0;0.0;6.0;1.0;;;33.0;;;;0.0;;;34.0;;;;;;2.0;;;;;;;;;;-22.0;0.0;;34.0;6.0;40.0;;-2.0;0.0;-1.0;1.0;-0.0;1.0;;-1.0;;1.0;-0.0;;;3.0;-10.0;;3.0;;;4.0;;5.0;6.0;;0.84;;-0.2;-0.13;;0.01;2.75;14.0;-0.8;-0.0;;;;0.0;-3.0;29.0;-inf;5.0;;38.0;-6.0;-7.9;-7.2;100.0;;0.838
2010.0;;-0.0;-3.0;;-3.0;-3.0;15.0;10.0;57.0;2.0;5.0;39.0;-1.0;-7.0;11.0;2.0;-2.0;0.0;-inf;3.0;;3.0;3.0;;0.0;3.0;0.0;;0.0;-inf;;-0.0;-inf;-0.0;-inf;-0.2;-0.2;15.0;;9.0;0.0;9.0;1.0;;;46.0;;;;0.0;;;47.0;;;;;;2.0;;;3.0;;3.0;;;;;-30.0;0.0;;44.0;12.0;57.0;;-3.0;0.0;-0.0;1.0;0.0;;;;;1.0;-0.0;;;3.0;-10.0;;6.0;;;5.0;;9.0;6.0;;0.98;;-0.19;-0.1;;0.01;2.59;15.0;-1.7;-0.1;;;;0.0;-3.0;13.4;-inf;9.0;;40.0;-6.7;-7.5;-7.5;100.0;;0.983
