;Revenue;Gross Profit;EBITDA;Operating Income;Income Before Tax;Net Income;Weighted Avg. Shares Outs. Dil.;Total Current Assets;Total Assets;Total Current Liabilities;Total Liabilities;Total Stockholders Equity;Cash Provided by Operating Activities;Cash Used for Investing Activities;Cash Used/Provided by Financing Activities;Net Change In Cash;Free Cash Flow;COGS;Gross Profit Ratio;Operating Expenses;R&D Expenses;Selling, G&A Exp.;General and Admin. Exp.;Selling and Marketing Exp;Other Expenses;COGS and Expenses;Interest Income;Interest Expense;Depreciation and Amortization;EBITDA ratio;Operating Income ratio;Total Other Income Exp.(Gains);Income Before Tax ratio;Income Tax Expense (Gain);Net Income Ratio;EPS;EPS Diluted;Weighted Avg. Shares Outs.;I_SEC Link;Cash and Cash Equivalents;Short-Term Investments;Cash & Short-Term Investments;Net Receivables;Inventory;Other Current Assets;PP&E;Goodwill;Intangible Assets;Goodwill and Intangible Assets;Investments;Tax Assets;Other Non-Current Assets;Total Non-Current Assets;Other Assets;Accounts Payable;Short-Term Debt;Tax Payable;Deferred Revenue;Other Current Liabilities;Long-Term Debt;Deferred Revenue;Deferred Tax Liabilities;Other Non-Current Liabilities;Total Non-Current Liabilities;Other Liabilities;Capital Lease Obligations;Preferred Stock;Common Stock;Retained Earnings;Other Compreh. Income(Loss);Other Total Stockhold. Equity;Total Liab.&Stockhold. Equity;Minority Interest;Total Liabilities & Equity;B_SEC Link;Net_Income;Depreciation_and_Amortization;Deferred_Income_Tax;Stock Based Compensation;Change in Working Capital;Accounts Receivable;Inventory;Accounts Payable;Other Working Capital;Other Non-Cash Items;CAPEX;Acquisitions Net;Purchases of Investments;Sales/Maturities of Investments;Other Investing Activities;Debt Repayment;Common Stock Issued;Common Stock Repurchased;Dividends Paid;Other Financing Activities;Effect of Forex Changes on Cash;Cash at the End of Period;Cash at the Beginning of Period;C_SEC Link;Dunno;Revenue per share;Earnings per share;FCF per share;Dividends per share;CAPEX per share;Book Value per sh.;Comm.Shares outs.;Avg. annual P/E ratio;P/E to S&P500;Avg. annual div. yield;Revenue (m);Operating margin;Depreciation (m);Net profit (m);Income tax rate;Net profit margin;Working capital (m);Long-term debt (m);Equity (m);ROIC;Return on capital;Return on equity;Plowback ratio;Div.&Repurch./FCF;Forex (EUR/USD)
2011.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2012.0;2936.0;1354.0;744.0;464.0;441.0;297.0;189.0;;;;;;610.0;-340.0;-256.0;8.0;269.0;1582.0;46.12;890.0;569.0;;;;320.0;2471.0;5.0;;313.0;25.35;15.82;-23.0;15.04;133.0;10.13;1.57;1.57;189.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;297.0;313.0;;;-70.0;12.0;-25.0;33.0;106.0;69.0;-341.0;;;;-127.0;-387.0;;;;131.0;-6.0;132.0;124.0;;1.32;11.78;1.19;1.08;;1.37;;189.0;;;;2225.0;15.8;238.0;225.0;30.2;10.1;;;;;;;100.0;;1.319
2013.0;3210.0;1513.0;867.0;497.0;504.0;331.0;189.0;3050.0;5354.0;1261.0;2171.0;3147.0;624.0;-367.0;-225.0;19.0;252.0;1697.0;47.13;1016.0;659.0;;;;357.0;2713.0;3.0;-1.0;371.0;27.02;15.48;7.0;15.69;165.0;10.31;1.75;1.75;189.0;;156.0;;156.0;1512.0;326.0;1055.0;780.0;1082.0;333.0;1415.0;2.0;57.0;50.0;2305.0;;668.0;408.0;143.0;;185.0;28.0;267.0;38.0;576.0;909.0;;;;5.0;3082.0;60.0;;5318.0;37.0;5354.0;;331.0;371.0;;;-135.0;-112.0;-27.0;20.0;61.0;57.0;-372.0;;;;-145.0;-326.0;;;;102.0;-13.0;156.0;138.0;;1.37;12.36;1.27;0.97;;1.43;12.12;189.0;;;;2335.0;15.5;270.0;241.0;32.8;10.3;1301.0;21.0;2290.0;8.2;9.3;10.5;100.0;;1.375
2014.0;3342.0;1520.0;825.0;503.0;482.0;316.0;189.0;3441.0;5615.0;1478.0;2617.0;2987.0;515.0;-351.0;-147.0;25.0;116.0;1822.0;45.49;1017.0;654.0;;;;363.0;2839.0;9.0;-2.0;350.0;24.69;15.04;-21.0;14.42;161.0;9.46;1.67;1.67;189.0;;162.0;;162.0;1752.0;358.0;1169.0;708.0;952.0;321.0;1273.0;2.0;135.0;56.0;2174.0;;648.0;594.0;132.0;;236.0;23.0;284.0;26.0;806.0;1138.0;;;;5.0;3029.0;-46.0;;5604.0;11.0;5615.0;;316.0;350.0;;;-289.0;1.0;-79.0;16.0;17.0;139.0;-399.0;;;;-146.0;-36.0;;;;-112.0;7.0;162.0;138.0;;1.21;14.62;1.38;0.51;;1.75;13.07;189.0;;;;2762.0;15.0;289.0;261.0;33.5;9.5;1622.0;19.0;2470.0;7.7;8.5;10.6;100.0;;1.21
2015.0;3100.0;1472.0;767.0;495.0;472.0;313.0;189.0;2194.0;4209.0;1769.0;4230.0;-27.0;768.0;-344.0;-381.0;53.0;382.0;1628.0;47.49;978.0;610.0;;;;368.0;2605.0;7.0;;298.0;24.76;15.95;-23.0;15.21;157.0;10.08;1.65;1.65;189.0;;198.0;9.0;208.0;1491.0;321.0;174.0;680.0;855.0;334.0;1189.0;1.0;133.0;12.0;2015.0;;551.0;998.0;136.0;;219.0;1456.0;292.0;25.0;688.0;2461.0;;;;4.0;-13.0;-18.0;;4202.0;6.0;4209.0;;313.0;298.0;;;69.0;17.0;-3.0;-50.0;-27.0;88.0;-387.0;;;;-144.0;-3499.0;;;;3117.0;10.0;198.0;146.0;;1.09;15.11;1.52;1.86;;1.88;-0.13;189.0;33.5;1.7;;2854.0;16.0;275.0;288.0;33.2;10.1;391.0;1341.0;-25.0;12.9;11.2;-1145.6;100.0;;1.086
2016.0;3264.0;1604.0;856.0;648.0;596.0;419.0;189.0;1984.0;4047.0;755.0;3700.0;342.0;1057.0;-337.0;-432.0;289.0;697.0;1661.0;49.13;956.0;645.0;;;;310.0;2616.0;3.0;;260.0;26.22;19.86;-52.0;18.27;176.0;12.84;2.22;2.22;189.0;;481.0;6.0;487.0;1111.0;341.0;45.0;704.0;825.0;373.0;1198.0;23.0;125.0;13.0;2063.0;;646.0;;44.0;;108.0;1943.0;287.0;14.0;702.0;2946.0;;;;3.0;318.0;21.0;;4042.0;5.0;4047.0;;419.0;260.0;;;416.0;-93.0;-35.0;112.0;8.0;-39.0;-360.0;20.0;;;-172.0;-1485.0;1.0;;-91.0;1143.0;1.0;481.0;192.0;;1.05;16.44;;-0.01;0.09;0.01;;189.0;inf;inf;0.2;3105.0;5.4;248.0;;100.0;;1887.0;0.0;;;4.4;;-inf;-648.8;1.051
2016.0;3264.0;1604.0;856.0;648.0;596.0;419.0;189.0;1984.0;4047.0;755.0;3700.0;342.0;1057.0;-337.0;-432.0;289.0;697.0;1661.0;49.13;956.0;645.0;;;;310.0;2616.0;3.0;;260.0;26.22;19.86;-52.0;18.27;176.0;12.84;2.22;2.22;189.0;;481.0;6.0;487.0;1111.0;341.0;45.0;704.0;825.0;373.0;1198.0;23.0;125.0;13.0;2063.0;;646.0;;44.0;;108.0;1943.0;287.0;14.0;702.0;2946.0;;;;3.0;318.0;21.0;;4042.0;5.0;4047.0;;419.0;260.0;;;416.0;-93.0;-35.0;112.0;8.0;-39.0;-360.0;20.0;;;-172.0;-1485.0;1.0;;-91.0;1143.0;1.0;481.0;192.0;;1.05;16.44;2.11;3.51;0.46;1.81;1.72;189.0;21.7;1.0;1.0;3105.0;19.9;248.0;399.0;29.5;12.8;1170.0;1848.0;325.0;12.8;14.7;122.7;78.2;12.9;1.051
2017.0;4099.0;2119.0;1205.0;936.0;895.0;642.0;190.0;2496.0;4968.0;856.0;4027.0;934.0;795.0;-455.0;-102.0;228.0;326.0;1980.0;51.69;1183.0;788.0;;;;395.0;3163.0;8.0;;313.0;29.41;22.82;-40.0;21.84;250.0;15.67;3.39;3.38;189.0;;777.0;5.0;782.0;1194.0;472.0;49.0;852.0;942.0;528.0;1470.0;36.0;113.0;;2471.0;;729.0;;35.0;;127.0;2167.0;329.0;13.0;662.0;3171.0;;;;3.0;895.0;36.0;;4961.0;6.0;4968.0;;642.0;313.0;;;-213.0;-2.0;-106.0;35.0;-87.0;54.0;-470.0;;;10.0;-239.0;-964.0;;;-144.0;1006.0;-10.0;777.0;549.0;;1.2;18.08;2.83;1.44;0.64;2.07;4.12;189.0;32.1;1.4;0.7;3417.0;22.8;261.0;535.0;28.0;15.7;1367.0;1806.0;779.0;15.7;18.0;68.8;77.6;44.2;1.2
2018.0;3923.0;2061.0;1250.0;949.0;921.0;900.0;189.0;2841.0;5564.0;852.0;4012.0;1547.0;1071.0;-731.0;-174.0;167.0;339.0;1861.0;52.55;1113.0;738.0;;;;375.0;2974.0;2.0;;331.0;31.86;24.18;-28.0;23.48;19.0;22.94;4.77;4.75;189.0;;910.0;4.0;914.0;1429.0;449.0;50.0;975.0;901.0;741.0;1641.0;37.0;70.0;;2723.0;;750.0;;9.0;;102.0;2210.0;312.0;45.0;593.0;3160.0;;;;3.0;1513.0;31.0;;5559.0;6.0;5564.0;;900.0;331.0;;;-147.0;31.0;-5.0;46.0;-95.0;-13.0;-732.0;;;;-386.0;-13.0;;-115.0;-153.0;106.0;1.0;910.0;743.0;;1.15;18.13;4.16;1.57;0.71;3.38;7.15;189.0;29.8;1.2;0.6;3420.0;24.2;289.0;785.0;2.0;22.9;1735.0;1927.0;1349.0;19.1;16.5;58.2;83.0;78.9;1.147
2019.0;4222.0;2199.0;1373.0;1030.0;981.0;780.0;188.0;2961.0;6105.0;902.0;4438.0;1661.0;1464.0;-786.0;-562.0;117.0;673.0;2024.0;52.07;1169.0;784.0;;;;385.0;3192.0;7.0;;395.0;32.51;24.4;-49.0;23.24;198.0;18.47;4.18;4.16;187.0;;1007.0;2.0;1009.0;1421.0;471.0;60.0;1199.0;880.0;939.0;1820.0;43.0;83.0;;3145.0;;798.0;;8.0;;104.0;2343.0;309.0;92.0;793.0;3536.0;;68.0;;3.0;1628.0;29.0;;6099.0;7.0;6105.0;;780.0;395.0;;;67.0;-25.0;-46.0;60.0;163.0;223.0;-791.0;;;;-391.0;-357.0;;-434.0;-216.0;445.0;1.0;1007.0;890.0;;1.12;20.17;3.73;3.22;1.03;3.78;7.93;187.0;39.4;1.6;0.7;3767.0;24.4;352.0;696.0;20.2;18.5;1837.0;2090.0;1481.0;15.0;16.0;47.0;72.3;96.5;1.121
