;Revenue;Gross Profit;EBITDA;Operating Income;Income Before Tax;Net Income;Weighted Avg. Shares Outs. Dil.;Total Current Assets;Total Assets;Total Current Liabilities;Total Liabilities;Total Stockholders Equity;Cash Provided by Operating Activities;Cash Used for Investing Activities;Cash Used/Provided by Financing Activities;Net Change In Cash;Free Cash Flow;COGS;Gross Profit Ratio;Operating Expenses;R&D Expenses;Selling, G&A Exp.;General and Admin. Exp.;Selling and Marketing Exp;Other Expenses;COGS and Expenses;Interest Income;Interest Expense;Depreciation and Amortization;EBITDA ratio;Operating Income ratio;Total Other Income Exp.(Gains);Income Before Tax ratio;Income Tax Expense (Gain);Net Income Ratio;EPS;EPS Diluted;Weighted Avg. Shares Outs.;I_SEC Link;Cash and Cash Equivalents;Short-Term Investments;Cash & Short-Term Investments;Net Receivables;Inventory;Other Current Assets;PP&E;Goodwill;Intangible Assets;Goodwill and Intangible Assets;Investments;Tax Assets;Other Non-Current Assets;Total Non-Current Assets;Other Assets;Accounts Payable;Short-Term Debt;Tax Payable;Deferred Revenue;Other Current Liabilities;Long-Term Debt;Deferred Revenue;Deferred Tax Liabilities;Other Non-Current Liabilities;Total Non-Current Liabilities;Other Liabilities;Capital Lease Obligations;Preferred Stock;Common Stock;Retained Earnings;Other Compreh. Income(Loss);Other Total Stockhold. Equity;Total Liab.&Stockhold. Equity;Minority Interest;Total Liabilities & Equity;B_SEC Link;Net_Income;Depreciation_and_Amortization;Deferred_Income_Tax;Stock Based Compensation;Change in Working Capital;Accounts Receivable;Inventory;Accounts Payable;Other Working Capital;Other Non-Cash Items;CAPEX;Acquisitions Net;Purchases of Investments;Sales/Maturities of Investments;Other Investing Activities;Debt Repayment;Common Stock Issued;Common Stock Repurchased;Dividends Paid;Other Financing Activities;Effect of Forex Changes on Cash;Cash at the End of Period;Cash at the Beginning of Period;C_SEC Link;Dunno;Revenue per share;Earnings per share;FCF per share;Dividends per share;CAPEX per share;Book Value per sh.;Comm.Shares outs.;Avg. annual P/E ratio;P/E to S&P500;Avg. annual div. yield;Revenue (m);Operating margin;Depreciation (m);Net profit (m);Income tax rate;Net profit margin;Working capital (m);Long-term debt (m);Equity (m);ROIC;Return on capital;Return on equity;Plowback ratio;Div.&Repurch./FCF;Forex (CAD/USD)
2002.0;;;-3.0;-3.0;;-2.0;10.0;2.0;2.0;0.0;0.0;1.0;-3.0;-0.0;1.0;-2.0;-3.0;;;3.0;;0.0;;;2.0;3.0;0.0;;0.0;-inf;-inf;0.0;;;-inf;-0.23;-0.23;10.0;;1.0;;1.0;0.0;;1.0;0.0;;;;;;0.0;0.0;;0.0;;;;;;;;;;;;;;-4.0;-0.0;5.0;2.0;;2.0;;-2.0;0.0;;;-1.0;;;;;-0.0;-0.0;;;;-0.0;;1.0;;;;;1.0;3.0;;0.63;;;;;;;;;;;;;;;;;;;;;;;;;
2003.0;;;-0.0;-1.0;;-1.0;15.0;1.0;1.0;0.0;0.0;1.0;-1.0;0.0;0.0;-1.0;-1.0;;;1.0;;1.0;;;0.0;1.0;;;0.0;-inf;-inf;-0.0;;;-inf;-0.08;-0.08;15.0;;0.0;0.0;0.0;0.0;;;0.0;;;;;;0.0;0.0;;0.0;;;;0.0;;;;;;;;;;-5.0;0.0;;1.0;;1.0;;-1.0;0.0;;;1.0;;;;;-0.0;-0.0;;;0.0;;;0.0;;;;;0.0;1.0;;0.68;;;;;;;;;;;;;;;;;;;;;;;;;
2004.0;;;-3.0;-1.0;;1.0;21.0;11.0;11.0;0.0;0.0;11.0;-1.0;2.0;9.0;10.0;-1.0;;;1.0;;0.0;;;1.0;1.0;0.0;;0.0;-inf;-inf;2.0;;;inf;0.03;0.03;21.0;;10.0;0.0;11.0;0.0;;;0.0;;;;;;;0.0;;0.0;;;;;;;;;;;;;;-5.0;0.0;;11.0;;11.0;;1.0;0.0;;;-0.0;;;;;-1.0;-0.0;;-0.0;2.0;0.0;;9.0;;;;;10.0;0.0;;0.76;;;;;;;;;;;;;;;;;;;;;;;;;
2005.0;;;-7.0;-7.0;;-7.0;45.0;7.0;7.0;1.0;1.0;6.0;-6.0;-0.0;1.0;-5.0;-6.0;;;7.0;;1.0;;;6.0;7.0;0.0;0.0;0.0;-inf;-inf;-0.0;;;-inf;-0.16;-0.16;45.0;;6.0;0.0;6.0;0.0;;;0.0;;;;;;;0.0;;1.0;0.0;;;;;;;;;;0.0;;;-13.0;0.0;;7.0;;7.0;;-7.0;0.0;;;1.0;;;;;0.0;-0.0;;-0.0;0.0;;;1.0;;;;;6.0;11.0;;0.83;;;;;;;;;;;;;;;;;;;;;;;;;
2006.0;;;-3.0;-3.0;;-3.0;50.0;4.0;4.0;0.0;0.0;4.0;-4.0;0.0;1.0;-2.0;-4.0;;;3.0;;1.0;;;3.0;3.0;0.0;;0.0;-inf;-inf;-0.0;;;-inf;-0.07;-0.07;50.0;;4.0;;4.0;0.0;;;0.0;;;;;;;0.0;;0.0;;;;;;;;;;;;;;-17.0;;;4.0;;4.0;;-3.0;0.0;;;-1.0;;;;;0.0;;;;;0.0;;1.0;;;;;4.0;6.0;;0.86;;-0.08;-0.09;;;0.1;50.0;;;;;-inf;0.0;-4.0;;-inf;5.0;;5.0;;-73.1;-77.3;100.0;;0.856
2007.0;;;-1.0;-2.0;;-1.0;55.0;8.0;8.0;0.0;0.0;8.0;-1.0;-5.0;4.0;-1.0;-1.0;;;1.0;;1.0;;;1.0;1.0;;;0.0;-inf;-inf;-0.0;;;-inf;-0.03;-0.03;55.0;;3.0;;3.0;5.0;;;0.0;;;;;;;0.0;;0.0;;;;;;;;;;;;;;-18.0;;;8.0;;8.0;;-1.0;0.0;;;0.0;;;;;0.0;;;;;-5.0;;4.0;;;;;3.0;4.0;;0.87;;-0.03;-0.02;;;0.16;55.0;-23.4;-1.3;;;-inf;0.0;-1.0;;-inf;9.0;;9.0;;-18.1;-15.8;100.0;;0.867
2008.0;;;-4.0;-4.0;;-3.0;63.0;8.0;8.0;0.0;0.0;8.0;-4.0;6.0;3.0;5.0;-4.0;;;4.0;;1.0;;;3.0;4.0;0.0;;0.0;-inf;-inf;-0.0;;;-inf;-0.06;-0.06;63.0;;8.0;;8.0;0.0;;;0.0;;;;;;;0.0;;0.0;;;;0.0;;;;;;;;;;-24.0;;;8.0;;8.0;;-3.0;0.0;;;0.0;;;;;-0.0;;;;0.0;5.0;;3.0;;;;;8.0;3.0;;0.97;;-0.06;-0.06;;;0.12;63.0;-8.5;-0.4;;;-inf;0.0;-4.0;;-inf;8.0;;8.0;;-46.9;-46.0;100.0;;0.975
2009.0;;4.0;-5.0;-4.0;;-4.0;68.0;3.0;3.0;0.0;0.0;3.0;-4.0;-0.0;0.0;-4.0;-4.0;;inf;4.0;;1.0;1.0;;4.0;4.0;0.0;;0.0;-inf;-inf;0.0;;;-inf;-0.06;-0.06;68.0;;2.0;;2.0;0.0;;;0.0;;;;;;;0.0;;0.0;;;;0.0;;;;;;;;;25.0;-23.0;;1.0;3.0;;3.0;;-4.0;0.0;;0.0;-0.0;-0.0;;;;-0.0;-0.0;;;;;;0.0;;;;;2.0;6.0;;0.79;;-0.07;-0.08;;0.0;0.05;68.0;-3.1;-0.0;;;-inf;0.0;-5.0;;-inf;3.0;;3.0;;-167.0;-150.6;100.0;;0.793
2010.0;;;-4.0;;;-4.0;75.0;5.0;5.0;0.0;0.0;5.0;-4.0;0.0;5.0;1.0;-4.0;;;4.0;;1.0;1.0;;3.0;4.0;0.0;;0.0;-inf;;-0.0;;;-inf;-0.05;-0.05;75.0;;4.0;0.0;4.0;0.0;;;0.0;;;;;;;0.0;;0.0;;;;;;;;;;;;;36.0;-33.0;-0.0;2.0;5.0;;5.0;;-4.0;0.0;;0.0;0.0;0.0;;;;-0.0;;;;;0.0;;5.0;;;;-0.0;4.0;3.0;;0.98;;-0.05;-0.05;;;0.06;75.0;-9.6;-0.5;;;;0.0;-4.0;;-inf;5.0;;5.0;;-86.3;-88.1;100.0;;0.985
2011.0;;;-7.0;;;-6.0;89.0;8.0;9.0;0.0;0.0;9.0;-8.0;-0.0;10.0;3.0;-8.0;;;7.0;;1.0;1.0;;5.0;7.0;0.0;0.0;0.0;-inf;;0.0;;;-inf;0.07;0.07;89.0;;7.0;0.0;7.0;1.0;;;0.0;;;;;;0.0;0.0;;0.0;;;;0.0;;;;;;;;;;-41.0;0.0;;9.0;;9.0;;-6.0;0.0;;;-1.0;-1.0;;;;0.0;-0.0;;;;;;10.0;;;;0.0;7.0;4.0;;1.03;;-0.07;-0.08;;0.0;0.09;89.0;-5.8;-0.4;;;;0.0;-6.0;;-inf;8.0;;8.0;;-76.0;-75.8;100.0;;1.031
