;Revenue;Gross Profit;EBITDA;Operating Income;Income Before Tax;Net Income;Weighted Avg. Shares Outs. Dil.;Total Current Assets;Total Assets;Total Current Liabilities;Total Liabilities;Total Stockholders Equity;Cash Provided by Operating Activities;Cash Used for Investing Activities;Cash Used/Provided by Financing Activities;Net Change In Cash;Free Cash Flow;COGS;Gross Profit Ratio;Operating Expenses;R&D Expenses;Selling, G&A Exp.;General and Admin. Exp.;Selling and Marketing Exp;Other Expenses;COGS and Expenses;Interest Income;Interest Expense;Depreciation and Amortization;EBITDA ratio;Operating Income ratio;Total Other Income Exp.(Gains);Income Before Tax ratio;Income Tax Expense (Gain);Net Income Ratio;EPS;EPS Diluted;Weighted Avg. Shares Outs.;I_SEC Link;Cash and Cash Equivalents;Short-Term Investments;Cash & Short-Term Investments;Net Receivables;Inventory;Other Current Assets;PP&E;Goodwill;Intangible Assets;Goodwill and Intangible Assets;Investments;Tax Assets;Other Non-Current Assets;Total Non-Current Assets;Other Assets;Accounts Payable;Short-Term Debt;Tax Payable;Deferred Revenue;Other Current Liabilities;Long-Term Debt;Deferred Revenue;Deferred Tax Liabilities;Other Non-Current Liabilities;Total Non-Current Liabilities;Other Liabilities;Capital Lease Obligations;Preferred Stock;Common Stock;Retained Earnings;Other Compreh. Income(Loss);Other Total Stockhold. Equity;Total Liab.&Stockhold. Equity;Minority Interest;Total Liabilities & Equity;B_SEC Link;Net_Income;Depreciation_and_Amortization;Deferred_Income_Tax;Stock Based Compensation;Change in Working Capital;Accounts Receivable;Inventory;Accounts Payable;Other Working Capital;Other Non-Cash Items;CAPEX;Acquisitions Net;Purchases of Investments;Sales/Maturities of Investments;Other Investing Activities;Debt Repayment;Common Stock Issued;Common Stock Repurchased;Dividends Paid;Other Financing Activities;Effect of Forex Changes on Cash;Cash at the End of Period;Cash at the Beginning of Period;C_SEC Link;Dunno;Revenue per share;Earnings per share;FCF per share;Dividends per share;CAPEX per share;Book Value per sh.;Comm.Shares outs.;Avg. annual P/E ratio;P/E to S&P500;Avg. annual div. yield;Revenue (m);Operating margin;Depreciation (m);Net profit (m);Income tax rate;Net profit margin;Working capital (m);Long-term debt (m);Equity (m);ROIC;Return on capital;Return on equity;Plowback ratio;Div.&Repurch./FCF;Forex (CAD/USD)
2002.0;76.0;39.0;0.0;1.0;-2.0;-2.0;6.0;;68.0;;60.0;8.0;;;;;;37.0;51.47;38.0;;;;;38.0;74.0;;;3.0;0.62;1.79;-4.0;-3.2;;-3.2;-0.38;-0.38;6.0;;;;;;;;;;;;;;;;68.0;;;;;;;;;;;60.0;;;;;;8.0;68.0;0.0;68.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2003.0;152.0;68.0;17.0;1.0;5.0;12.0;10.0;;171.0;;142.0;29.0;-11.0;-4.0;16.0;1.0;-15.0;84.0;44.5;67.0;;;;;67.0;151.0;;;4.0;11.03;0.5;4.0;3.21;1.0;7.96;2.05;1.28;6.0;;;;;;;;;;;;;;;;171.0;;;;;;;;;;;142.0;;2043.0;;;;;171.0;;171.0;;12.0;4.0;;;-23.0;;;;;-3.0;-4.0;;;;0.0;;;11.0;;5.0;0.0;2.0;1.0;;0.68;;;;;;;;;;;;;;;;;;;;;;;;;
2004.0;216.0;;3.0;;;-2.0;6.0;149.0;195.0;114.0;152.0;43.0;-4.0;-4.0;7.0;0.0;-8.0;;;;;;;;;;;;5.0;1.18;;;;;-1.02;-0.35;-0.35;6.0;;2.0;;2.0;8.0;135.0;3.0;29.0;15.0;0.0;16.0;;;1.0;46.0;;21.0;71.0;;;21.0;34.0;;;5.0;39.0;;;;32.0;-15.0;0.0;26.0;195.0;;195.0;;-2.0;5.0;;;-1.0;;;;;-6.0;-4.0;;;;0.0;;;;;7.0;0.0;0.0;;;0.76;;;;;;;;;;;;;;;;;;;;;;;;;
2005.0;239.0;109.0;7.0;10.0;1.0;1.0;10.0;153.0;201.0;117.0;156.0;46.0;7.0;-5.0;-1.0;0.0;3.0;130.0;45.66;99.0;;;;;99.0;230.0;;;6.0;2.94;4.11;-9.0;0.49;;0.49;0.18;0.17;6.0;;2.0;;2.0;10.0;138.0;3.0;30.0;16.0;0.0;16.0;;;2.0;49.0;;23.0;79.0;;;16.0;34.0;;;4.0;38.0;;;;37.0;-14.0;1.0;22.0;201.0;;201.0;;1.0;5.0;;;-2.0;-1.0;9.0;;;2.0;-4.0;-1.0;;;-0.0;;;-0.0;;-1.0;0.0;2.0;2.0;;0.83;;;;;;;;;;;;;;;;;;;;;;;;;
2006.0;274.0;129.0;12.0;15.0;6.0;6.0;10.0;165.0;229.0;141.0;162.0;67.0;14.0;-7.0;-7.0;0.0;8.0;144.0;47.21;115.0;;;;;115.0;259.0;;;6.0;4.41;5.35;-9.0;2.1;0.0;2.08;0.66;0.57;9.0;;2.0;;2.0;12.0;147.0;4.0;33.0;30.0;;30.0;;;2.0;65.0;;39.0;89.0;;;13.0;17.0;;;4.0;21.0;;;;60.0;-8.0;-1.0;16.0;229.0;;229.0;;6.0;6.0;;;2.0;-3.0;-4.0;;;0.0;-7.0;-0.0;;;-0.0;;;;;-7.0;0.0;2.0;2.0;;0.86;36.76;0.77;1.03;;0.9;9.04;9.0;8.8;0.5;;320.0;5.4;7.0;7.0;0.7;2.1;28.0;20.0;79.0;6.4;2.5;8.5;100.0;;0.856
2007.0;294.0;142.0;18.0;20.0;10.0;13.0;12.0;181.0;253.0;151.0;171.0;82.0;-11.0;-7.0;19.0;1.0;-18.0;152.0;48.35;122.0;;;;;122.0;274.0;;;8.0;6.19;6.93;-10.0;3.5;-3.0;4.46;1.17;1.11;11.0;;3.0;;3.0;13.0;159.0;6.0;35.0;29.0;;29.0;;;8.0;71.0;;28.0;111.0;;;12.0;16.0;;;4.0;20.0;40.0;;;;6.0;-1.0;;253.0;;253.0;;13.0;8.0;-3.0;;-28.0;;-11.0;;;-1.0;-7.0;;;;0.0;;;;;19.0;-0.0;3.0;2.0;;0.87;30.28;1.35;-1.82;;0.72;8.38;11.0;5.4;0.3;;339.0;6.9;9.0;15.0;-27.3;4.5;35.0;19.0;94.0;12.9;4.1;16.1;100.0;;0.867
2008.0;316.0;147.0;8.0;11.0;1.0;10.0;12.0;206.0;291.0;170.0;198.0;93.0;11.0;-17.0;5.0;0.0;2.0;169.0;46.54;136.0;;;;;136.0;304.0;;;8.0;2.69;3.59;-11.0;0.2;-10.0;3.31;0.93;0.89;11.0;;3.0;;3.0;12.0;181.0;10.0;39.0;13.0;;13.0;;;32.0;85.0;;38.0;123.0;;4.0;4.0;25.0;;;4.0;29.0;;;;61.0;17.0;-0.0;16.0;291.0;;291.0;;10.0;8.0;-10.0;0.0;3.0;2.0;-4.0;;36.0;-1.0;-9.0;-7.0;;;-0.0;-1.0;;;;7.0;0.0;4.0;3.0;;0.97;28.76;0.95;0.16;;0.83;8.43;11.0;3.0;0.1;;324.0;3.6;8.0;11.0;-1535.3;3.3;38.0;25.0;95.0;8.6;0.2;11.3;100.0;;0.975
2009.0;271.0;116.0;-12.0;-18.0;-28.0;-61.0;11.0;168.0;203.0;122.0;169.0;34.0;-0.0;-4.0;4.0;-1.0;-4.0;155.0;42.67;120.0;;;;;120.0;276.0;;10.0;6.0;-4.38;-6.7;-10.0;-10.38;33.0;-22.51;-5.38;-5.38;11.0;;2.0;;2.0;11.0;153.0;2.0;30.0;1.0;;1.0;;;3.0;35.0;;28.0;90.0;;;5.0;43.0;;;3.0;46.0;;;;60.0;-44.0;3.0;16.0;203.0;;203.0;;-61.0;6.0;29.0;-0.0;7.0;-0.0;9.0;;37.0;19.0;-4.0;;;;-1.0;-2.0;;;;5.0;-0.0;2.0;3.0;;0.79;30.17;-6.79;-0.5;;0.44;3.83;11.0;-0.1;-0.0;;342.0;-6.7;8.0;-77.0;-116.8;-22.5;58.0;54.0;43.0;-48.8;-9.0;-177.4;100.0;;0.793
2010.0;256.0;105.0;-2.0;-8.0;-20.0;-20.0;11.0;162.0;194.0;122.0;175.0;19.0;31.0;-2.0;-28.0;1.0;30.0;151.0;40.95;112.0;;;;;112.0;263.0;;11.0;6.0;-0.95;-3.27;-11.0;-7.63;-0.0;-7.63;-1.72;-1.72;11.0;;3.0;;3.0;10.0;145.0;3.0;28.0;;1.0;1.0;;;3.0;32.0;;44.0;70.0;;;8.0;49.0;;;4.0;53.0;;;;62.0;-65.0;6.0;16.0;194.0;;194.0;;-21.0;6.0;;;43.0;2.0;24.0;12.0;39.0;3.0;-2.0;;;;-0.0;-2.0;;;;-27.0;0.0;4.0;2.0;;0.98;22.83;-1.74;2.64;;0.15;1.66;11.0;-0.8;-0.0;;260.0;-3.3;6.0;-20.0;0.0;-7.6;40.0;50.0;19.0;-11.7;-4.3;-105.0;100.0;;0.985
2011.0;271.0;116.0;9.0;4.0;-8.0;-8.0;11.0;157.0;186.0;125.0;175.0;11.0;11.0;-2.0;-9.0;-0.0;8.0;155.0;42.85;113.0;;;;;113.0;268.0;;11.0;6.0;3.46;1.33;-11.0;-2.85;0.0;-2.86;-0.68;-0.68;11.0;;3.0;;3.0;8.0;143.0;2.0;27.0;;1.0;1.0;;;1.0;29.0;;49.0;66.0;;;10.0;46.0;;;3.0;50.0;;;;62.0;-72.0;6.0;16.0;186.0;;186.0;;-8.0;6.0;;;12.0;2.0;6.0;3.0;33.0;1.0;-3.0;;;;1.0;-3.0;;;;-6.0;0.0;4.0;4.0;;1.03;23.12;-0.66;0.69;;0.23;0.97;11.0;-1.9;-0.1;;263.0;1.3;6.0;-8.0;-0.3;-2.9;32.0;45.0;11.0;5.9;1.9;-67.8;100.0;;1.031
2012.0;302.0;133.0;15.0;10.0;0.0;0.0;11.0;156.0;185.0;125.0;173.0;12.0;5.0;-5.0;-0.0;-0.0;0.0;169.0;44.07;123.0;;;;;123.0;292.0;;10.0;5.0;5.11;3.45;-10.0;0.08;0.0;0.07;0.02;0.02;11.0;;3.0;;3.0;7.0;143.0;2.0;26.0;;1.0;1.0;;;2.0;29.0;;45.0;67.0;;;13.0;46.0;;;3.0;49.0;;17.0;;;-71.0;6.0;;185.0;;185.0;;0.0;5.0;;;-2.0;1.0;-3.0;-3.0;;1.0;-5.0;;;;-0.0;-4.0;;;;4.0;-0.0;3.0;3.0;;1.0;26.48;0.02;0.01;;0.4;1.02;11.0;54.2;3.6;;302.0;3.5;5.0;0.0;9.5;0.1;31.0;46.0;12.0;15.6;5.6;1.9;100.0;;1.002
2013.0;293.0;126.0;16.0;11.0;2.0;2.0;14.0;150.0;180.0;122.0;164.0;16.0;6.0;-6.0;1.0;1.0;-0.0;167.0;43.1;115.0;;;;;115.0;282.0;;9.0;5.0;5.32;3.69;-9.0;0.52;0.0;0.52;0.11;0.11;14.0;;4.0;;4.0;7.0;137.0;2.0;27.0;;1.0;1.0;;;2.0;30.0;;42.0;71.0;;;9.0;38.0;;;3.0;41.0;;;;64.0;-70.0;6.0;16.0;180.0;;180.0;;1.0;5.0;;;-1.0;0.0;5.0;-2.0;27.0;1.0;-6.0;;;;-0.0;-2.0;;4.0;;-0.0;-0.0;4.0;3.0;;0.98;22.0;0.11;-0.01;;0.46;1.23;14.0;11.5;0.7;;298.0;3.7;5.0;2.0;1.3;0.5;28.0;39.0;17.0;18.6;6.0;9.3;100.0;2250.0;0.983
2014.0;281.0;115.0;9.0;4.0;-6.0;-6.0;17.0;157.0;191.0;123.0;177.0;14.0;-18.0;-7.0;23.0;-1.0;-25.0;167.0;40.78;111.0;;;;;111.0;278.0;;10.0;6.0;3.29;1.33;-10.0;-2.06;0.0;-2.06;-0.35;-0.35;17.0;;2.0;;2.0;7.0;145.0;2.0;31.0;;1.0;1.0;;;2.0;34.0;;37.0;78.0;;;8.0;50.0;;;3.0;54.0;;;;69.0;-76.0;4.0;16.0;191.0;;191.0;;-6.0;5.0;;;-19.0;-2.0;-13.0;-3.0;30.0;1.0;-6.0;;;;-1.0;-1.0;;5.0;;20.0;-0.0;2.0;4.0;;0.9;18.7;-0.39;-1.65;;0.4;0.91;17.0;-3.3;-0.2;;311.0;1.3;6.0;-6.0;-0.3;-2.1;37.0;56.0;15.0;5.6;2.0;-42.5;100.0;;0.905
2015.0;301.0;118.0;9.0;5.0;-9.0;-9.0;18.0;155.0;189.0;128.0;186.0;3.0;11.0;-7.0;-4.0;0.0;4.0;184.0;39.06;110.0;;;;;110.0;293.0;;11.0;6.0;2.87;1.76;-14.0;-2.86;;-2.86;-0.48;-0.48;18.0;;2.0;;2.0;8.0;142.0;2.0;30.0;;1.0;1.0;;;3.0;34.0;;47.0;69.0;;;12.0;54.0;;;4.0;58.0;;;;73.0;-88.0;1.0;18.0;189.0;-0.0;189.0;;-9.0;6.0;;;10.0;-1.0;-1.0;11.0;21.0;4.0;-5.0;;;;-2.0;-2.0;;0.0;;-3.0;-0.0;2.0;2.0;;0.79;21.32;-0.61;0.32;;0.35;0.21;18.0;-1.8;-0.1;;382.0;1.8;8.0;-11.0;;-2.9;35.0;69.0;4.0;4.3;1.4;-291.8;100.0;;0.788
2016.0;285.0;109.0;21.0;15.0;5.0;5.0;18.0;158.0;190.0;129.0;182.0;8.0;5.0;-3.0;-2.0;-0.0;-0.0;176.0;38.27;96.0;;;;;96.0;272.0;;10.0;5.0;7.27;5.43;-10.0;1.92;0.0;1.9;0.3;0.3;18.0;;2.0;;2.0;11.0;143.0;2.0;31.0;;1.0;1.0;;;1.0;32.0;;49.0;69.0;;;11.0;48.0;;;5.0;53.0;;;;72.0;-82.0;1.0;17.0;190.0;;190.0;;6.0;3.0;;;1.0;-2.0;-5.0;3.0;21.0;-5.0;-5.0;;;;2.0;-2.0;;;;-0.0;-0.0;2.0;2.0;;0.77;20.66;0.39;-0.01;;0.36;0.58;18.0;2.8;0.1;;371.0;5.4;7.0;7.0;0.9;1.9;38.0;63.0;10.0;25.0;8.1;67.8;100.0;;0.769
2017.0;287.0;109.0;13.0;8.0;-0.0;5.0;18.0;152.0;182.0;130.0;169.0;13.0;7.0;-5.0;-3.0;-0.0;3.0;179.0;37.79;99.0;;;;;99.0;278.0;;9.0;5.0;4.67;2.9;-9.0;-0.12;-5.0;1.72;0.27;0.27;18.0;;2.0;;2.0;14.0;134.0;2.0;23.0;;1.0;1.0;;;6.0;30.0;;47.0;73.0;;4.0;5.0;31.0;;;7.0;38.0;;;;71.0;-75.0;1.0;17.0;182.0;;182.0;;5.0;3.0;;;-0.0;-3.0;4.0;1.0;16.0;-0.0;-4.0;;;;-1.0;-1.0;;;;-1.0;-0.0;2.0;2.0;;0.75;21.3;0.37;0.22;;0.28;0.96;18.0;4.5;0.2;;383.0;2.9;7.0;7.0;1512.0;1.7;29.0;41.0;17.0;-229.3;4.6;38.0;100.0;;0.751
