;Revenue;Gross Profit;EBITDA;Operating Income;Income Before Tax;Net Income;Weighted Avg. Shares Outs. Dil.;Total Current Assets;Total Assets;Total Current Liabilities;Total Liabilities;Total Stockholders Equity;Cash Provided by Operating Activities;Cash Used for Investing Activities;Cash Used/Provided by Financing Activities;Net Change In Cash;Free Cash Flow;COGS;Gross Profit Ratio;Operating Expenses;R&D Expenses;Selling, G&A Exp.;General and Admin. Exp.;Selling and Marketing Exp;Other Expenses;COGS and Expenses;Interest Income;Interest Expense;Depreciation and Amortization;EBITDA ratio;Operating Income ratio;Total Other Income Exp.(Gains);Income Before Tax ratio;Income Tax Expense (Gain);Net Income Ratio;EPS;EPS Diluted;Weighted Avg. Shares Outs.;I_SEC Link;Cash and Cash Equivalents;Short-Term Investments;Cash & Short-Term Investments;Net Receivables;Inventory;Other Current Assets;PP&E;Goodwill;Intangible Assets;Goodwill and Intangible Assets;Investments;Tax Assets;Other Non-Current Assets;Total Non-Current Assets;Other Assets;Accounts Payable;Short-Term Debt;Tax Payable;Deferred Revenue;Other Current Liabilities;Long-Term Debt;Deferred Revenue;Deferred Tax Liabilities;Other Non-Current Liabilities;Total Non-Current Liabilities;Other Liabilities;Capital Lease Obligations;Preferred Stock;Common Stock;Retained Earnings;Other Compreh. Income(Loss);Other Total Stockhold. Equity;Total Liab.&Stockhold. Equity;Minority Interest;Total Liabilities & Equity;B_SEC Link;Net_Income;Depreciation_and_Amortization;Deferred_Income_Tax;Stock Based Compensation;Change in Working Capital;Accounts Receivable;Inventory;Accounts Payable;Other Working Capital;Other Non-Cash Items;CAPEX;Acquisitions Net;Purchases of Investments;Sales/Maturities of Investments;Other Investing Activities;Debt Repayment;Common Stock Issued;Common Stock Repurchased;Dividends Paid;Other Financing Activities;Effect of Forex Changes on Cash;Cash at the End of Period;Cash at the Beginning of Period;C_SEC Link;Dunno;Revenue per share;Earnings per share;FCF per share;Dividends per share;CAPEX per share;Book Value per sh.;Comm.Shares outs.;Avg. annual P/E ratio;P/E to S&P500;Avg. annual div. yield;Revenue (m);Operating margin;Depreciation (m);Net profit (m);Income tax rate;Net profit margin;Working capital (m);Long-term debt (m);Equity (m);ROIC;Return on capital;Return on equity;Plowback ratio;Div.&Repurch./FCF;Forex (EUR/USD)
2011.0;2.0;;-6.0;-7.0;-7.0;-7.0;2.0;3.0;4.0;2.0;3.0;1.0;-6.0;6.0;0.0;0.0;-6.0;;;7.0;7.0;;;;0.0;7.0;0.0;0.0;0.0;-368.9;-384.27;-0.0;-385.69;;-385.69;-4.43;-4.43;2.0;;1.0;;1.0;;;2.0;1.0;;0.0;0.0;;;0.0;1.0;;1.0;0.0;0.0;;1.0;1.0;;;0.0;1.0;;;;0.0;-7.0;-1.0;9.0;4.0;-0.0;4.0;;-7.0;0.0;;0.0;-0.0;;;;;-0.0;;;-0.0;7.0;;-0.0;0.0;;;0.0;;1.0;1.0;;1.29;0.89;-3.42;-3.17;;;0.6;2.0;;;;1.0;-384.3;0.0;-5.0;;-385.7;1.0;1.0;1.0;-348.0;-179.0;-566.9;100.0;;1.294
2012.0;0.0;;-7.0;-7.0;-7.0;-7.0;8.0;18.0;19.0;3.0;4.0;14.0;-5.0;-0.0;20.0;15.0;-5.0;;;7.0;6.0;;;;1.0;7.0;;0.0;0.0;-6781.21;-6948.91;-0.0;-7082.66;0.0;-7189.05;-0.86;-0.86;8.0;;16.0;;16.0;;;2.0;1.0;;;;;;0.0;1.0;;0.0;0.0;0.0;;2.0;1.0;;;0.0;2.0;;;;0.0;-7.0;-1.0;22.0;19.0;-0.0;19.0;;-7.0;0.0;;1.0;1.0;;;;;0.0;;;-0.0;;0.0;-0.0;24.0;-1.0;;-1.0;;16.0;1.0;;1.32;0.01;-0.65;-0.46;;;1.3;8.0;;;;0.0;-6948.9;0.0;-5.0;-1.5;-7189.0;11.0;1.0;11.0;-44.3;-36.9;-49.8;100.0;;1.319
2013.0;0.0;;-11.0;-11.0;-11.0;-11.0;11.0;9.0;10.0;5.0;6.0;4.0;-9.0;-0.0;-0.0;-10.0;-9.0;;;11.0;8.0;;;;3.0;11.0;0.0;0.0;0.0;-4264.36;-4422.79;0.0;-4404.14;;-4404.14;-1.04;-1.04;11.0;;7.0;;7.0;;;3.0;1.0;;0.0;0.0;;;0.0;1.0;;2.0;0.0;0.0;;2.0;1.0;;;0.0;1.0;;;;0.0;-11.0;-1.0;16.0;10.0;;10.0;;-11.0;0.0;;1.0;1.0;;;;;-0.0;;;-0.0;;0.0;-1.0;3.0;-3.0;;-0.0;;7.0;17.0;;1.37;0.02;-0.76;-0.64;;;0.3;11.0;;;;0.0;-4422.8;0.0;-8.0;;-4404.1;4.0;1.0;3.0;-195.4;-109.2;-256.0;100.0;;1.375
2014.0;1.0;;-11.0;-12.0;-11.0;-12.0;13.0;43.0;45.0;5.0;8.0;37.0;-10.0;-1.0;46.0;34.0;-10.0;;;13.0;10.0;;;;3.0;13.0;0.0;0.0;0.0;-942.01;-994.29;0.0;-979.56;0.0;-987.75;-0.9;-0.9;13.0;;40.0;;40.0;;;3.0;2.0;;0.0;0.0;;;0.0;2.0;;3.0;0.0;0.0;;2.0;2.0;;;0.0;3.0;;;;1.0;-12.0;-1.0;49.0;45.0;-0.0;45.0;;-12.0;0.0;;0.0;0.0;;;;;0.0;;;-1.0;;0.0;-0.0;71.0;-24.0;;-1.0;-0.0;40.0;6.0;;1.21;0.08;-0.74;-0.67;;;2.36;13.0;;;;1.0;-994.3;0.0;-10.0;-0.8;-987.8;31.0;2.0;30.0;-29.1;-25.4;-31.5;100.0;;1.21
2015.0;0.0;;-18.0;-19.0;-18.0;-18.0;14.0;25.0;29.0;8.0;12.0;17.0;-18.0;-2.0;3.0;-17.0;-18.0;;;19.0;15.0;;;;4.0;19.0;0.0;0.0;0.0;-6208.97;-6455.32;0.0;-6403.14;;-6403.14;-1.3;-1.3;14.0;;18.0;;18.0;;;6.0;3.0;;0.0;0.0;;;1.0;4.0;;4.0;1.0;2.0;;3.0;4.0;;;0.0;4.0;;;;0.0;-18.0;-1.0;36.0;29.0;;29.0;;-18.0;0.0;;1.0;-2.0;;;;;0.0;;;-2.0;;0.0;-1.0;1.0;-0.0;;3.0;-0.0;18.0;36.0;;1.09;0.02;-1.2;-1.19;;;1.1;14.0;;;;0.0;-6455.3;0.0;-17.0;;-6403.1;16.0;4.0;16.0;-87.7;-64.1;-108.9;100.0;;1.086
2016.0;2.0;;-22.0;-23.0;-23.0;-23.0;15.0;28.0;32.0;9.0;14.0;18.0;-19.0;-0.0;24.0;4.0;-19.0;;;25.0;18.0;;;;7.0;25.0;0.0;0.0;1.0;-1360.96;-1402.65;0.0;-1398.5;0.0;-1404.31;-1.5;-1.5;15.0;;22.0;;22.0;;;6.0;3.0;;0.0;0.0;;;1.0;4.0;;5.0;1.0;0.0;;3.0;5.0;;;0.0;5.0;;;;1.0;-23.0;-2.0;42.0;32.0;-0.0;32.0;;-23.0;1.0;;2.0;1.0;;;;;-0.0;;;-0.0;;;-1.0;24.0;;;1.0;-0.0;22.0;18.0;;1.05;0.1;-1.43;-1.2;;;1.14;15.0;;;;2.0;-1402.6;0.0;-22.0;-0.4;-1404.3;19.0;5.0;17.0;-98.3;-71.3;-125.8;100.0;;1.051
2017.0;0.0;;-31.0;-30.0;-31.0;-31.0;17.0;64.0;69.0;11.0;16.0;53.0;-25.0;-2.0;58.0;31.0;-25.0;;;31.0;20.0;;;;11.0;31.0;0.0;0.0;0.0;-10172.33;-10027.88;-1.0;-10375.61;0.0;-10375.62;-1.8;-1.8;17.0;;57.0;;57.0;;;7.0;4.0;;0.0;0.0;;;1.0;5.0;;6.0;1.0;0.0;;4.0;5.0;;;0.0;5.0;;;;1.0;-31.0;-2.0;86.0;69.0;;69.0;;-31.0;0.0;;3.0;2.0;;;;;1.0;;;-2.0;;;-1.0;64.0;;;-4.0;0.0;57.0;25.0;;1.2;0.01;-1.5;-1.2;;;2.51;17.0;;;;0.0;-10027.9;0.0;-26.0;-0.0;-10375.6;44.0;4.0;44.0;-54.1;-45.3;-59.5;100.0;;1.2
2018.0;0.0;;-32.0;-34.0;-35.0;-35.0;20.0;49.0;53.0;13.0;37.0;16.0;-30.0;0.0;17.0;-13.0;-30.0;;;11.0;11.0;;;;-0.0;11.0;1.0;2.0;1.0;-24376.72;-25919.83;-0.0;-26159.48;;-26159.48;-1.78;-1.78;20.0;;42.0;;42.0;;;7.0;3.0;;0.0;0.0;;;1.0;4.0;;7.0;1.0;0.0;;5.0;23.0;;;0.0;23.0;;;;1.0;-35.0;-3.0;53.0;53.0;;53.0;;-35.0;1.0;;2.0;1.0;;;;;1.0;-1.0;;;;1.0;-1.0;0.0;;;18.0;0.0;42.0;54.0;;1.15;0.01;-1.55;-1.35;;0.03;0.73;20.0;;;;0.0;-25919.8;1.0;-30.0;;-26159.5;31.0;20.0;14.0;-83.5;-62.6;-213.1;100.0;;1.147
2019.0;0.0;;-50.0;-52.0;-57.0;-57.0;22.0;52.0;63.0;16.0;65.0;-2.0;-46.0;-2.0;47.0;-1.0;-48.0;;;53.0;34.0;21.0;21.0;;-2.0;53.0;0.0;5.0;2.0;-65223.53;-68792.65;-5.0;-74870.59;0.0;-74875.0;-2.63;-2.63;22.0;;39.0;;39.0;9.0;;3.0;11.0;;0.0;0.0;0.0;;0.0;11.0;;7.0;1.0;0.0;;8.0;49.0;;;0.0;49.0;;7.0;;1.0;-57.0;-117.0;171.0;63.0;;63.0;;-57.0;2.0;;5.0;-2.0;;;;;6.0;-2.0;;-0.0;;-0.0;-1.0;35.0;;;12.0;0.0;39.0;41.0;;1.12;0.0;-2.35;-1.97;;0.07;-0.09;22.0;;;;0.0;-68792.6;2.0;-51.0;-0.0;-74875.0;32.0;43.0;-2.0;-110.2;-82.1;2667.1;100.0;;1.121
2020.0;0.0;;-38.0;-44.0;-41.0;-41.0;24.0;153.0;164.0;23.0;78.0;86.0;-34.0;-0.0;137.0;103.0;-34.0;;;45.0;30.0;17.0;17.0;;-3.0;45.0;6.0;0.0;2.0;-62988.0;-72856.0;3.0;-67228.0;0.0;-67180.0;-1.69;-1.69;24.0;;146.0;;146.0;5.0;;3.0;10.0;;0.0;0.0;0.0;;0.0;11.0;;7.0;6.0;0.0;;10.0;54.0;;;1.0;54.0;;8.0;;1.0;-41.0;-186.0;312.0;164.0;;164.0;;-41.0;2.0;;4.0;0.0;;;;;2.0;-0.0;;-0.0;;-0.0;-0.0;139.0;;;-2.0;-0.0;146.0;43.0;;1.22;0.0;-1.38;-1.13;;0.0;2.89;24.0;-13.6;-0.4;;0.0;-72856.0;2.0;-34.0;-0.0;-67180.0;106.0;44.0;70.0;-28.9;-24.8;-47.7;100.0;;1.221
