;Revenue;Gross Profit;EBITDA;Operating Income;Income Before Tax;Net Income;Weighted Avg. Shares Outs. Dil.;Total Current Assets;Total Assets;Total Current Liabilities;Total Liabilities;Total Stockholders Equity;Cash Provided by Operating Activities;Cash Used for Investing Activities;Cash Used/Provided by Financing Activities;Net Change In Cash;Free Cash Flow;COGS;Gross Profit Ratio;Operating Expenses;R&D Expenses;Selling, G&A Exp.;General and Admin. Exp.;Selling and Marketing Exp;Other Expenses;COGS and Expenses;Interest Income;Interest Expense;Depreciation and Amortization;EBITDA ratio;Operating Income ratio;Total Other Income Exp.(Gains);Income Before Tax ratio;Income Tax Expense (Gain);Net Income Ratio;EPS;EPS Diluted;Weighted Avg. Shares Outs.;I_SEC Link;Cash and Cash Equivalents;Short-Term Investments;Cash & Short-Term Investments;Net Receivables;Inventory;Other Current Assets;PP&E;Goodwill;Intangible Assets;Goodwill and Intangible Assets;Investments;Tax Assets;Other Non-Current Assets;Total Non-Current Assets;Other Assets;Accounts Payable;Short-Term Debt;Tax Payable;Deferred Revenue;Other Current Liabilities;Long-Term Debt;Deferred Revenue;Deferred Tax Liabilities;Other Non-Current Liabilities;Total Non-Current Liabilities;Other Liabilities;Capital Lease Obligations;Preferred Stock;Common Stock;Retained Earnings;Other Compreh. Income(Loss);Other Total Stockhold. Equity;Total Liab.&Stockhold. Equity;Minority Interest;Total Liabilities & Equity;B_SEC Link;Net_Income;Depreciation_and_Amortization;Deferred_Income_Tax;Stock Based Compensation;Change in Working Capital;Accounts Receivable;Inventory;Accounts Payable;Other Working Capital;Other Non-Cash Items;CAPEX;Acquisitions Net;Purchases of Investments;Sales/Maturities of Investments;Other Investing Activities;Debt Repayment;Common Stock Issued;Common Stock Repurchased;Dividends Paid;Other Financing Activities;Effect of Forex Changes on Cash;Cash at the End of Period;Cash at the Beginning of Period;C_SEC Link;Dunno;Revenue per share;Earnings per share;FCF per share;Dividends per share;CAPEX per share;Book Value per sh.;Comm.Shares outs.;Avg. annual P/E ratio;P/E to S&P500;Avg. annual div. yield;Revenue (m);Operating margin;Depreciation (m);Net profit (m);Income tax rate;Net profit margin;Working capital (m);Long-term debt (m);Equity (m);ROIC;Return on capital;Return on equity;Plowback ratio;Div.&Repurch./FCF;Forex (CNY/USD)
2007.0;3.0;3.0;1.0;1.0;1.0;0.0;45.0;6.0;6.0;1.0;6.0;1.0;2.0;-0.0;3.0;5.0;2.0;0.0;92.08;2.0;;2.0;2.0;0.0;-0.0;2.0;0.0;;0.0;30.38;26.63;0.0;28.69;1.0;10.78;0.0;0.0;34.0;;6.0;0.0;6.0;0.0;;0.0;0.0;;;;;;;0.0;;;;0.0;0.0;1.0;;;;5.0;5.0;;;;0.0;0.0;0.0;0.0;6.0;;6.0;;0.0;0.0;-0.0;0.0;1.0;0.0;;;;0.0;-0.0;0.0;;;;;;-0.0;-1.0;4.0;0.0;6.0;1.0;;0.14;0.69;0.07;0.4;0.13;0.05;0.12;34.0;;;;23.0;26.6;0.0;3.0;62.4;10.8;37.0;;4.0;6.5;14.5;62.6;-80.4;55.6;0.137
2008.0;8.0;7.0;0.0;2.0;0.0;-0.0;45.0;8.0;9.0;3.0;8.0;1.0;2.0;-1.0;;2.0;2.0;1.0;85.33;6.0;;6.0;3.0;2.0;-0.0;7.0;0.0;;0.0;5.56;18.88;-1.0;2.86;1.0;-4.8;-0.01;-0.01;34.0;;8.0;;8.0;0.0;;0.0;1.0;;;;;;0.0;1.0;;;;0.0;;3.0;;;;5.0;5.0;10.0;;;0.0;-0.0;0.0;1.0;9.0;;9.0;;-0.0;0.0;-0.0;1.0;0.0;-0.0;;;-0.0;2.0;-1.0;;;;;;;;;;0.0;8.0;6.0;;0.15;1.68;-0.08;0.35;;0.13;0.22;34.0;;;;57.0;18.9;2.0;-3.0;267.6;-4.8;38.0;;8.0;-6.4;2.7;-36.3;100.0;;0.147
2009.0;15.0;12.0;5.0;5.0;4.0;4.0;45.0;14.0;16.0;5.0;11.0;5.0;7.0;-3.0;;4.0;7.0;3.0;82.77;7.0;;8.0;4.0;3.0;-0.0;10.0;0.0;;0.0;31.54;32.15;-0.0;29.44;1.0;25.05;0.13;0.1;34.0;;12.0;1.0;13.0;0.0;;0.0;0.0;;;;1.0;;0.0;2.0;;;;0.0;;5.0;;;;6.0;6.0;11.0;;;0.0;3.0;0.0;2.0;16.0;-0.0;16.0;;4.0;0.0;0.0;1.0;2.0;-0.0;;;-0.0;1.0;-0.0;;-3.0;;;;;;;;0.0;12.0;8.0;;0.15;2.92;0.73;1.39;;0.04;1.1;34.0;;;;99.0;32.1;2.0;25.0;14.9;25.1;60.0;;37.0;33.0;26.4;66.6;100.0;;0.146
2010.0;38.0;31.0;17.0;16.0;16.0;12.0;38.0;142.0;150.0;15.0;17.0;132.0;22.0;-6.0;106.0;122.0;20.0;7.0;82.65;16.0;;16.0;7.0;9.0;-0.0;22.0;0.0;;0.0;44.13;41.42;1.0;43.17;5.0;30.45;0.35;0.3;33.0;;134.0;2.0;136.0;2.0;;4.0;1.0;;;;5.0;0.0;0.0;8.0;;;;6.0;;15.0;;;;2.0;2.0;;;;0.0;15.0;1.0;117.0;150.0;;150.0;;12.0;0.0;-1.0;2.0;9.0;-1.0;;;0.0;-0.0;-1.0;;-7.0;3.0;-1.0;;;;;106.0;1.0;134.0;12.0;;0.15;7.53;2.29;4.03;;0.23;26.19;33.0;7.8;0.4;;251.0;41.4;3.0;76.0;29.3;30.5;839.0;;873.0;8.6;11.0;8.8;100.0;;0.152
2011.0;72.0;57.0;33.0;25.0;32.0;24.0;57.0;170.0;181.0;17.0;20.0;161.0;21.0;-21.0;1.0;4.0;18.0;15.0;79.48;32.0;;33.0;14.0;19.0;-1.0;47.0;2.0;;1.0;45.38;34.78;7.0;44.03;8.0;33.22;0.43;0.42;56.0;;137.0;21.0;157.0;8.0;;5.0;4.0;;;;4.0;1.0;1.0;10.0;;2.0;;2.0;1.0;14.0;;;;3.0;3.0;6.0;;;0.0;38.0;4.0;119.0;181.0;;181.0;;24.0;1.0;-2.0;2.0;-4.0;-5.0;;;1.0;0.0;-4.0;;-22.0;5.0;-0.0;;;;;1.0;2.0;137.0;133.0;;0.16;8.13;2.7;1.98;;0.42;18.14;56.0;4.6;0.3;;454.0;34.8;6.0;151.0;24.5;33.2;967.0;;1012.0;14.6;17.5;14.9;100.0;;0.159
2012.0;87.0;69.0;34.0;26.0;31.0;23.0;56.0;190.0;206.0;26.0;30.0;174.0;30.0;-35.0;-14.0;-17.0;28.0;18.0;79.27;43.0;;47.0;20.0;27.0;-4.0;61.0;2.0;;2.0;38.78;29.81;5.0;36.07;9.0;26.33;0.41;0.41;56.0;;120.0;49.0;169.0;15.0;;7.0;4.0;;;;9.0;1.0;1.0;16.0;;1.0;;4.0;5.0;20.0;;;1.0;2.0;4.0;;;;0.0;53.0;5.0;115.0;203.0;2.0;206.0;;23.0;2.0;-0.0;4.0;2.0;-4.0;;;0.0;-0.0;-2.0;-3.0;-79.0;50.0;-0.0;;;-9.0;-8.0;3.0;1.0;120.0;137.0;;0.16;9.75;2.57;3.15;0.88;0.22;19.48;56.0;2.3;0.2;15.1;541.0;29.8;11.0;142.0;28.7;26.3;1020.0;;1081.0;12.8;15.7;13.2;65.6;58.5;0.161
2013.0;164.0;130.0;70.0;61.0;68.0;51.0;56.0;263.0;304.0;63.0;68.0;225.0;94.0;-17.0;-3.0;77.0;87.0;34.0;79.13;69.0;;74.0;36.0;38.0;-5.0;103.0;3.0;;2.0;42.85;36.98;8.0;41.59;16.0;31.41;0.94;0.92;55.0;;196.0;28.0;225.0;33.0;;6.0;9.0;;;;28.0;1.0;1.0;41.0;;3.0;;4.0;16.0;45.0;;;2.0;4.0;5.0;;;;0.0;97.0;9.0;118.0;293.0;11.0;304.0;;51.0;2.0;2.0;5.0;33.0;2.0;;;10.0;0.0;-7.0;-7.0;-74.0;87.0;-16.0;;;-3.0;-8.0;8.0;3.0;196.0;120.0;;0.17;18.06;5.67;9.61;0.85;0.75;24.75;55.0;2.2;0.1;6.8;992.0;37.0;15.0;312.0;23.9;31.4;1211.0;;1360.0;22.4;23.1;22.9;85.1;12.4;0.165
2014.0;248.0;128.0;101.0;90.0;97.0;72.0;56.0;366.0;431.0;112.0;118.0;298.0;95.0;-15.0;10.0;86.0;85.0;120.0;51.74;39.0;;48.0;25.0;24.0;-10.0;158.0;6.0;;4.0;40.58;36.18;8.0;39.35;25.0;29.21;0.94;0.92;55.0;;282.0;22.0;304.0;49.0;;13.0;15.0;;;;46.0;2.0;2.0;65.0;;;8.0;13.0;16.0;88.0;;;2.0;5.0;7.0;;;;0.0;169.0;5.0;124.0;417.0;14.0;431.0;;72.0;4.0;-4.0;5.0;21.0;-3.0;;;1.0;-3.0;-10.0;-19.0;-63.0;77.0;1.0;;;;-0.0;10.0;-4.0;282.0;196.0;;0.16;27.98;8.17;9.65;0.03;1.08;33.7;55.0;1.9;0.1;0.2;1538.0;36.2;23.0;449.0;25.1;29.2;1580.0;;1852.0;23.8;23.2;24.2;99.6;0.3;0.161
2015.0;326.0;147.0;110.0;86.0;98.0;83.0;60.0;502.0;631.0;149.0;241.0;377.0;104.0;-117.0;71.0;59.0;83.0;179.0;45.07;61.0;;67.0;26.0;41.0;-6.0;240.0;6.0;2.0;5.0;33.78;26.36;12.0;29.95;20.0;25.28;1.47;1.41;56.0;;328.0;86.0;415.0;76.0;;12.0;30.0;;;;89.0;7.0;3.0;129.0;;29.0;;16.0;14.0;106.0;80.0;;;12.0;92.0;;;;0.0;246.0;-3.0;134.0;618.0;13.0;631.0;;83.0;5.0;-1.0;10.0;30.0;-8.0;;;-5.0;-23.0;-21.0;-13.0;-618.0;542.0;-7.0;-8.0;;-7.0;;86.0;1.0;328.0;270.0;;0.15;37.74;9.54;9.59;;2.43;43.6;56.0;2.7;0.1;;2120.0;26.4;34.0;536.0;20.5;25.3;2295.0;518.0;2449.0;17.8;17.0;21.9;100.0;8.3;0.154
2016.0;362.0;175.0;127.0;96.0;106.0;93.0;60.0;681.0;857.0;227.0;369.0;479.0;99.0;-127.0;143.0;122.0;84.0;187.0;48.26;79.0;;80.0;34.0;46.0;-2.0;266.0;6.0;3.0;9.0;35.11;26.55;10.0;29.18;23.0;25.61;1.65;1.59;56.0;;429.0;43.0;472.0;196.0;;13.0;35.0;;;;128.0;8.0;6.0;176.0;;99.0;;10.0;16.0;111.0;80.0;;1.0;62.0;142.0;;;;0.0;323.0;-1.0;158.0;849.0;9.0;857.0;;93.0;9.0;-2.0;11.0;-21.0;-12.0;;;4.0;9.0;-15.0;-28.0;-193.0;196.0;-88.0;;;-2.0;;145.0;8.0;429.0;307.0;;0.14;44.65;11.44;10.39;;1.8;59.19;56.0;2.2;0.1;;2514.0;26.5;61.0;644.0;21.5;25.6;3157.0;555.0;3332.0;14.9;13.9;19.3;100.0;2.2;0.144
