;Revenue;Gross Profit;EBITDA;Operating Income;Income Before Tax;Net Income;Weighted Avg. Shares Outs. Dil.;Total Current Assets;Total Assets;Total Current Liabilities;Total Liabilities;Total Stockholders Equity;Cash Provided by Operating Activities;Cash Used for Investing Activities;Cash Used/Provided by Financing Activities;Net Change In Cash;Free Cash Flow;COGS;Gross Profit Ratio;Operating Expenses;R&D Expenses;Selling, G&A Exp.;General and Admin. Exp.;Selling and Marketing Exp;Other Expenses;COGS and Expenses;Interest Income;Interest Expense;Depreciation and Amortization;EBITDA ratio;Operating Income ratio;Total Other Income Exp.(Gains);Income Before Tax ratio;Income Tax Expense (Gain);Net Income Ratio;EPS;EPS Diluted;Weighted Avg. Shares Outs.;I_SEC Link;Cash and Cash Equivalents;Short-Term Investments;Cash & Short-Term Investments;Net Receivables;Inventory;Other Current Assets;PP&E;Goodwill;Intangible Assets;Goodwill and Intangible Assets;Investments;Tax Assets;Other Non-Current Assets;Total Non-Current Assets;Other Assets;Accounts Payable;Short-Term Debt;Tax Payable;Deferred Revenue;Other Current Liabilities;Long-Term Debt;Deferred Revenue;Deferred Tax Liabilities;Other Non-Current Liabilities;Total Non-Current Liabilities;Other Liabilities;Capital Lease Obligations;Preferred Stock;Common Stock;Retained Earnings;Other Compreh. Income(Loss);Other Total Stockhold. Equity;Total Liab.&Stockhold. Equity;Minority Interest;Total Liabilities & Equity;B_SEC Link;Net_Income;Depreciation_and_Amortization;Deferred_Income_Tax;Stock Based Compensation;Change in Working Capital;Accounts Receivable;Inventory;Accounts Payable;Other Working Capital;Other Non-Cash Items;CAPEX;Acquisitions Net;Purchases of Investments;Sales/Maturities of Investments;Other Investing Activities;Debt Repayment;Common Stock Issued;Common Stock Repurchased;Dividends Paid;Other Financing Activities;Effect of Forex Changes on Cash;Cash at the End of Period;Cash at the Beginning of Period;C_SEC Link;Dunno;Revenue per share;Earnings per share;FCF per share;Dividends per share;CAPEX per share;Book Value per sh.;Comm.Shares outs.;Avg. annual P/E ratio;P/E to S&P500;Avg. annual div. yield;Revenue (m);Operating margin;Depreciation (m);Net profit (m);Income tax rate;Net profit margin;Working capital (m);Long-term debt (m);Equity (m);ROIC;Return on capital;Return on equity;Plowback ratio;Div.&Repurch./FCF;Forex (CAD/USD)
1999.0;0.0;;-0.0;0.0;;-0.0;1.0;;;;;;;;;;;;;;;;;;;;;;;-41.67;100.0;;;;-41.67;-0.05;-0.05;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2000.0;0.0;;0.0;0.0;;0.0;1.0;;;;;;;;;;;;;;;;;;;;;;;38.52;100.0;;;;38.52;-0.03;-0.03;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2001.0;0.0;;-0.0;0.0;;-0.0;1.0;;;;;;;;;;;;;;;;;;;;;;;-2609950.0;100.0;;;;-2609950.0;-0.03;-0.03;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2002.0;;;;;;-0.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;-inf;-0.04;-0.04;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2003.0;;;;;;-0.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;-inf;-0.04;-0.04;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2004.0;;;-1.0;-1.0;;-1.0;10.0;3.0;3.0;0.0;0.0;3.0;-1.0;-0.0;3.0;2.0;-1.0;;;1.0;;;;;1.0;1.0;0.0;0.0;0.0;-inf;-inf;-0.0;;;-inf;-0.15;-0.15;10.0;;3.0;;3.0;0.0;;;0.0;;;;;;0.0;0.0;;0.0;;;;0.0;;;;;;;;;;-2.0;0.0;;3.0;;3.0;;-1.0;0.0;;;-0.0;;;;;0.0;-0.0;-0.0;;;-0.0;;3.0;;;1.0;;3.0;1.0;;0.76;;;;;;;;;;;;;;;;;;;;;;;;;
2005.0;;;-2.0;-2.0;;-2.0;18.0;3.0;4.0;0.0;0.0;3.0;-2.0;-0.0;2.0;-0.0;-2.0;;;2.0;;;;;2.0;2.0;0.0;0.0;0.0;-inf;-inf;-0.0;;;-inf;-0.12;-0.12;18.0;;3.0;;3.0;0.0;;0.0;1.0;;;;;;0.0;1.0;;0.0;;;;0.0;;;;;;;;;;-4.0;1.0;;4.0;;4.0;;-2.0;0.0;;;-0.0;;;;;0.0;-0.0;;-0.0;;0.0;;2.0;;;;;3.0;3.0;;0.83;;;;;;;;;;;;;;;;;;;;;;;;;
2006.0;;;-3.0;-3.0;;-3.0;21.0;3.0;5.0;0.0;0.0;5.0;-3.0;-1.0;4.0;0.0;-3.0;;;3.0;;;;;3.0;3.0;0.0;;0.0;-inf;-inf;-0.0;;;-inf;-0.14;-0.14;21.0;;3.0;;3.0;0.0;;0.0;1.0;;;;;;0.0;1.0;;0.0;;;;;;;;;;;;;;-7.0;-0.0;;5.0;;5.0;;-3.0;0.0;;;-0.0;;;;;0.0;-0.0;;-0.0;;-0.0;;4.0;;;;;3.0;3.0;;0.86;;-0.16;-0.18;;0.02;0.27;21.0;;;;;-inf;0.0;-3.0;;-inf;4.0;;5.0;;-59.3;-62.1;100.0;;0.856
2007.0;;;-15.0;-4.0;;6.0;24.0;10.0;12.0;1.0;1.0;12.0;-3.0;10.0;0.0;7.0;-4.0;;;4.0;;;;;4.0;4.0;;;0.0;-inf;-inf;11.0;;;inf;0.28;0.28;23.0;;10.0;;10.0;0.0;;0.0;1.0;;;;;;1.0;2.0;;1.0;;;;;;;;;;;;;;-1.0;-0.0;;12.0;;12.0;;6.0;0.0;;;0.0;;;;;-10.0;-0.0;7.0;-1.0;4.0;-0.0;;0.0;;;;;10.0;3.0;;0.87;;0.32;-0.19;;0.02;0.58;23.0;4.9;0.3;;;-inf;0.0;7.0;;inf;11.0;;13.0;;-124.5;55.5;100.0;1.3;0.867
2008.0;;;-5.0;-6.0;;-6.0;25.0;10.0;13.0;1.0;1.0;12.0;-5.0;-0.0;4.0;-2.0;-6.0;;;6.0;;;;;6.0;6.0;0.0;;0.0;-inf;-inf;-1.0;;;-inf;-0.25;-0.25;25.0;;9.0;;9.0;1.0;;0.0;1.0;;;;;;2.0;3.0;;0.0;;;;0.0;;;;;;;;;;-7.0;0.0;;13.0;;13.0;;-6.0;0.0;;;-0.0;;;;;1.0;-0.0;;-0.0;0.0;0.0;;4.0;;;;;9.0;11.0;;0.97;;-0.26;-0.24;;0.01;0.49;25.0;-8.5;-0.4;;;-inf;0.0;-6.0;;-inf;9.0;;12.0;;-42.0;-52.6;100.0;;0.975
2009.0;;;-3.0;-3.0;;-2.0;28.0;9.0;11.0;1.0;1.0;10.0;-3.0;-0.0;3.0;-0.0;-4.0;;;3.0;;1.0;1.0;;2.0;3.0;0.0;;0.0;-inf;-inf;0.0;;;-inf;-0.09;-0.09;28.0;;7.0;;7.0;2.0;;0.0;1.0;;;;1.0;;0.0;3.0;;;;;;1.0;;;;;;;;;;-8.0;0.0;;11.0;;11.0;;-2.0;0.0;;0.0;-1.0;;;;;-0.0;-1.0;;-1.0;0.0;1.0;;3.0;;;;;7.0;7.0;;0.79;;-0.11;-0.18;;0.05;0.47;28.0;-11.6;-0.2;;;-inf;0.0;-3.0;;-inf;10.0;;13.0;;-29.9;-22.8;100.0;;0.793
2010.0;;;-5.0;-5.0;-5.0;-5.0;29.0;14.0;25.0;1.0;4.0;21.0;-4.0;0.0;6.0;2.0;-4.0;;;5.0;;2.0;2.0;;3.0;5.0;0.0;;0.0;-inf;-inf;0.0;-inf;-0.0;-inf;-0.16;-0.16;29.0;;11.0;3.0;14.0;1.0;;0.0;10.0;;;;0.0;;0.0;11.0;;;;;;1.0;;;3.0;;3.0;;;;;-15.0;1.0;;25.0;;25.0;;-5.0;0.0;-0.0;0.0;1.0;;;;-0.0;-0.0;-0.0;-0.0;-1.0;2.0;0.0;;;;;6.0;;11.0;9.0;;0.98;;-0.16;-0.14;;0.01;0.73;29.0;-13.7;-0.7;;;-inf;0.0;-5.0;5.4;-inf;14.0;;21.0;-19.1;-19.3;-22.0;100.0;;0.985
2011.0;;-5.0;-11.0;-11.0;-10.0;-10.0;40.0;51.0;63.0;2.0;4.0;58.0;-7.0;3.0;43.0;38.0;-8.0;5.0;-inf;6.0;;6.0;6.0;;0.0;11.0;0.0;;0.0;-inf;-inf;1.0;-inf;-1.0;-inf;-0.25;-0.25;40.0;;50.0;0.0;50.0;1.0;0.0;0.0;10.0;;;;0.0;;1.0;11.0;;;;;;2.0;;;3.0;;3.0;;;;;-25.0;;;63.0;;63.0;;-10.0;0.0;-1.0;2.0;0.0;;;;;1.0;-0.0;-0.0;-1.0;4.0;1.0;;42.0;;;1.0;;50.0;11.0;;1.03;;-0.24;-0.18;;0.01;1.41;40.0;-11.6;-0.7;;;-inf;0.0;-10.0;6.3;-inf;48.0;;57.0;-17.4;-18.1;-16.9;100.0;;1.031
2012.0;2.0;0.0;-21.0;-17.0;-21.0;-21.0;60.0;25.0;83.0;2.0;14.0;69.0;-14.0;-8.0;3.0;-20.0;-16.0;1.0;25.78;18.0;;9.0;9.0;;8.0;19.0;0.0;;0.0;-1182.98;-981.53;-4.0;-1194.58;-0.0;-1193.74;-0.35;-0.35;60.0;;22.0;2.0;23.0;1.0;;0.0;46.0;9.0;39.0;9.0;3.0;;1.0;58.0;;1.0;;0.0;0.0;1.0;;;12.0;;12.0;;;;115.0;-56.0;9.0;;83.0;;83.0;;-21.0;0.0;-0.0;1.0;-1.0;0.0;;-0.0;-1.0;6.0;-1.0;-6.0;-2.0;1.0;1.0;;;;;3.0;-0.0;22.0;42.0;;1.01;0.03;-0.35;-0.26;;0.02;1.14;60.0;-6.3;-0.4;;2.0;-981.5;0.0;-21.0;0.1;-1193.7;23.0;;68.0;-25.9;-25.4;-30.6;100.0;;1.007
2013.0;3.0;1.0;-15.0;-7.0;-15.0;-13.0;73.0;15.0;66.0;1.0;11.0;55.0;-5.0;-3.0;0.0;-8.0;-6.0;2.0;37.12;8.0;;5.0;5.0;;4.0;10.0;0.0;;0.0;-519.29;-248.2;-8.0;-527.75;-2.0;-450.63;-0.18;-0.18;73.0;;12.0;1.0;13.0;1.0;;0.0;37.0;9.0;33.0;9.0;4.0;;1.0;51.0;;0.0;;;1.0;0.0;;;10.0;;10.0;;;;109.0;-66.0;11.0;1.0;66.0;;66.0;;-13.0;0.0;-2.0;0.0;-1.0;-1.0;;-1.0;0.0;11.0;-0.0;-3.0;-0.0;0.0;-1.0;;;;;0.0;0.0;12.0;20.0;;0.94;0.04;-0.19;-0.08;;0.0;0.8;73.0;-7.7;-0.5;;3.0;-248.2;0.0;-14.0;14.6;-450.6;14.0;;58.0;-20.4;-23.4;-24.1;100.0;;0.941
2014.0;2.0;1.0;-18.0;-7.0;-18.0;-15.0;73.0;7.0;47.0;1.0;8.0;39.0;-4.0;-1.0;;-5.0;-4.0;1.0;29.46;8.0;;5.0;5.0;;3.0;9.0;0.0;;0.0;-917.39;-386.31;-10.0;-925.74;-3.0;-776.39;-0.21;-0.21;73.0;;6.0;1.0;6.0;1.0;;0.0;28.0;7.0;25.0;7.0;4.0;;1.0;40.0;;0.0;;;0.0;0.0;;;7.0;;7.0;;;;100.0;-75.0;13.0;0.0;47.0;;47.0;;-15.0;0.0;-3.0;1.0;1.0;1.0;;-0.0;0.0;12.0;;-1.0;-0.0;0.0;0.0;;;;;;-0.0;6.0;11.0;;0.86;0.03;-0.24;-0.07;;;0.62;73.0;-3.6;-0.2;;2.0;-386.3;0.0;-17.0;16.1;-776.4;7.0;;45.0;-32.7;-38.3;-38.7;100.0;;0.86
2015.0;1.0;-0.0;-7.0;-6.0;-7.0;-5.0;73.0;5.0;37.0;1.0;5.0;31.0;-4.0;3.0;;-1.0;-4.0;1.0;-18.88;6.0;;2.0;2.0;;3.0;7.0;;;0.0;-631.0;-502.5;-2.0;-640.37;-2.0;-427.19;-0.07;-0.07;73.0;;4.0;0.0;4.0;0.0;;0.0;23.0;5.0;21.0;5.0;3.0;;2.0;32.0;;0.0;;;0.0;;;;5.0;;5.0;;;;85.0;-68.0;15.0;0.0;37.0;;37.0;;-5.0;0.0;-2.0;0.0;-0.0;0.0;;0.0;-0.0;3.0;;;;0.0;-1.0;;;;;;-0.0;4.0;5.0;;0.72;0.02;-0.09;-0.07;;;0.59;73.0;-6.1;-0.3;;2.0;-502.5;0.0;-7.0;33.3;-427.2;6.0;;43.0;-13.8;-20.4;-15.9;100.0;;0.722
2016.0;2.0;-0.0;-3.0;-6.0;-3.0;-2.0;74.0;5.0;36.0;1.0;4.0;31.0;-4.0;2.0;0.0;-2.0;-4.0;2.0;-7.26;6.0;;2.0;2.0;;4.0;8.0;0.0;0.0;0.0;-178.25;-371.19;3.0;-185.1;-1.0;-120.48;-0.03;-0.03;74.0;;2.0;0.0;3.0;3.0;;0.0;21.0;4.0;19.0;4.0;4.0;;2.0;30.0;;0.0;;;0.0;;;;4.0;;4.0;;;;87.0;-72.0;16.0;;36.0;;36.0;;-2.0;0.0;-1.0;1.0;0.0;-0.0;;-0.0;0.0;-2.0;;;;0.0;2.0;;;;;0.0;0.0;2.0;4.0;;0.74;0.03;-0.04;-0.07;;;0.57;74.0;-23.1;-1.0;;2.0;-371.2;0.0;-3.0;34.9;-120.5;6.0;;42.0;-5.7;-8.6;-6.4;100.0;;0.744
2017.0;2.0;0.0;-8.0;-6.0;-8.0;-6.0;78.0;6.0;36.0;1.0;3.0;34.0;-3.0;-3.0;6.0;0.0;-3.0;2.0;14.92;7.0;;3.0;3.0;;4.0;8.0;0.0;;0.0;-344.44;-272.26;-2.0;-345.82;-2.0;-258.7;-0.07;-0.07;78.0;;3.0;1.0;4.0;3.0;;0.0;19.0;1.0;17.0;1.0;8.0;;1.0;30.0;;1.0;;;1.0;;;;1.0;;1.0;;;;99.0;-83.0;18.0;0.0;36.0;;36.0;;-6.0;0.0;-2.0;1.0;2.0;2.0;;0.0;0.0;2.0;-0.0;-2.0;-2.0;0.0;0.0;;5.0;;;0.0;0.0;3.0;3.0;;0.79;0.04;-0.09;-0.04;;0.0;0.54;78.0;-9.7;-0.4;;3.0;-272.3;0.0;-7.0;25.2;-258.7;7.0;;42.0;-16.7;-21.6;-17.4;100.0;;0.795
2018.0;2.0;0.0;43.0;-7.0;43.0;46.0;81.0;70.0;84.0;5.0;5.0;80.0;-4.0;62.0;-0.0;61.0;-4.0;1.0;14.43;11.0;;7.0;7.0;;4.0;13.0;0.0;0.0;0.0;2764.19;-458.78;50.0;2740.89;-3.0;2913.66;0.57;0.56;80.0;;63.0;1.0;64.0;6.0;;0.0;12.0;;11.0;;0.0;1.0;1.0;14.0;;;;;0.0;4.0;;;;;;;;;92.0;-30.0;18.0;;84.0;;84.0;;46.0;0.0;-3.0;1.0;4.0;1.0;;;-0.0;-53.0;;-1.0;;1.0;63.0;-5.0;;;;5.0;3.0;63.0;3.0;;0.73;0.03;0.78;-0.07;;;1.36;80.0;1.4;0.1;;2.0;-458.8;0.0;62.0;-6.3;2913.7;89.0;;109.0;57.7;51.3;57.2;100.0;;0.733
