;Revenue;Gross Profit;EBITDA;Operating Income;Income Before Tax;Net Income;Weighted Avg. Shares Outs. Dil.;Total Current Assets;Total Assets;Total Current Liabilities;Total Liabilities;Total Stockholders Equity;Cash Provided by Operating Activities;Cash Used for Investing Activities;Cash Used/Provided by Financing Activities;Net Change In Cash;Free Cash Flow;COGS;Gross Profit Ratio;Operating Expenses;R&D Expenses;Selling, G&A Exp.;General and Admin. Exp.;Selling and Marketing Exp;Other Expenses;COGS and Expenses;Interest Income;Interest Expense;Depreciation and Amortization;EBITDA ratio;Operating Income ratio;Total Other Income Exp.(Gains);Income Before Tax ratio;Income Tax Expense (Gain);Net Income Ratio;EPS;EPS Diluted;Weighted Avg. Shares Outs.;I_SEC Link;Cash and Cash Equivalents;Short-Term Investments;Cash & Short-Term Investments;Net Receivables;Inventory;Other Current Assets;PP&E;Goodwill;Intangible Assets;Goodwill and Intangible Assets;Investments;Tax Assets;Other Non-Current Assets;Total Non-Current Assets;Other Assets;Accounts Payable;Short-Term Debt;Tax Payable;Deferred Revenue;Other Current Liabilities;Long-Term Debt;Deferred Revenue;Deferred Tax Liabilities;Other Non-Current Liabilities;Total Non-Current Liabilities;Other Liabilities;Capital Lease Obligations;Preferred Stock;Common Stock;Retained Earnings;Other Compreh. Income(Loss);Other Total Stockhold. Equity;Total Liab.&Stockhold. Equity;Minority Interest;Total Liabilities & Equity;B_SEC Link;Net_Income;Depreciation_and_Amortization;Deferred_Income_Tax;Stock Based Compensation;Change in Working Capital;Accounts Receivable;Inventory;Accounts Payable;Other Working Capital;Other Non-Cash Items;CAPEX;Acquisitions Net;Purchases of Investments;Sales/Maturities of Investments;Other Investing Activities;Debt Repayment;Common Stock Issued;Common Stock Repurchased;Dividends Paid;Other Financing Activities;Effect of Forex Changes on Cash;Cash at the End of Period;Cash at the Beginning of Period;C_SEC Link;Dunno;Revenue per share;Earnings per share;FCF per share;Dividends per share;CAPEX per share;Book Value per sh.;Comm.Shares outs.;Avg. annual P/E ratio;P/E to S&P500;Avg. annual div. yield;Revenue (m);Operating margin;Depreciation (m);Net profit (m);Income tax rate;Net profit margin;Working capital (m);Long-term debt (m);Equity (m);ROIC;Return on capital;Return on equity;Plowback ratio;Div.&Repurch./FCF;Forex (CAD/USD)
2008.0;;;;;;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;;;;;;;;;;;;;;;;;;inf;0.0;0.0;1.0;;0.0;;0.0;0.0;;;;;;;;;0.0;0.0;;0.0;;;;;;;;;;;;;;0.0;;;0.0;;0.0;;0.0;;;;0.0;;;;;;;;;;;;0.0;;;-0.0;;0.0;;;0.98;;0.0;0.01;;;0.07;1.0;;;;;;;0.0;;inf;0.0;;0.0;;;0.0;100.0;-823.8;0.979
2009.0;;;-0.0;-0.0;;-0.0;2.0;0.0;0.0;0.0;0.0;0.0;-0.0;;0.0;0.0;-0.0;;;0.0;;0.0;0.0;;0.0;0.0;0.0;;;-inf;-inf;;;;-inf;-0.03;-0.03;2.0;;0.0;;0.0;0.0;;;;;;;;;;;;;;;;0.0;;;;;;;;;;-0.0;;;0.0;;0.0;;-0.0;;;0.0;-0.0;-0.0;;;;0.0;;;;;;;0.0;;;;;0.0;0.0;;0.86;;-0.03;-0.03;;;0.06;2.0;;;;;-inf;;-0.0;;-inf;0.0;;0.0;;-45.3;-48.3;100.0;;0.86
2010.0;;;-0.0;-0.0;;-0.0;3.0;0.0;0.0;0.0;0.0;0.0;-0.0;;0.0;0.0;-0.0;;;0.0;;0.0;0.0;;;0.0;0.0;;;-inf;-inf;;;;-inf;-0.03;-0.03;3.0;;0.0;;0.0;0.0;;0.0;;;;;;;;;;;;;;0.0;;;;;;;;;;-0.0;;;0.0;;0.0;;-0.0;;;0.0;0.0;;;;;;;;;;;;0.0;;;;;0.0;0.0;;0.94;;-0.03;-0.02;;;0.17;3.0;;;;;-inf;;-0.0;;-inf;0.0;;0.0;;-14.9;-15.4;100.0;;0.939
2011.0;;;-0.0;-0.0;;-0.0;7.0;2.0;3.0;0.0;0.0;2.0;-0.0;-0.0;2.0;2.0;-1.0;;;0.0;;0.0;0.0;;;0.0;0.0;;;-inf;-inf;-0.0;;;-inf;-0.03;-0.03;7.0;;2.0;;2.0;0.0;;0.0;1.0;;;;;;;1.0;;;;;;0.0;;;;;;;;;;-0.0;;;3.0;;3.0;;-0.0;;;;-0.0;;;;;0.0;-0.0;;;;-0.0;;2.0;;;;-0.0;2.0;1.0;;1.04;;-0.02;-0.07;;0.04;0.32;7.0;;;;;-inf;;-0.0;;-inf;2.0;;2.0;;-5.7;-7.3;100.0;;1.038
2012.0;;;1.0;-0.0;-1.0;-1.0;9.0;2.0;2.0;0.0;0.0;2.0;-0.0;-0.0;;-0.0;-0.0;;;0.0;;0.0;0.0;0.0;;0.0;0.0;;;inf;-inf;-1.0;-inf;;-inf;-0.1;-0.1;9.0;;2.0;;2.0;0.0;;0.0;;;;;;;;;;0.0;;;;;;;;;;;;;;-1.0;0.0;;2.0;;2.0;;-1.0;;;;0.0;;;0.0;;1.0;-0.0;;;;0.0;;;;;;0.0;2.0;2.0;;0.98;;-0.1;-0.05;;0.03;0.17;9.0;;;;;-inf;;-1.0;;-inf;2.0;;2.0;32.8;32.2;-56.8;100.0;;0.984
2013.0;;;-0.0;-0.0;-0.0;-0.0;9.0;1.0;1.0;0.0;0.0;1.0;-0.0;0.0;;-0.0;-0.0;;;0.0;;0.0;0.0;;0.0;0.0;0.0;;;-inf;-inf;-0.0;-inf;;-inf;-0.04;-0.04;9.0;;1.0;;1.0;0.0;;0.0;;;;;;;;;;;;;;0.0;;;;;;;;;3.0;-2.0;;0.0;1.0;;1.0;;-0.0;;;;0.0;0.0;;;;0.0;;;;;0.0;;;;;;-0.0;1.0;1.0;;0.95;;-0.05;-0.03;;;0.13;9.0;;;;;-inf;;-0.0;;-inf;1.0;;1.0;-34.3;-30.6;-36.1;100.0;;0.951
2014.0;;;-2.0;-2.0;-2.0;-2.0;11.0;2.0;2.0;0.0;0.0;2.0;-2.0;0.0;3.0;1.0;-2.0;;;2.0;;1.0;1.0;;1.0;2.0;0.0;;;-inf;-inf;0.0;-inf;;-inf;-0.18;-0.18;11.0;;2.0;;2.0;0.0;;0.0;;;;;;;;;;;;;;0.0;;;;;;;;;5.0;-3.0;;0.0;2.0;;2.0;;-2.0;;;0.0;-0.0;-0.0;;;;-0.0;;;;;0.0;;3.0;;;;0.0;2.0;1.0;;0.94;;-0.19;-0.15;;;0.21;11.0;-4.9;-0.3;;;-inf;;-2.0;;-inf;2.0;;2.0;-90.6;-85.7;-89.6;100.0;;0.937
2015.0;;;-2.0;-2.0;-2.0;-2.0;17.0;5.0;7.0;0.0;0.0;7.0;-2.0;-2.0;6.0;1.0;-4.0;;;2.0;;1.0;1.0;;0.0;2.0;0.0;;;-inf;-inf;0.0;-inf;-0.0;-inf;-0.09;-0.09;17.0;;3.0;1.0;4.0;0.0;;1.0;2.0;;;;;;0.0;2.0;;;;;;0.0;;;;;;;;;10.0;-5.0;0.0;1.0;7.0;;7.0;;-2.0;;-0.0;0.0;-1.0;-0.0;;;-0.0;-0.0;-2.0;-0.0;-0.0;;0.0;;6.0;;;;-0.0;3.0;2.0;;0.8;;-0.11;-0.28;;0.11;0.49;17.0;-12.3;-0.6;;;-inf;;-2.0;3.9;-inf;6.0;;8.0;-28.1;-27.9;-22.9;100.0;;0.8
2016.0;;;-5.0;-5.0;-3.0;-3.0;39.0;3.0;48.0;1.0;2.0;46.0;-4.0;-12.0;15.0;-1.0;-15.0;;;5.0;;5.0;5.0;;0.0;5.0;0.0;;;-inf;-inf;2.0;-inf;;-inf;-0.08;-0.08;39.0;;2.0;0.0;2.0;0.0;;0.0;45.0;;;;;;0.0;45.0;;;;;;1.0;;;;1.0;1.0;;;;50.0;-9.0;0.0;;48.0;;48.0;;-3.0;;;2.0;-0.0;0.0;;;;-2.0;-12.0;-0.0;;;-0.0;;10.0;;;5.0;-0.0;2.0;3.0;;0.74;;-0.11;-0.53;;0.4;1.58;39.0;-25.0;-1.1;;;-inf;;-4.0;;-inf;3.0;;62.0;-10.3;-10.2;-6.9;100.0;;0.744
2017.0;;;-5.0;-5.0;-0.0;-0.0;52.0;4.0;81.0;1.0;2.0;79.0;-5.0;-29.0;34.0;0.0;-34.0;;;5.0;;5.0;4.0;1.0;0.0;5.0;0.0;;;-inf;-inf;5.0;-inf;;-inf;-0.01;-0.01;52.0;;2.0;0.0;2.0;1.0;;1.0;78.0;;;;;;0.0;78.0;;;;;;1.0;;;;1.0;1.0;;;;84.0;-10.0;-0.0;5.0;81.0;;81.0;;-0.0;;;1.0;-1.0;-0.0;;;;-5.0;-29.0;;;;0.0;;;;;34.0;-0.0;2.0;2.0;;0.79;;-0.01;-0.83;;0.7;1.92;52.0;-532.1;-22.6;;;-inf;;-0.0;;-inf;3.0;;100.0;-6.1;-6.0;-0.3;100.0;;0.795
