;Revenue;Gross Profit;EBITDA;Operating Income;Income Before Tax;Net Income;Weighted Avg. Shares Outs. Dil.;Total Current Assets;Total Assets;Total Current Liabilities;Total Liabilities;Total Stockholders Equity;Cash Provided by Operating Activities;Cash Used for Investing Activities;Cash Used/Provided by Financing Activities;Net Change In Cash;Free Cash Flow;COGS;Gross Profit Ratio;Operating Expenses;R&D Expenses;Selling, G&A Exp.;General and Admin. Exp.;Selling and Marketing Exp;Other Expenses;COGS and Expenses;Interest Income;Interest Expense;Depreciation and Amortization;EBITDA ratio;Operating Income ratio;Total Other Income Exp.(Gains);Income Before Tax ratio;Income Tax Expense (Gain);Net Income Ratio;EPS;EPS Diluted;Weighted Avg. Shares Outs.;I_SEC Link;Cash and Cash Equivalents;Short-Term Investments;Cash & Short-Term Investments;Net Receivables;Inventory;Other Current Assets;PP&E;Goodwill;Intangible Assets;Goodwill and Intangible Assets;Investments;Tax Assets;Other Non-Current Assets;Total Non-Current Assets;Other Assets;Accounts Payable;Short-Term Debt;Tax Payable;Deferred Revenue;Other Current Liabilities;Long-Term Debt;Deferred Revenue;Deferred Tax Liabilities;Other Non-Current Liabilities;Total Non-Current Liabilities;Other Liabilities;Capital Lease Obligations;Preferred Stock;Common Stock;Retained Earnings;Other Compreh. Income(Loss);Other Total Stockhold. Equity;Total Liab.&Stockhold. Equity;Minority Interest;Total Liabilities & Equity;B_SEC Link;Net_Income;Depreciation_and_Amortization;Deferred_Income_Tax;Stock Based Compensation;Change in Working Capital;Accounts Receivable;Inventory;Accounts Payable;Other Working Capital;Other Non-Cash Items;CAPEX;Acquisitions Net;Purchases of Investments;Sales/Maturities of Investments;Other Investing Activities;Debt Repayment;Common Stock Issued;Common Stock Repurchased;Dividends Paid;Other Financing Activities;Effect of Forex Changes on Cash;Cash at the End of Period;Cash at the Beginning of Period;C_SEC Link;Dunno;Revenue per share;Earnings per share;FCF per share;Dividends per share;CAPEX per share;Book Value per sh.;Comm.Shares outs.;Avg. annual P/E ratio;P/E to S&P500;Avg. annual div. yield;Revenue (m);Operating margin;Depreciation (m);Net profit (m);Income tax rate;Net profit margin;Working capital (m);Long-term debt (m);Equity (m);ROIC;Return on capital;Return on equity;Plowback ratio;Div.&Repurch./FCF;Forex (CAD/USD)
2010.0;0.0;0.0;-0.0;;;-0.0;0.0;1.0;1.0;0.0;0.0;1.0;-0.0;-1.0;1.0;1.0;-0.0;;100.0;0.0;;;;;0.0;0.0;;;;-4903.1;;;;;-4903.1;-0.08;-0.08;0.0;;0.0;1.0;1.0;;;0.0;;;;;;;;;;;;;;0.0;;;;;;;;;;-0.0;;;1.0;;1.0;;-0.0;;;0.0;0.0;;;;;;;;-1.0;;;;1.0;;;-0.0;;0.0;;;0.97;0.0;-0.08;-0.02;;;;0.0;;;;0.0;;;-0.0;;-4903.1;;;;;;;100.0;;0.971
2011.0;0.0;0.0;-0.0;;;-0.0;1.0;1.0;1.0;0.0;0.0;1.0;-0.0;;;-0.0;-0.0;;100.0;0.0;;;;;0.0;0.0;0.0;;;-536.27;;;;;-536.27;-0.05;-0.05;1.0;;0.0;1.0;1.0;;;0.0;;;;;;;;;;;;;;0.0;;;;;;;;;;-0.0;;;1.0;;1.0;;-0.0;;;;1.0;;;;1.0;-1.0;;;;;;;;;;;;0.0;0.0;;1.05;0.0;-0.02;-0.03;;;0.58;1.0;;;;0.0;;;-0.0;;-536.3;1.0;;1.0;;-4.1;-4.1;100.0;;1.047
2012.0;;;-0.0;-0.0;-0.0;-0.0;1.0;1.0;1.0;0.0;0.0;1.0;-0.0;0.0;0.0;0.0;-0.0;;;0.0;;;;;0.0;0.0;0.0;;;-inf;-inf;;-inf;;-inf;-0.02;-0.02;1.0;;0.0;1.0;1.0;;;0.0;;;;;;;;;;;;;;0.0;;;;;;;;;;-0.0;;;1.0;;1.0;;-0.0;;;;-0.0;;;;1.0;0.0;;;;0.0;;;;;;0.0;;0.0;0.0;;1.0;;-0.02;-0.02;;;0.56;1.0;;;;;-inf;;-0.0;;-inf;1.0;;1.0;-4.7;-4.6;-3.8;100.0;;0.997
2013.0;;;-1.0;-1.0;-1.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;-1.0;4.0;2.0;-2.0;;;1.0;;1.0;1.0;0.0;;1.0;;;0.0;-inf;-inf;-0.0;-inf;;-inf;-14.84;-14.84;0.0;;0.0;0.0;0.0;;;0.0;;;;;;;;;;0.0;;;;;;;;;;;;;1.0;-0.0;;0.0;0.0;;0.0;;-1.0;0.0;;0.0;-0.0;;;;0.0;-1.0;-1.0;;-0.0;;-0.0;;5.0;;;-0.0;;2.0;0.0;;0.94;0.0;-0.06;-0.04;;;0.54;1.0;;;;0.0;;;-0.0;;-1559.1;1.0;;1.0;-12.0;-11.8;-12.0;100.0;;0.973
2013.0;;;-1.0;-1.0;-1.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;-1.0;4.0;2.0;-2.0;;;1.0;;1.0;1.0;0.0;;1.0;;;0.0;-inf;-inf;-0.0;-inf;;-inf;-14.84;-14.84;0.0;;0.0;0.0;0.0;;;0.0;;;;;;;;;;0.0;;;;;;;;;;;;;1.0;-0.0;;0.0;0.0;;0.0;;-1.0;0.0;;0.0;-0.0;;;;0.0;-1.0;-1.0;;-0.0;;-0.0;;5.0;;;-0.0;;2.0;0.0;;0.94;;-15.77;-41.12;;17.76;8.4;0.0;;;;;-inf;0.0;-1.0;;-inf;0.0;;0.0;-187.2;-183.2;-187.7;100.0;;0.941
2014.0;1.0;0.0;-7.0;-7.0;-8.0;-8.0;30.0;9.0;22.0;2.0;4.0;19.0;-8.0;-10.0;22.0;3.0;-19.0;1.0;36.17;7.0;0.0;7.0;5.0;2.0;;8.0;;;0.0;-747.91;-675.34;-1.0;-779.58;;-779.58;-0.26;-0.26;30.0;;5.0;;5.0;0.0;1.0;2.0;13.0;;0.0;0.0;;;;13.0;;2.0;0.0;;;;1.0;;;;1.0;;;;26.0;-8.0;1.0;0.0;22.0;;22.0;;-8.0;0.0;;2.0;6.0;-0.0;-1.0;;6.0;-9.0;-10.0;;;;-0.0;-0.0;21.0;;;1.0;;5.0;2.0;;0.86;0.04;-0.3;-0.73;;0.4;0.72;30.0;-7.9;-0.4;;1.0;-675.3;0.0;-9.0;;-779.6;8.0;2.0;22.0;-38.5;-34.4;-41.2;100.0;;0.86
2015.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016.0;10.0;15.0;-1.0;-2.0;-3.0;-3.0;77.0;34.0;110.0;6.0;15.0;95.0;-10.0;-9.0;14.0;-5.0;-18.0;-5.0;149.51;16.0;1.0;13.0;9.0;4.0;2.0;11.0;;;2.0;-8.77;-21.65;-0.0;-26.54;0.0;-27.53;-0.04;-0.04;77.0;;12.0;;12.0;1.0;17.0;4.0;35.0;16.0;24.0;41.0;0.0;;0.0;76.0;;5.0;0.0;;0.0;;3.0;;6.0;1.0;10.0;;;;101.0;-11.0;4.0;1.0;110.0;;110.0;;-3.0;2.0;0.0;3.0;23.0;-0.0;15.0;;29.0;-35.0;-8.0;1.0;-0.0;;-2.0;-1.0;11.0;;;5.0;;12.0;16.0;;0.77;0.16;-0.05;-0.3;;0.14;1.61;77.0;-77.8;-3.5;;13.0;-21.6;2.0;-3.0;-3.7;-27.5;38.0;3.0;124.0;-2.6;-2.4;-2.8;100.0;;0.769
2017.0;30.0;28.0;-8.0;-11.0;-13.0;-12.0;119.0;133.0;509.0;13.0;47.0;462.0;-20.0;-14.0;99.0;65.0;-43.0;2.0;94.33;34.0;1.0;29.0;19.0;10.0;5.0;36.0;;;5.0;-27.43;-38.14;-1.0;-42.76;-0.0;-41.63;-0.11;-0.11;119.0;;76.0;;76.0;4.0;35.0;18.0;72.0;181.0;122.0;303.0;;;;375.0;;12.0;1.0;;0.0;;6.0;;27.0;1.0;34.0;;;;467.0;-23.0;18.0;;509.0;-0.0;509.0;;-12.0;5.0;-0.0;8.0;92.0;-2.0;;;120.0;-112.0;-22.0;8.0;-0.0;;-0.0;-1.0;98.0;;;2.0;;76.0;12.0;;0.75;0.34;-0.14;-0.48;;0.25;5.17;119.0;-66.5;-2.8;;40.0;-38.1;6.0;-17.0;2.4;-41.6;160.0;9.0;615.0;-2.5;-2.5;-2.7;100.0;;0.751
2018.0;60.0;58.0;-37.0;-64.0;-41.0;-55.0;177.0;374.0;1114.0;71.0;150.0;899.0;-63.0;-173.0;408.0;171.0;-201.0;3.0;95.18;119.0;1.0;102.0;72.0;30.0;16.0;122.0;;;16.0;-61.93;-105.56;23.0;-67.41;1.0;-90.26;-0.31;-0.31;177.0;;250.0;;250.0;17.0;79.0;28.0;235.0;244.0;79.0;323.0;176.0;;6.0;741.0;;36.0;1.0;;1.0;34.0;5.0;;26.0;47.0;79.0;;;;835.0;-71.0;135.0;;1049.0;65.0;1114.0;;-55.0;16.0;1.0;40.0;178.0;-12.0;-19.0;;302.0;-244.0;-138.0;-23.0;-0.0;;-14.0;-1.0;408.0;;;1.0;;250.0;79.0;;0.78;0.44;-0.4;-1.46;;1.0;6.54;177.0;-81.0;-3.2;;78.0;-105.6;20.0;-70.0;-3.0;-90.3;390.0;7.0;1159.0;-5.6;-5.1;-6.1;100.0;;0.775
