;Revenue;Gross Profit;EBITDA;Operating Income;Income Before Tax;Net Income;Weighted Avg. Shares Outs. Dil.;Total Current Assets;Total Assets;Total Current Liabilities;Total Liabilities;Total Stockholders Equity;Cash Provided by Operating Activities;Cash Used for Investing Activities;Cash Used/Provided by Financing Activities;Net Change In Cash;Free Cash Flow;COGS;Gross Profit Ratio;Operating Expenses;R&D Expenses;Selling, G&A Exp.;General and Admin. Exp.;Selling and Marketing Exp;Other Expenses;COGS and Expenses;Interest Income;Interest Expense;Depreciation and Amortization;EBITDA ratio;Operating Income ratio;Total Other Income Exp.(Gains);Income Before Tax ratio;Income Tax Expense (Gain);Net Income Ratio;EPS;EPS Diluted;Weighted Avg. Shares Outs.;I_SEC Link;Cash and Cash Equivalents;Short-Term Investments;Cash & Short-Term Investments;Net Receivables;Inventory;Other Current Assets;PP&E;Goodwill;Intangible Assets;Goodwill and Intangible Assets;Investments;Tax Assets;Other Non-Current Assets;Total Non-Current Assets;Other Assets;Accounts Payable;Short-Term Debt;Tax Payable;Deferred Revenue;Other Current Liabilities;Long-Term Debt;Deferred Revenue;Deferred Tax Liabilities;Other Non-Current Liabilities;Total Non-Current Liabilities;Other Liabilities;Capital Lease Obligations;Preferred Stock;Common Stock;Retained Earnings;Other Compreh. Income(Loss);Other Total Stockhold. Equity;Total Liab.&Stockhold. Equity;Minority Interest;Total Liabilities & Equity;B_SEC Link;Net_Income;Depreciation_and_Amortization;Deferred_Income_Tax;Stock Based Compensation;Change in Working Capital;Accounts Receivable;Inventory;Accounts Payable;Other Working Capital;Other Non-Cash Items;CAPEX;Acquisitions Net;Purchases of Investments;Sales/Maturities of Investments;Other Investing Activities;Debt Repayment;Common Stock Issued;Common Stock Repurchased;Dividends Paid;Other Financing Activities;Effect of Forex Changes on Cash;Cash at the End of Period;Cash at the Beginning of Period;C_SEC Link;Dunno;Revenue per share;Earnings per share;FCF per share;Dividends per share;CAPEX per share;Book Value per sh.;Comm.Shares outs.;Avg. annual P/E ratio;P/E to S&P500;Avg. annual div. yield;Revenue (m);Operating margin;Depreciation (m);Net profit (m);Income tax rate;Net profit margin;Working capital (m);Long-term debt (m);Equity (m);ROIC;Return on capital;Return on equity;Plowback ratio;Div.&Repurch./FCF;Forex (EUR/USD)
2012.0;2.0;;-13.0;-14.0;-19.0;-19.0;24.0;8.0;9.0;3.0;106.0;-96.0;-11.0;-0.0;13.0;2.0;-11.0;;;15.0;12.0;4.0;4.0;;-0.0;15.0;;5.0;1.0;-851.49;-886.36;-5.0;-1221.06;-0.0;-1220.29;-0.79;-0.79;24.0;;6.0;;6.0;1.0;0.0;;2.0;;0.0;0.0;;0.0;;2.0;;3.0;;;0.0;;;;;103.0;103.0;;;;0.0;-97.0;1.0;-0.0;9.0;;9.0;;-19.0;1.0;-0.0;3.0;-1.0;0.0;-0.0;;;5.0;-0.0;;;;-0.0;;;;;13.0;;6.0;5.0;;1.32;0.05;-0.6;-0.36;;0.0;-3.05;24.0;;;;1.0;-886.4;0.0;-14.0;0.1;-1220.3;4.0;;-73.0;-202.6;-144.6;19.6;100.0;;1.319
2013.0;7.0;;-21.0;-22.0;-36.0;-36.0;24.0;7.0;9.0;21.0;145.0;-136.0;-8.0;-0.0;7.0;-1.0;-8.0;;;29.0;20.0;10.0;10.0;;-1.0;29.0;0.0;14.0;1.0;-300.12;-308.69;-14.0;-513.07;-0.0;-513.05;-1.5;-1.5;24.0;;6.0;;6.0;1.0;0.0;;1.0;;0.0;0.0;;0.0;;2.0;;5.0;7.0;;0.0;9.0;;;;125.0;125.0;;;;0.0;-137.0;1.0;-0.0;9.0;;9.0;;-36.0;1.0;-0.0;;2.0;-0.0;-0.0;;;25.0;-0.0;;;;-0.0;-0.0;;;;7.0;;6.0;7.0;;1.37;0.21;-1.09;-0.24;;0.01;-4.14;24.0;;;;5.0;-308.7;0.0;-26.0;0.0;-513.1;-10.0;;-99.0;185.9;-241.4;26.3;100.0;;1.375
2014.0;4.0;;5.0;-10.0;-1.0;-0.0;26.0;49.0;51.0;8.0;12.0;38.0;-13.0;-0.0;54.0;43.0;-13.0;;;14.0;12.0;3.0;3.0;;-0.0;14.0;;5.0;1.0;127.0;-241.81;9.0;-12.57;-0.0;-7.66;-0.01;-0.01;26.0;;48.0;;48.0;1.0;0.0;;1.0;;0.0;0.0;;;;1.0;;5.0;;;3.0;;5.0;;;;5.0;;;;0.0;-121.0;159.0;;51.0;;51.0;;-0.0;1.0;-0.0;-6.0;3.0;0.0;-0.0;;;-10.0;-0.0;;;;-0.0;;52.0;;;2.0;2.0;48.0;5.0;;1.21;0.13;-0.01;-0.42;;0.01;1.23;26.0;-598.0;-32.9;;3.0;-241.8;0.0;-0.0;39.1;-7.7;35.0;4.0;32.0;6.6;9.2;-0.8;100.0;;1.21
2015.0;8.0;;-21.0;-23.0;-22.0;-22.0;29.0;85.0;86.0;10.0;13.0;73.0;-20.0;-0.0;58.0;40.0;-20.0;;;31.0;24.0;8.0;8.0;;-1.0;31.0;;1.0;0.0;-253.9;-282.24;1.0;-267.64;;-267.64;-0.77;-0.77;29.0;;83.0;;83.0;1.0;0.0;0.0;1.0;;0.0;0.0;;;;1.0;;5.0;2.0;;3.0;;3.0;;;;3.0;;;;0.0;-131.0;203.0;;86.0;;86.0;;-22.0;0.0;;2.0;1.0;0.0;-0.0;;;-2.0;-0.0;;;;-0.0;;61.0;;;-3.0;3.0;83.0;43.0;;1.09;0.27;-0.71;-0.66;;0.01;2.36;29.0;-13.0;-0.6;;8.0;-282.2;0.0;-20.0;;-267.6;69.0;3.0;67.0;-27.8;-24.6;-30.1;100.0;;1.086
2016.0;7.0;;-33.0;-34.0;-34.0;-34.0;33.0;50.0;51.0;7.0;11.0;41.0;-34.0;-10.0;-0.0;-43.0;-34.0;;;40.0;32.0;9.0;9.0;;-0.0;40.0;0.0;1.0;0.0;-492.59;-507.51;-0.0;-511.15;-0.0;-510.23;-1.02;-1.02;33.0;;37.0;10.0;47.0;2.0;0.0;1.0;1.0;;0.0;0.0;;;;1.0;;6.0;1.0;;0.0;;4.0;;;;4.0;;;;0.0;-160.0;201.0;;51.0;;51.0;;-34.0;0.0;-0.0;4.0;-4.0;-1.0;0.0;;;-0.0;-0.0;;-28.0;19.0;-0.0;-5.0;0.0;;;5.0;0.0;37.0;81.0;;1.05;0.19;-0.97;-0.98;;0.01;1.17;33.0;-3.3;-0.1;;6.0;-507.5;0.0;-32.0;0.2;-510.2;41.0;4.0;39.0;-74.1;-64.6;-83.1;100.0;;1.051
2017.0;2.0;;-35.0;-33.0;-36.0;-36.0;44.0;50.0;52.0;9.0;14.0;38.0;-31.0;10.0;29.0;5.0;-31.0;;;35.0;26.0;10.0;10.0;;-0.0;35.0;0.0;1.0;0.0;-1452.84;-1356.22;-4.0;-1504.63;-0.0;-1503.63;-0.83;-0.83;44.0;;48.0;;48.0;1.0;0.0;1.0;1.0;;0.0;0.0;;;;1.0;;5.0;4.0;;0.0;;5.0;;;;5.0;;;;1.0;-219.0;256.0;;52.0;;52.0;;-36.0;0.0;-0.0;2.0;-0.0;1.0;-0.0;;;3.0;-1.0;;-16.0;26.0;-0.0;-0.0;28.0;;;1.0;-2.0;48.0;42.0;;1.2;0.05;-0.69;-0.6;;0.02;0.72;44.0;-3.1;-0.1;;2.0;-1356.2;0.0;-30.0;0.1;-1503.6;34.0;4.0;32.0;-82.8;-68.5;-95.7;100.0;;1.2
2018.0;27.0;;-21.0;-22.0;-22.0;-22.0;61.0;127.0;133.0;42.0;87.0;46.0;57.0;-18.0;24.0;63.0;56.0;;;50.0;40.0;11.0;11.0;;-2.0;50.0;0.0;1.0;0.0;-76.79;-82.31;0.0;-82.06;0.0;-82.06;-0.37;-0.37;61.0;;109.0;16.0;125.0;2.0;0.0;0.0;2.0;;0.0;0.0;4.0;;;6.0;;11.0;4.0;;28.0;;2.0;43.0;;;45.0;;;;1.0;-232.0;277.0;;133.0;;133.0;;-22.0;0.0;0.0;2.0;76.0;-0.0;-0.0;;;-0.0;-1.0;;-17.0;;-0.0;-3.0;29.0;;;-2.0;1.0;109.0;46.0;;1.15;0.39;-0.32;0.81;;0.01;0.66;61.0;-9.0;-0.4;;24.0;-82.3;0.0;-19.0;-0.0;-82.1;74.0;2.0;40.0;-23.5;-16.0;-48.5;100.0;;1.147
2019.0;24.0;;-35.0;-36.0;-36.0;-36.0;64.0;119.0;126.0;39.0;83.0;43.0;-33.0;5.0;29.0;0.0;-34.0;;;61.0;49.0;12.0;12.0;;-0.0;61.0;1.0;1.0;1.0;-144.79;-151.35;0.0;-151.28;0.0;-151.3;-0.56;-0.56;64.0;;107.0;10.0;117.0;2.0;0.0;;3.0;;0.0;0.0;4.0;;;7.0;;12.0;3.0;;24.0;1.0;1.0;43.0;;;43.0;;1.0;;1.0;-263.0;305.0;;126.0;;126.0;;-36.0;1.0;0.0;3.0;-1.0;;-0.0;;;0.0;-2.0;;-51.0;57.0;-0.0;-4.0;35.0;;;-2.0;-1.0;107.0;106.0;;1.12;0.33;-0.5;-0.48;;0.02;0.6;64.0;-6.3;-0.3;;21.0;-151.4;1.0;-32.0;-0.0;-151.3;71.0;1.0;39.0;-41.3;-28.4;-83.7;100.0;;1.121
2020.0;35.0;;-49.0;-42.0;-51.0;-51.0;83.0;184.0;215.0;82.0;127.0;88.0;-24.0;10.0;85.0;63.0;-24.0;;;77.0;61.0;17.0;17.0;;-1.0;77.0;0.0;0.0;1.0;-141.59;-122.42;-8.0;-145.86;0.0;-145.86;-0.61;-0.61;83.0;;179.0;;179.0;3.0;0.0;2.0;4.0;;2.0;2.0;24.0;;;30.0;;14.0;1.0;;67.0;;1.0;44.0;;;45.0;;1.0;;1.0;-337.0;424.0;;215.0;;215.0;;-51.0;1.0;0.0;4.0;13.0;;0.0;;;8.0;-1.0;;-10.0;20.0;-0.0;-3.0;91.0;;;-3.0;-8.0;179.0;116.0;;1.22;0.34;-0.5;-0.24;;0.01;0.86;83.0;-6.9;-0.2;;28.0;-122.4;1.0;-41.0;-0.0;-145.9;84.0;1.0;72.0;-38.0;-23.5;-57.5;100.0;;1.221
2021.0;46.0;;-63.0;-73.0;-65.0;-65.0;120.0;235.0;256.0;73.0;101.0;155.0;-98.0;-4.0;152.0;58.0;-103.0;;;119.0;93.0;28.0;28.0;;-1.0;119.0;;1.0;2.0;-137.43;-158.62;7.0;-142.5;0.0;-142.5;-0.55;-0.55;120.0;;225.0;;225.0;5.0;0.0;4.0;5.0;;2.0;2.0;14.0;;;21.0;;21.0;1.0;;51.0;;20.0;8.0;;;28.0;;1.0;;1.0;-379.0;532.0;;256.0;;256.0;;-65.0;2.0;0.0;13.0;-40.0;;-0.0;-34.0;;-8.0;-4.0;;;;-2.0;-1.0;141.0;;;11.0;9.0;225.0;167.0;;1.14;0.34;-0.48;-0.76;;0.03;1.14;120.0;-14.9;-0.5;;40.0;-158.6;1.0;-58.0;-0.0;-142.5;142.0;17.0;136.0;-35.4;-25.2;-42.3;100.0;;1.137
