;Revenue;Gross Profit;EBITDA;Operating Income;Income Before Tax;Net Income;Weighted Avg. Shares Outs. Dil.;Total Current Assets;Total Assets;Total Current Liabilities;Total Liabilities;Total Stockholders Equity;Cash Provided by Operating Activities;Cash Used for Investing Activities;Cash Used/Provided by Financing Activities;Net Change In Cash;Free Cash Flow;COGS;Gross Profit Ratio;Operating Expenses;R&D Expenses;Selling, G&A Exp.;General and Admin. Exp.;Selling and Marketing Exp;Other Expenses;COGS and Expenses;Interest Income;Interest Expense;Depreciation and Amortization;EBITDA ratio;Operating Income ratio;Total Other Income Exp.(Gains);Income Before Tax ratio;Income Tax Expense (Gain);Net Income Ratio;EPS;EPS Diluted;Weighted Avg. Shares Outs.;I_SEC Link;Cash and Cash Equivalents;Short-Term Investments;Cash & Short-Term Investments;Net Receivables;Inventory;Other Current Assets;PP&E;Goodwill;Intangible Assets;Goodwill and Intangible Assets;Investments;Tax Assets;Other Non-Current Assets;Total Non-Current Assets;Other Assets;Accounts Payable;Short-Term Debt;Tax Payable;Deferred Revenue;Other Current Liabilities;Long-Term Debt;Deferred Revenue;Deferred Tax Liabilities;Other Non-Current Liabilities;Total Non-Current Liabilities;Other Liabilities;Capital Lease Obligations;Preferred Stock;Common Stock;Retained Earnings;Other Compreh. Income(Loss);Other Total Stockhold. Equity;Total Liab.&Stockhold. Equity;Minority Interest;Total Liabilities & Equity;B_SEC Link;Net_Income;Depreciation_and_Amortization;Deferred_Income_Tax;Stock Based Compensation;Change in Working Capital;Accounts Receivable;Inventory;Accounts Payable;Other Working Capital;Other Non-Cash Items;CAPEX;Acquisitions Net;Purchases of Investments;Sales/Maturities of Investments;Other Investing Activities;Debt Repayment;Common Stock Issued;Common Stock Repurchased;Dividends Paid;Other Financing Activities;Effect of Forex Changes on Cash;Cash at the End of Period;Cash at the Beginning of Period;C_SEC Link;Dunno;Revenue per share;Earnings per share;FCF per share;Dividends per share;CAPEX per share;Book Value per sh.;Comm.Shares outs.;Avg. annual P/E ratio;P/E to S&P500;Avg. annual div. yield;Revenue (m);Operating margin;Depreciation (m);Net profit (m);Income tax rate;Net profit margin;Working capital (m);Long-term debt (m);Equity (m);ROIC;Return on capital;Return on equity;Plowback ratio;Div.&Repurch./FCF;Forex (CAD/USD)
1999.0;0.0;;-0.0;-0.0;;-0.0;1.0;3.0;5.0;0.0;0.0;5.0;-0.0;-0.0;4.0;3.0;-0.0;;;0.0;0.0;;;;0.0;0.0;;;0.0;-57278300.0;-57737000.0;;;;-57446200.0;-0.66;-0.66;1.0;;3.0;;3.0;0.0;;0.0;0.0;;2.0;2.0;;;;2.0;;0.0;;;;;0.0;;;;0.0;;;;;-0.0;-0.0;5.0;5.0;;5.0;;-0.0;0.0;;;0.0;;;;0.0;;-0.0;;;;-0.0;;2.0;;;1.0;;3.0;0.0;;0.69;;;;;;;;;;;;;;;;;;;;;;;;;
2000.0;0.0;;-2.0;-3.0;-2.0;-2.0;2.0;12.0;14.0;0.0;1.0;13.0;-2.0;-0.0;11.0;9.0;-2.0;;;3.0;2.0;;;;1.0;3.0;1.0;;0.0;-1140.25;-1498.6;1.0;-1206.44;-0.0;-1165.53;-1.39;-1.39;2.0;;12.0;;12.0;0.0;;0.0;0.0;;3.0;3.0;;;;3.0;;0.0;;;;;0.0;;1.0;;1.0;;;;;-3.0;-0.0;16.0;14.0;;14.0;;-2.0;0.0;-0.0;;0.0;;;;0.0;;-0.0;;;;-0.0;;9.0;;;2.0;;12.0;3.0;;0.67;;;;;;;;;;;;;;;;;;;;;;;;;
2001.0;;;-4.0;-4.0;-4.0;-4.0;2.0;9.0;12.0;1.0;2.0;10.0;-3.0;-0.0;1.0;-2.0;-3.0;;;4.0;3.0;;;;1.0;4.0;0.0;;0.0;-inf;-inf;0.0;-inf;-0.0;-inf;1.27;1.27;2.0;;9.0;;9.0;0.0;;0.0;0.0;;2.0;2.0;;;0.0;3.0;;1.0;;;;;0.0;;0.0;;1.0;;;;;-7.0;-0.0;17.0;12.0;;12.0;;-4.0;0.0;-0.0;;1.0;;;;1.0;;-0.0;;;;;;1.0;;;;;9.0;11.0;;0.63;;;;;;;;;;;;;;;;;;;;;;;;;
2002.0;0.0;;-4.0;-4.0;-4.0;-4.0;2.0;5.0;11.0;1.0;1.0;11.0;-5.0;-1.0;1.0;-4.0;-5.0;;;4.0;3.0;;;;2.0;4.0;0.0;;0.0;-2957.46;-3232.38;;-3232.38;-0.0;-2916.44;1.15;1.15;2.0;;5.0;;5.0;0.0;;0.0;0.0;;3.0;3.0;;;3.0;6.0;;1.0;;;;;0.0;;;;0.0;;;;;-10.0;2.0;;11.0;0.0;11.0;;-4.0;0.0;-0.0;;-1.0;;;;-1.0;0.0;-1.0;;;;-0.0;;0.0;;;1.0;;5.0;10.0;;0.64;;;;;;;;;;;;;;;;;;;;;;;;;
2003.0;0.0;;-6.0;-5.0;-7.0;-7.0;2.0;16.0;20.0;1.0;1.0;19.0;-4.0;-12.0;12.0;-4.0;-5.0;;;5.0;3.0;;;;3.0;5.0;0.0;;1.0;-2504.57;-2112.4;-1.0;-2716.36;0.0;-2727.07;1.98;1.98;2.0;;2.0;14.0;16.0;0.0;;0.0;0.0;;4.0;4.0;;;0.0;4.0;;1.0;;;;;0.0;;;;0.0;;;;;-19.0;4.0;;20.0;-0.0;20.0;;-7.0;1.0;;;-0.0;;;;-0.0;2.0;-1.0;;-14.0;;2.0;;1.0;;;12.0;;2.0;6.0;;0.77;;;;;;;;;;;;;;;;;;;;;;;;;
2004.0;1.0;;-10.0;-10.0;-11.0;-11.0;3.0;28.0;33.0;1.0;1.0;32.0;-8.0;-4.0;20.0;8.0;-8.0;;;11.0;6.0;;;;5.0;11.0;1.0;;1.0;-1744.09;-1805.23;-0.0;-1851.52;;-1851.52;2.97;2.97;3.0;;10.0;18.0;28.0;0.0;;0.0;4.0;;;;;;0.0;4.0;;1.0;;;;;0.0;;;-0.0;0.0;;;;;-32.0;8.0;;33.0;;33.0;;-11.0;1.0;;;-0.0;;;;-0.0;3.0;-1.0;;-6.0;3.0;0.0;;7.0;;;13.0;;10.0;2.0;;0.83;;;;;;;;;;;;;;;;;;;;;;;;;
2005.0;1.0;;-10.0;-11.0;-11.0;-11.0;3.0;35.0;40.0;1.0;2.0;38.0;-10.0;-14.0;16.0;-8.0;-10.0;;;11.0;8.0;;;;3.0;11.0;1.0;;1.0;-1522.4;-1599.39;-0.0;-1631.66;-0.0;-1631.47;2.73;2.73;3.0;;3.0;32.0;35.0;0.0;;0.0;0.0;;;;;;4.0;5.0;;1.0;;;;;0.0;;;;0.0;;;;;-44.0;4.0;;40.0;-0.0;40.0;;-11.0;1.0;;;1.0;;;;0.0;0.0;-0.0;;-19.0;6.0;-1.0;;16.0;;;;;3.0;11.0;;0.86;;;;;;;;;;;;;;;;;;;;;;;;;
2006.0;;;-12.0;-13.0;-12.0;-12.0;4.0;24.0;29.0;2.0;2.0;26.0;-10.0;10.0;0.0;-0.0;-10.0;;;13.0;9.0;;;;4.0;13.0;1.0;;1.0;-inf;-inf;1.0;-inf;;-inf;2.73;2.73;4.0;;3.0;21.0;24.0;0.0;;1.0;0.0;;;;;;4.0;4.0;;2.0;;;;;0.0;;;;0.0;;;;;-56.0;4.0;;29.0;;29.0;;-12.0;1.0;;;1.0;;;;-0.0;0.0;-0.0;;-1.0;12.0;-1.0;;0.0;;;;;3.0;3.0;;0.86;;-3.74;-3.19;;0.01;8.06;4.0;-8.5;-0.5;;;-inf;1.0;-14.0;;-inf;26.0;0.0;31.0;-50.0;-46.1;-46.4;100.0;;0.858
2007.0;;;-16.0;-17.0;-16.0;-16.0;4.0;26.0;31.0;3.0;3.0;28.0;-14.0;5.0;12.0;3.0;-15.0;;;17.0;11.0;;;;6.0;17.0;1.0;;1.0;-inf;-inf;1.0;-inf;;-inf;-3.72;-3.72;4.0;;7.0;19.0;25.0;0.0;;0.0;0.0;;5.0;5.0;;;;5.0;;3.0;;;;;;;;0.0;0.0;0.0;;;;-81.0;5.0;;31.0;-0.0;31.0;;-16.0;1.0;;;1.0;;;;-0.0;1.0;-1.0;;-1.0;7.0;;;12.0;;;;;7.0;4.0;;1.0;;-3.71;-3.44;;0.22;6.62;4.0;-5.3;-0.3;;;-inf;1.0;-16.0;;-inf;23.0;;28.0;-60.2;-54.7;-55.9;100.0;;1.004
2008.0;;-4.0;-15.0;-15.0;-14.0;-14.0;4.0;11.0;11.0;4.0;4.0;8.0;-13.0;10.0;3.0;1.0;-13.0;4.0;-inf;11.0;11.0;0.0;0.0;;0.0;15.0;0.0;;0.0;-inf;-inf;0.0;-inf;;-inf;-3.28;-3.28;4.0;;6.0;5.0;11.0;0.0;;0.0;0.0;;0.0;0.0;;;;0.0;;;;;;4.0;;;;;;;;;;-84.0;-0.0;;11.0;;11.0;;-14.0;0.0;;0.0;1.0;-0.0;;;;;-0.0;;-0.0;11.0;;;3.0;;;0.0;;6.0;6.0;;0.82;;-4.03;-3.54;;0.03;2.17;4.0;-4.1;-0.2;;;-inf;0.0;-18.0;;-inf;9.0;;9.0;-191.1;-129.2;-185.7;100.0;;0.822
2009.0;;-4.0;-15.0;-15.0;-15.0;-15.0;5.0;33.0;34.0;4.0;4.0;30.0;-15.0;4.0;35.0;24.0;-15.0;4.0;-inf;12.0;11.0;0.0;0.0;;0.0;15.0;0.0;;0.0;-inf;-inf;0.0;-inf;0.0;-inf;-3.12;-3.12;5.0;;31.0;2.0;32.0;0.0;;0.0;0.0;;;;1.0;;;1.0;;;;;;4.0;;;;;;;;;;-113.0;-0.0;;34.0;;34.0;;-15.0;0.0;;0.0;-1.0;0.0;;;;0.0;-0.0;;-2.0;6.0;;;19.0;;;16.0;-0.0;31.0;7.0;;0.95;;-3.14;-3.1;;0.0;6.06;5.0;-6.3;-0.1;;;-inf;0.0;-16.0;-0.1;-inf;30.0;;31.0;-51.8;-45.6;-51.7;100.0;;0.951
