;Revenue;Gross Profit;EBITDA;Operating Income;Income Before Tax;Net Income;Weighted Avg. Shares Outs. Dil.;Total Current Assets;Total Assets;Total Current Liabilities;Total Liabilities;Total Stockholders Equity;Cash Provided by Operating Activities;Cash Used for Investing Activities;Cash Used/Provided by Financing Activities;Net Change In Cash;Free Cash Flow;COGS;Gross Profit Ratio;Operating Expenses;R&D Expenses;Selling, G&A Exp.;General and Admin. Exp.;Selling and Marketing Exp;Other Expenses;COGS and Expenses;Interest Income;Interest Expense;Depreciation and Amortization;EBITDA ratio;Operating Income ratio;Total Other Income Exp.(Gains);Income Before Tax ratio;Income Tax Expense (Gain);Net Income Ratio;EPS;EPS Diluted;Weighted Avg. Shares Outs.;I_SEC Link;Cash and Cash Equivalents;Short-Term Investments;Cash & Short-Term Investments;Net Receivables;Inventory;Other Current Assets;PP&E;Goodwill;Intangible Assets;Goodwill and Intangible Assets;Investments;Tax Assets;Other Non-Current Assets;Total Non-Current Assets;Other Assets;Accounts Payable;Short-Term Debt;Tax Payable;Deferred Revenue;Other Current Liabilities;Long-Term Debt;Deferred Revenue;Deferred Tax Liabilities;Other Non-Current Liabilities;Total Non-Current Liabilities;Other Liabilities;Capital Lease Obligations;Preferred Stock;Common Stock;Retained Earnings;Other Compreh. Income(Loss);Other Total Stockhold. Equity;Total Liab.&Stockhold. Equity;Minority Interest;Total Liabilities & Equity;B_SEC Link;Net_Income;Depreciation_and_Amortization;Deferred_Income_Tax;Stock Based Compensation;Change in Working Capital;Accounts Receivable;Inventory;Accounts Payable;Other Working Capital;Other Non-Cash Items;CAPEX;Acquisitions Net;Purchases of Investments;Sales/Maturities of Investments;Other Investing Activities;Debt Repayment;Common Stock Issued;Common Stock Repurchased;Dividends Paid;Other Financing Activities;Effect of Forex Changes on Cash;Cash at the End of Period;Cash at the Beginning of Period;C_SEC Link;Dunno;Revenue per share;Earnings per share;FCF per share;Dividends per share;CAPEX per share;Book Value per sh.;Comm.Shares outs.;Avg. annual P/E ratio;P/E to S&P500;Avg. annual div. yield;Revenue (m);Operating margin;Depreciation (m);Net profit (m);Income tax rate;Net profit margin;Working capital (m);Long-term debt (m);Equity (m);ROIC;Return on capital;Return on equity;Plowback ratio;Div.&Repurch./FCF;Forex (CNY/USD)
2010.0;38.0;26.0;24.0;15.0;15.0;13.0;104.0;;;;;;24.0;-10.0;;14.0;21.0;13.0;66.83;11.0;1.0;10.0;3.0;7.0;-0.0;24.0;;;8.0;61.85;38.02;0.0;38.06;2.0;34.81;0.13;0.13;104.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13.0;8.0;-5.0;;7.0;-10.0;;;4.0;1.0;-3.0;;-9.0;2.0;-1.0;;;;;;;26.0;13.0;;0.15;2.43;0.85;1.33;;0.17;;104.0;;;;253.0;38.0;53.0;88.0;16.5;34.8;;;;;;;100.0;;0.152
2011.0;69.0;48.0;33.0;27.0;28.0;21.0;104.0;72.0;325.0;32.0;108.0;216.0;23.0;-2.0;-15.0;6.0;18.0;21.0;69.86;21.0;3.0;18.0;7.0;11.0;;41.0;0.0;;6.0;47.39;39.73;0.0;40.12;6.0;30.3;0.2;0.2;104.0;;34.0;;34.0;33.0;;5.0;4.0;239.0;9.0;248.0;;;;253.0;;;;2.0;7.0;26.0;;;75.0;1.0;76.0;;;;1.0;40.0;;175.0;325.0;;325.0;;21.0;6.0;-1.0;2.0;-5.0;-11.0;;;2.0;-0.0;-5.0;;-16.0;19.0;-0.0;;;;-15.0;;;34.0;28.0;;0.16;4.17;1.26;1.1;0.9;0.3;13.08;104.0;;;;433.0;39.7;36.0;131.0;22.1;30.3;248.0;;1360.0;7.2;8.3;9.6;28.3;82.2;0.159
2012.0;118.0;89.0;53.0;48.0;49.0;34.0;104.0;126.0;382.0;54.0;132.0;250.0;45.0;-4.0;-7.0;33.0;40.0;29.0;75.67;40.0;7.0;34.0;13.0;21.0;-1.0;69.0;;;4.0;44.83;40.75;1.0;41.48;15.0;29.06;0.33;0.33;104.0;;68.0;;68.0;52.0;;6.0;6.0;241.0;8.0;249.0;;;;256.0;;;;2.0;15.0;39.0;;;75.0;3.0;78.0;;;;1.0;68.0;0.0;181.0;382.0;;382.0;;34.0;4.0;1.0;5.0;1.0;-20.0;;;9.0;0.0;-4.0;;;;;;;;-7.0;;;68.0;34.0;;0.16;7.05;2.05;2.42;0.43;0.27;14.99;104.0;;;;733.0;40.7;25.0;213.0;29.9;29.1;450.0;;1558.0;10.4;12.8;13.7;78.9;17.8;0.161
2013.0;201.0;159.0;99.0;92.0;94.0;75.0;104.0;314.0;580.0;130.0;215.0;365.0;98.0;-8.0;28.0;119.0;90.0;42.0;79.27;68.0;13.0;54.0;14.0;41.0;;109.0;2.0;0.0;5.0;49.37;45.61;2.0;46.73;19.0;37.5;0.75;0.72;100.0;;188.0;;188.0;77.0;;48.0;10.0;249.0;7.0;256.0;;;1.0;267.0;;;0.0;4.0;36.0;94.0;;;80.0;5.0;84.0;;;;1.0;42.0;0.0;322.0;580.0;;580.0;;75.0;5.0;1.0;4.0;13.0;-23.0;;;21.0;0.0;-8.0;;;;-0.0;-38.0;143.0;-38.0;-36.0;-2.0;0.0;188.0;69.0;;0.17;12.18;4.57;5.48;2.21;0.47;22.15;100.0;7.1;0.4;6.9;1217.0;45.6;32.0;456.0;19.8;37.5;1109.0;;2212.0;16.8;16.2;20.6;51.6;-75.3;0.165
2014.0;344.0;282.0;158.0;146.0;152.0;121.0;113.0;587.0;850.0;174.0;260.0;590.0;165.0;-283.0;104.0;-14.0;158.0;61.0;82.11;136.0;26.0;111.0;21.0;90.0;;198.0;6.0;;7.0;46.07;42.39;6.0;44.14;31.0;35.1;1.13;1.07;107.0;;170.0;277.0;447.0;123.0;;17.0;12.0;242.0;6.0;249.0;;;3.0;264.0;;;;16.0;80.0;94.0;;;82.0;4.0;86.0;;;;1.0;162.0;1.0;427.0;850.0;;850.0;;121.0;7.0;1.0;9.0;28.0;-44.0;;;40.0;0.0;-7.0;;-347.0;70.0;0.0;-0.0;97.0;-37.0;;44.0;1.0;170.0;183.0;;0.16;19.98;7.01;9.19;;0.4;34.34;107.0;5.7;0.3;;2133.0;42.4;41.0;749.0;20.5;35.1;2560.0;;3665.0;17.8;17.8;20.4;100.0;-38.4;0.161
2015.0;533.0;430.0;205.0;185.0;197.0;153.0;116.0;884.0;1160.0;332.0;413.0;747.0;225.0;-63.0;5.0;169.0;211.0;103.0;80.68;246.0;42.0;203.0;30.0;174.0;;349.0;10.0;;9.0;38.48;34.64;12.0;36.84;44.0;28.6;1.36;1.32;112.0;;332.0;301.0;633.0;173.0;17.0;61.0;16.0;232.0;5.0;237.0;19.0;;3.0;275.0;;;27.0;41.0;142.0;164.0;;;75.0;5.0;80.0;;;;1.0;307.0;10.0;429.0;1160.0;;1160.0;;153.0;9.0;-1.0;17.0;48.0;-53.0;-17.0;;56.0;0.0;-14.0;;-591.0;542.0;0.0;;;;;5.0;2.0;332.0;162.0;;0.15;30.87;8.83;12.23;;0.79;43.23;112.0;4.5;0.2;;3464.0;34.6;57.0;991.0;22.4;28.6;3586.0;;4851.0;18.4;16.9;20.4;100.0;;0.154
2016.0;858.0;514.0;191.0;166.0;180.0;177.0;116.0;1084.0;1352.0;366.0;438.0;915.0;234.0;-74.0;4.0;164.0;221.0;344.0;59.86;348.0;82.0;265.0;44.0;221.0;;692.0;13.0;;10.0;22.32;19.35;14.0;20.95;5.0;20.6;1.55;1.52;114.0;;474.0;350.0;824.0;184.0;14.0;63.0;19.0;216.0;4.0;221.0;19.0;3.0;5.0;268.0;;;4.0;49.0;166.0;195.0;;;66.0;5.0;71.0;;;;1.0;464.0;18.0;433.0;1353.0;-1.0;1352.0;;177.0;10.0;-15.0;28.0;28.0;-19.0;1.0;;33.0;6.0;-13.0;;-609.0;547.0;0.0;;;;;4.0;0.0;474.0;310.0;;0.14;52.19;10.75;13.45;;0.78;55.68;114.0;2.4;0.1;;5962.0;19.3;70.0;1228.0;2.6;20.6;4988.0;;6360.0;17.9;13.4;19.3;100.0;;0.144
2017.0;955.0;746.0;362.0;314.0;348.0;308.0;118.0;1577.0;1890.0;598.0;670.0;1222.0;380.0;-755.0;9.0;-366.0;364.0;209.0;78.12;432.0;135.0;297.0;43.0;253.0;;640.0;34.0;;14.0;37.96;32.9;34.0;36.42;41.0;32.23;2.64;2.61;116.0;;140.0;1113.0;1253.0;301.0;;22.0;20.0;231.0;8.0;239.0;23.0;27.0;4.0;313.0;;;;36.0;235.0;363.0;;;67.0;5.0;72.0;;;;1.0;711.0;11.0;499.0;1892.0;-3.0;1890.0;;308.0;14.0;2.0;27.0;33.0;-106.0;14.0;;62.0;-3.0;-17.0;;-3019.0;2280.0;-3.0;;;;;9.0;-0.0;140.0;506.0;;0.15;53.36;17.2;20.33;;0.92;68.32;116.0;2.7;0.1;;6210.0;32.9;89.0;2002.0;11.8;32.2;6369.0;;7952.0;23.8;18.4;25.2;100.0;;0.154
2018.0;1051.0;932.0;487.0;417.0;471.0;417.0;119.0;1909.0;2289.0;605.0;675.0;1618.0;452.0;-480.0;-79.0;-101.0;436.0;119.0;88.66;515.0;165.0;400.0;46.0;354.0;-50.0;634.0;52.0;;15.0;46.33;39.66;54.0;44.81;55.0;39.69;3.55;3.5;118.0;;31.0;1431.0;1462.0;418.0;;29.0;25.0;219.0;6.0;224.0;108.0;13.0;9.0;380.0;;;;40.0;242.0;363.0;;;66.0;3.0;70.0;;;;1.0;1090.0;19.0;509.0;2293.0;-3.0;2289.0;;417.0;15.0;15.0;29.0;-12.0;-131.0;;;15.0;-12.0;-17.0;;-8017.0;7554.0;0.0;;;;-87.0;8.0;6.0;32.0;132.0;;0.15;61.47;24.4;25.47;5.06;0.97;94.63;118.0;3.5;0.1;5.9;7233.0;39.7;102.0;2871.0;11.7;39.7;8977.0;;11135.0;24.7;20.6;25.8;79.2;19.9;0.145
2019.0;1209.0;1071.0;548.0;465.0;531.0;460.0;120.0;2349.0;2751.0;570.0;653.0;2101.0;415.0;-168.0;10.0;255.0;386.0;138.0;88.6;607.0;185.0;490.0;46.0;444.0;-69.0;745.0;67.0;;17.0;45.35;38.43;67.0;43.95;72.0;38.0;3.88;3.84;119.0;;286.0;1552.0;1837.0;477.0;;34.0;52.0;216.0;4.0;220.0;119.0;4.0;7.0;402.0;;;8.0;22.0;217.0;345.0;3.0;;77.0;3.0;84.0;;11.0;;1.0;1536.0;21.0;542.0;2754.0;-3.0;2751.0;;460.0;17.0;21.0;29.0;-128.0;-69.0;;;-41.0;16.0;-29.0;;-6126.0;5987.0;0.0;;;;;10.0;-2.0;286.0;31.0;;0.14;71.01;26.99;22.64;;1.72;123.37;119.0;3.2;0.1;;8421.0;38.4;119.0;3200.0;13.5;38.0;12392.0;23.0;14629.0;21.0;19.3;21.9;100.0;;0.144
