;Revenue;Gross Profit;EBITDA;Operating Income;Income Before Tax;Net Income;Weighted Avg. Shares Outs. Dil.;Total Current Assets;Total Assets;Total Current Liabilities;Total Liabilities;Total Stockholders Equity;Cash Provided by Operating Activities;Cash Used for Investing Activities;Cash Used/Provided by Financing Activities;Net Change In Cash;Free Cash Flow;COGS;Gross Profit Ratio;Operating Expenses;R&D Expenses;Selling, G&A Exp.;General and Admin. Exp.;Selling and Marketing Exp;Other Expenses;COGS and Expenses;Interest Income;Interest Expense;Depreciation and Amortization;EBITDA ratio;Operating Income ratio;Total Other Income Exp.(Gains);Income Before Tax ratio;Income Tax Expense (Gain);Net Income Ratio;EPS;EPS Diluted;Weighted Avg. Shares Outs.;I_SEC Link;Cash and Cash Equivalents;Short-Term Investments;Cash & Short-Term Investments;Net Receivables;Inventory;Other Current Assets;PP&E;Goodwill;Intangible Assets;Goodwill and Intangible Assets;Investments;Tax Assets;Other Non-Current Assets;Total Non-Current Assets;Other Assets;Accounts Payable;Short-Term Debt;Tax Payable;Deferred Revenue;Other Current Liabilities;Long-Term Debt;Deferred Revenue;Deferred Tax Liabilities;Other Non-Current Liabilities;Total Non-Current Liabilities;Other Liabilities;Capital Lease Obligations;Preferred Stock;Common Stock;Retained Earnings;Other Compreh. Income(Loss);Other Total Stockhold. Equity;Total Liab.&Stockhold. Equity;Minority Interest;Total Liabilities & Equity;B_SEC Link;Net_Income;Depreciation_and_Amortization;Deferred_Income_Tax;Stock Based Compensation;Change in Working Capital;Accounts Receivable;Inventory;Accounts Payable;Other Working Capital;Other Non-Cash Items;CAPEX;Acquisitions Net;Purchases of Investments;Sales/Maturities of Investments;Other Investing Activities;Debt Repayment;Common Stock Issued;Common Stock Repurchased;Dividends Paid;Other Financing Activities;Effect of Forex Changes on Cash;Cash at the End of Period;Cash at the Beginning of Period;C_SEC Link;Dunno;Revenue per share;Earnings per share;FCF per share;Dividends per share;CAPEX per share;Book Value per sh.;Comm.Shares outs.;Avg. annual P/E ratio;P/E to S&P500;Avg. annual div. yield;Revenue (m);Operating margin;Depreciation (m);Net profit (m);Income tax rate;Net profit margin;Working capital (m);Long-term debt (m);Equity (m);ROIC;Return on capital;Return on equity;Plowback ratio;Div.&Repurch./FCF;Forex (CAD/USD)
2007.0;;;-0.0;-0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;;;0.0;;;;;0.0;0.0;;;;-inf;-inf;;;;inf;0.01;0.01;0.0;;0.0;;0.0;0.0;;;;;;;;;0.0;0.0;;0.0;;;;0.0;;;;;;;;;;0.0;-0.0;;0.0;;0.0;;0.0;;;;0.0;;;;;;;;;;;;0.0;;;-0.0;;0.0;;;0.94;;0.01;0.09;;;2.64;0.0;;;;;-inf;;0.0;;inf;0.0;;0.0;;-0.3;0.3;100.0;-2838.1;0.939
2008.0;;;-0.0;-0.0;;-0.0;1.0;2.0;2.0;0.0;0.0;2.0;-0.0;-0.0;1.0;1.0;-0.0;;;0.0;;;;;0.0;0.0;;;0.0;-inf;-inf;;;;-inf;-0.24;-0.24;1.0;;2.0;;2.0;0.0;;0.0;0.0;;;;;;;0.0;;0.0;;;;;;;;;;;;;;-0.0;-0.0;;2.0;;2.0;;-0.0;0.0;;;-0.0;;;;;0.0;-0.0;;;;;;1.0;;;-0.0;;2.0;0.0;;0.98;;-0.19;-0.1;;0.0;1.8;1.0;;;;;-inf;0.0;-0.0;;-inf;2.0;;2.0;;-13.5;-10.5;100.0;;0.979
2009.0;0.0;0.0;-0.0;;;-0.0;1.0;1.0;1.0;0.0;0.0;1.0;-0.0;;;-0.0;-0.0;;100.0;0.0;;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;-353.91;;;;;-356.71;-0.1;-0.1;1.0;;1.0;;1.0;0.0;;0.0;0.0;;;;;;;0.0;;0.0;;;;;;;;;;;;;;-0.0;-0.0;;1.0;;1.0;;-0.0;0.0;;0.0;0.0;;;;;;;;;;;;;;;;;1.0;1.0;;0.86;0.03;-0.12;-0.03;;;1.35;1.0;;;;0.0;;0.0;-0.0;;-356.7;2.0;;2.0;;-8.9;-9.0;100.0;;0.86
2010.0;;;-0.0;-0.0;;-0.0;1.0;2.0;2.0;0.0;0.0;2.0;-0.0;-0.0;0.0;0.0;-0.0;;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-inf;-inf;;;;-inf;-0.03;-0.03;1.0;;0.0;1.0;2.0;0.0;;0.0;0.0;;;;;;;0.0;;0.0;;;;;;;;;;;;;;-0.0;-0.0;;2.0;;2.0;;-0.0;0.0;;0.0;0.0;;;;;;-0.0;;;0.0;;;0.0;;;;;0.0;0.0;;0.94;;-0.04;-0.05;;0.05;1.39;1.0;;;;;-inf;0.0;-0.0;;-inf;2.0;;2.0;;-3.3;-2.6;100.0;;0.939
2011.0;;;-0.0;-0.0;-0.0;-0.0;1.0;1.0;1.0;0.0;0.0;1.0;-0.0;0.0;;-0.0;-0.0;;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-inf;-inf;-0.0;-inf;-0.0;-inf;-0.25;-0.25;1.0;;0.0;1.0;1.0;0.0;;0.0;0.0;;;;;;;0.0;;0.0;;;;;;;;;;;;;;-1.0;-0.0;;1.0;;1.0;;-0.0;0.0;;0.0;-0.0;;;;;0.0;-0.0;;;0.0;;;;;;;;0.0;0.0;;1.04;;-0.24;-0.21;;0.07;1.04;1.0;;;;;-inf;0.0;-0.0;8.8;-inf;1.0;;1.0;-12.3;-13.4;-23.5;100.0;;1.038
2012.0;;;-0.0;-0.0;-0.0;-0.0;1.0;1.0;1.0;0.0;0.0;1.0;-0.0;-0.0;;-0.0;-0.0;;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;-inf;-inf;0.0;-inf;;-inf;-0.24;-0.24;1.0;;1.0;;1.0;0.0;;0.0;0.0;;;;;;;0.0;;0.0;;;;;;;;;;;;;;-1.0;0.0;;1.0;;1.0;;-0.0;0.0;;0.0;0.0;;;;;;-0.0;;;;;;;;;;;1.0;1.0;;0.98;;-0.24;-0.21;;0.0;0.81;1.0;;;;;-inf;0.0;-0.0;;-inf;1.0;;1.0;-30.8;-29.5;-29.4;100.0;;0.984
2013.0;;;-0.0;-0.0;-0.0;-0.0;1.0;1.0;1.0;0.0;0.0;1.0;-0.0;;;-0.0;-0.0;;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;-inf;-inf;0.0;-inf;;-inf;-0.23;-0.23;1.0;;1.0;;1.0;0.0;;0.0;0.0;;;;;;;0.0;;0.0;;;;;;;;;;;;;2.0;-1.0;-0.0;0.0;1.0;;1.0;;-0.0;0.0;;0.0;-0.0;;;-0.0;;0.0;;;;;;;;;;;;1.0;1.0;;0.95;;-0.29;-0.34;;;0.52;1.0;;;;;-inf;0.0;-0.0;;-inf;1.0;;1.0;-58.0;-56.1;-56.7;100.0;;0.951
2014.0;;;-0.0;;-0.0;-0.0;1.0;2.0;2.0;1.0;1.0;1.0;-0.0;-1.0;1.0;0.0;-0.0;;;0.0;;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;-inf;;-0.0;-inf;;-inf;-0.22;-0.22;1.0;;1.0;;1.0;1.0;;0.0;0.0;;;;;;;0.0;;0.0;0.0;;;;;;;;;;;;2.0;-1.0;0.0;;2.0;;2.0;;-0.0;0.0;;0.0;0.0;;;0.0;;0.0;;;;;-1.0;;1.0;;;0.0;;1.0;1.0;;0.94;;-0.3;-0.1;;;1.01;1.0;-30.8;-1.7;;;;0.0;-0.0;;-inf;1.0;;1.0;-22.1;-15.8;-29.5;100.0;;0.937
2015.0;;;-7.0;-3.0;-8.0;-8.0;6.0;1.0;11.0;6.0;8.0;3.0;-3.0;-6.0;8.0;-0.0;-9.0;;;3.0;0.0;3.0;2.0;1.0;0.0;3.0;0.0;0.0;0.0;-inf;-inf;-4.0;-inf;-0.0;-inf;-1.15;-1.15;6.0;;0.0;;0.0;1.0;0.0;0.0;9.0;;;;;;1.0;10.0;;1.0;5.0;;;;2.0;;;;2.0;;;;9.0;-9.0;3.0;;11.0;;11.0;;-8.0;0.0;-0.0;1.0;-0.0;;;0.0;;4.0;-6.0;;;;-0.0;;0.0;;;8.0;;0.0;1.0;;0.8;;-1.48;-1.74;;1.22;0.6;6.0;-2.8;-0.1;;;-inf;0.0;-10.0;2.1;-inf;-6.0;2.0;4.0;-152.5;-70.6;-248.3;100.0;;0.8
2016.0;1.0;2.0;-4.0;-4.0;-5.0;-4.0;11.0;4.0;14.0;6.0;10.0;5.0;-5.0;-1.0;7.0;-0.0;-7.0;-1.0;153.01;5.0;0.0;4.0;3.0;1.0;0.0;5.0;0.0;0.0;0.0;-323.78;-318.96;-1.0;-408.01;-0.0;-397.67;-0.37;-0.37;11.0;;0.0;;0.0;0.0;3.0;1.0;9.0;;;;;;1.0;10.0;;1.0;5.0;;0.0;0.0;3.0;;;;3.0;;;;13.0;-13.0;4.0;;14.0;;14.0;;-4.0;0.0;-0.0;1.0;-0.0;-0.0;-1.0;1.0;0.0;-2.0;-1.0;;;;;-3.0;4.0;;;6.0;;0.0;0.0;;0.77;0.13;-0.53;-0.81;;0.18;0.55;11.0;-18.0;-0.8;;1.0;-319.0;1.0;-6.0;2.5;-397.7;-3.0;4.0;6.0;-49.2;-28.6;-96.0;100.0;;0.774
