;Revenue;Gross Profit;EBITDA;Operating Income;Income Before Tax;Net Income;Weighted Avg. Shares Outs. Dil.;Total Current Assets;Total Assets;Total Current Liabilities;Total Liabilities;Total Stockholders Equity;Cash Provided by Operating Activities;Cash Used for Investing Activities;Cash Used/Provided by Financing Activities;Net Change In Cash;Free Cash Flow;COGS;Gross Profit Ratio;Operating Expenses;R&D Expenses;Selling, G&A Exp.;General and Admin. Exp.;Selling and Marketing Exp;Other Expenses;COGS and Expenses;Interest Income;Interest Expense;Depreciation and Amortization;EBITDA ratio;Operating Income ratio;Total Other Income Exp.(Gains);Income Before Tax ratio;Income Tax Expense (Gain);Net Income Ratio;EPS;EPS Diluted;Weighted Avg. Shares Outs.;I_SEC Link;Cash and Cash Equivalents;Short-Term Investments;Cash & Short-Term Investments;Net Receivables;Inventory;Other Current Assets;PP&E;Goodwill;Intangible Assets;Goodwill and Intangible Assets;Investments;Tax Assets;Other Non-Current Assets;Total Non-Current Assets;Other Assets;Accounts Payable;Short-Term Debt;Tax Payable;Deferred Revenue;Other Current Liabilities;Long-Term Debt;Deferred Revenue;Deferred Tax Liabilities;Other Non-Current Liabilities;Total Non-Current Liabilities;Other Liabilities;Capital Lease Obligations;Preferred Stock;Common Stock;Retained Earnings;Other Compreh. Income(Loss);Other Total Stockhold. Equity;Total Liab.&Stockhold. Equity;Minority Interest;Total Liabilities & Equity;B_SEC Link;Net_Income;Depreciation_and_Amortization;Deferred_Income_Tax;Stock Based Compensation;Change in Working Capital;Accounts Receivable;Inventory;Accounts Payable;Other Working Capital;Other Non-Cash Items;CAPEX;Acquisitions Net;Purchases of Investments;Sales/Maturities of Investments;Other Investing Activities;Debt Repayment;Common Stock Issued;Common Stock Repurchased;Dividends Paid;Other Financing Activities;Effect of Forex Changes on Cash;Cash at the End of Period;Cash at the Beginning of Period;C_SEC Link;Dunno;Revenue per share;Earnings per share;FCF per share;Dividends per share;CAPEX per share;Book Value per sh.;Comm.Shares outs.;Avg. annual P/E ratio;P/E to S&P500;Avg. annual div. yield;Revenue (m);Operating margin;Depreciation (m);Net profit (m);Income tax rate;Net profit margin;Working capital (m);Long-term debt (m);Equity (m);ROIC;Return on capital;Return on equity;Plowback ratio;Div.&Repurch./FCF;Forex (CNY/USD)
2009.0;46.0;12.0;-1.0;4.0;4.0;-1.0;30.0;31.0;51.0;46.0;193.0;-145.0;0.0;-5.0;4.0;-0.0;-5.0;34.0;26.89;8.0;1.0;7.0;4.0;4.0;;42.0;0.0;0.0;4.0;-2.98;8.65;-0.0;8.65;-5.0;-1.89;-0.07;-0.07;12.0;;11.0;;11.0;16.0;;5.0;15.0;2.0;3.0;4.0;;1.0;;20.0;;6.0;1.0;0.0;2.0;37.0;1.0;;0.0;145.0;147.0;;2.0;;0.0;-156.0;0.0;12.0;48.0;2.0;51.0;;-1.0;4.0;-1.0;;-3.0;-0.0;;2.0;-5.0;1.0;-5.0;;;;-0.0;-2.0;;;;6.0;;11.0;11.0;;0.15;26.31;-0.5;-2.71;;2.94;-82.87;12.0;;;;314.0;8.7;29.0;-6.0;-121.2;-1.9;-102.0;7.0;-988.0;-589.0;-11.6;0.6;100.0;;0.146
2010.0;80.0;19.0;-33.0;-35.0;-35.0;-39.0;12.0;29.0;110.0;32.0;67.0;24.0;12.0;-0.0;-11.0;2.0;3.0;60.0;24.44;54.0;3.0;51.0;43.0;8.0;;114.0;0.0;0.0;5.0;-41.41;-44.33;-0.0;-44.39;0.0;-48.63;-3.25;-3.25;12.0;;13.0;;13.0;14.0;;3.0;30.0;26.0;24.0;50.0;;1.0;;81.0;;8.0;8.0;1.0;3.0;13.0;9.0;;6.0;21.0;35.0;;11.0;;0.0;-206.0;0.0;230.0;92.0;18.0;110.0;;-39.0;5.0;-1.0;42.0;3.0;-4.0;;-1.0;2.0;2.0;-9.0;-7.0;;;16.0;-3.0;0.0;;;-8.0;;13.0;11.0;;0.15;44.06;-21.42;1.85;;4.98;13.52;12.0;;;;525.0;-44.3;34.0;-255.0;-0.7;-48.6;-17.0;58.0;161.0;-64.0;-41.5;-158.4;100.0;;0.152
2011.0;162.0;44.0;20.0;2.0;9.0;3.0;53.0;246.0;382.0;73.0;117.0;263.0;26.0;-201.0;229.0;52.0;-14.0;118.0;27.09;42.0;6.0;26.0;13.0;13.0;10.0;160.0;2.0;1.0;14.0;12.29;1.46;7.0;5.84;2.0;1.81;0.07;0.06;43.0;;65.0;142.0;207.0;30.0;;9.0;72.0;35.0;25.0;60.0;1.0;2.0;;135.0;;13.0;21.0;10.0;4.0;36.0;12.0;1.0;6.0;24.0;43.0;;16.0;;0.0;-223.0;-9.0;494.0;379.0;3.0;382.0;;3.0;14.0;-3.0;7.0;-4.0;-11.0;;2.0;4.0;9.0;-41.0;-17.0;-264.0;119.0;1.0;-7.0;212.0;-30.0;;55.0;-2.0;65.0;13.0;;0.16;23.6;0.43;-2.09;;5.93;38.2;43.0;28.6;1.8;;1021.0;1.5;89.0;18.0;22.9;1.8;1089.0;74.0;1653.0;1.5;1.5;1.1;100.0;1263.9;0.159
2012.0;245.0;68.0;37.0;13.0;15.0;9.0;59.0;203.0;478.0;130.0;175.0;300.0;28.0;-28.0;4.0;4.0;-65.0;176.0;27.93;53.0;10.0;42.0;25.0;18.0;;229.0;3.0;2.0;21.0;15.22;5.31;2.0;6.16;6.0;3.7;0.15;0.15;57.0;;69.0;36.0;105.0;61.0;;37.0;132.0;48.0;49.0;96.0;9.0;2.0;36.0;275.0;;18.0;61.0;12.0;4.0;48.0;19.0;3.0;7.0;16.0;45.0;;14.0;;0.0;-220.0;-5.0;526.0;475.0;3.0;478.0;;9.0;21.0;-1.0;11.0;-13.0;-21.0;;3.0;1.0;2.0;-93.0;-11.0;-51.0;151.0;-45.0;-16.0;;;;20.0;-0.0;69.0;66.0;;0.16;26.71;0.99;-7.13;;10.18;32.79;57.0;11.1;0.7;;1524.0;5.3;128.0;56.0;38.5;3.7;453.0;115.0;1871.0;3.0;3.5;3.0;100.0;;0.161
2013.0;325.0;85.0;49.0;7.0;-6.0;-8.0;61.0;595.0;1013.0;175.0;604.0;406.0;11.0;-249.0;409.0;170.0;-65.0;240.0;26.28;69.0;13.0;56.0;31.0;26.0;;309.0;8.0;23.0;33.0;15.21;2.12;-13.0;-1.86;2.0;-2.45;-0.13;-0.13;61.0;;241.0;182.0;423.0;131.0;;41.0;232.0;68.0;56.0;123.0;18.0;2.0;42.0;418.0;;31.0;64.0;13.0;5.0;75.0;380.0;3.0;13.0;33.0;429.0;;58.0;;0.0;-236.0;-8.0;650.0;1010.0;3.0;1013.0;;-8.0;33.0;-3.0;11.0;-31.0;-50.0;;10.0;1.0;9.0;-75.0;-10.0;-190.0;36.0;-16.0;-34.0;88.0;-10.0;;365.0;-1.0;241.0;71.0;;0.17;32.39;-0.79;-6.44;;7.5;40.49;61.0;-16.4;-1.0;;1967.0;2.1;200.0;-48.0;-28.1;-2.5;2543.0;2301.0;2459.0;2.5;1.6;-2.0;100.0;;0.165
2014.0;463.0;131.0;49.0;-18.0;-50.0;-56.0;67.0;462.0;1553.0;482.0;1194.0;355.0;52.0;-364.0;181.0;-131.0;-86.0;333.0;28.16;145.0;20.0;126.0;79.0;46.0;;478.0;11.0;37.0;66.0;10.67;-3.99;-32.0;-10.84;3.0;-12.11;-0.84;-0.84;67.0;;104.0;147.0;251.0;164.0;2.0;45.0;489.0;283.0;237.0;520.0;20.0;7.0;55.0;1091.0;;62.0;191.0;8.0;73.0;155.0;457.0;16.0;50.0;189.0;713.0;;94.0;;0.0;-289.0;-2.0;646.0;1549.0;4.0;1553.0;;-56.0;66.0;-5.0;38.0;-7.0;-13.0;-0.0;20.0;8.0;17.0;-138.0;-233.0;-30.0;71.0;-43.0;-209.0;;-34.0;;424.0;0.0;104.0;235.0;;0.16;43.0;-5.21;-7.97;;12.84;32.93;67.0;-4.7;-0.3;;2876.0;-4.0;407.0;-348.0;-5.3;-12.1;-122.0;2837.0;2203.0;-1.6;-1.0;-15.8;100.0;;0.161
2015.0;560.0;131.0;74.0;-44.0;-62.0;-66.0;82.0;536.0;1673.0;435.0;1052.0;618.0;33.0;-57.0;172.0;160.0;-136.0;428.0;23.49;169.0;22.0;148.0;93.0;55.0;-1.0;597.0;8.0;42.0;90.0;13.21;-7.82;-19.0;-11.17;7.0;-11.78;-0.79;-0.79;82.0;;259.0;16.0;276.0;198.0;2.0;60.0;563.0;270.0;206.0;477.0;31.0;7.0;60.0;1137.0;;74.0;111.0;12.0;82.0;167.0;413.0;15.0;45.0;144.0;617.0;;111.0;;0.0;-344.0;6.0;956.0;1670.0;3.0;1673.0;;-66.0;90.0;-3.0;29.0;-14.0;2.0;-1.0;15.0;-0.0;-3.0;-169.0;;-261.0;385.0;-18.0;-191.0;279.0;;;84.0;12.0;259.0;99.0;;0.15;44.32;-5.22;-10.77;;13.41;48.96;82.0;-3.6;-0.2;;3634.0;-7.8;586.0;-428.0;-11.8;-11.8;660.0;2682.0;4015.0;-1.5;-1.0;-10.7;100.0;;0.154
2016.0;524.0;102.0;31.0;-121.0;-141.0;-91.0;103.0;749.0;1787.0;629.0;902.0;881.0;12.0;-121.0;30.0;-56.0;-76.0;422.0;19.55;180.0;21.0;143.0;92.0;51.0;16.0;602.0;3.0;29.0;96.0;5.98;-23.07;-20.0;-26.88;-2.0;-17.4;-1.18;-1.18;103.0;;187.0;40.0;227.0;203.0;1.0;318.0;544.0;253.0;165.0;417.0;43.0;8.0;26.0;1039.0;;76.0;343.0;6.0;76.0;134.0;116.0;13.0;40.0;105.0;273.0;;112.0;;0.0;-413.0;26.0;1268.0;1784.0;4.0;1787.0;;-91.0;96.0;-9.0;17.0;-9.0;-6.0;1.0;7.0;2.0;9.0;-88.0;-8.0;-49.0;18.0;1.0;-346.0;367.0;-12.0;;21.0;23.0;187.0;242.0;;0.14;35.4;-6.16;-5.14;;5.95;59.55;103.0;-2.1;-0.1;;3642.0;-23.1;664.0;-634.0;1.1;-17.4;828.0;805.0;6125.0;-5.5;-3.6;-10.3;100.0;;0.144
2017.0;521.0;117.0;-2.0;-210.0;-163.0;-119.0;112.0;653.0;1523.0;273.0;723.0;776.0;62.0;-107.0;167.0;100.0;-2.0;405.0;22.35;147.0;23.0;119.0;80.0;39.0;5.0;552.0;5.0;28.0;103.0;-0.31;-40.34;47.0;-31.29;-14.0;-22.78;-1.25;-1.25;112.0;;300.0;84.0;384.0;172.0;0.0;96.0;510.0;152.0;87.0;239.0;79.0;27.0;16.0;870.0;;39.0;51.0;5.0;71.0;112.0;416.0;3.0;29.0;3.0;451.0;;123.0;;0.0;-558.0;6.0;1328.0;1500.0;23.0;1523.0;;-119.0;103.0;-20.0;7.0;7.0;3.0;-0.0;7.0;7.0;83.0;-64.0;-14.0;-141.0;75.0;34.0;-408.0;;-21.0;;596.0;-22.0;300.0;199.0;;0.15;30.25;-6.89;-0.11;;3.7;45.03;112.0;-0.9;-0.0;;3393.0;-40.3;667.0;-773.0;8.5;-22.8;2470.0;2707.0;5050.0;-7.8;-6.9;-15.3;100.0;;0.154
2018.0;494.0;137.0;100.0;35.0;4.0;-30.0;112.0;680.0;1620.0;318.0;841.0;740.0;102.0;-44.0;-3.0;68.0;37.0;357.0;27.78;105.0;13.0;92.0;67.0;25.0;-1.0;462.0;7.0;34.0;92.0;20.29;6.98;-31.0;0.71;4.0;-6.03;-0.26;-0.26;112.0;;343.0;36.0;378.0;173.0;0.0;128.0;586.0;144.0;73.0;217.0;79.0;23.0;36.0;940.0;;57.0;50.0;4.0;106.0;105.0;424.0;2.0;23.0;74.0;523.0;;143.0;;0.0;-558.0;19.0;1279.0;1581.0;39.0;1620.0;;-30.0;92.0;-3.0;9.0;2.0;-10.0;-0.0;6.0;38.0;32.0;-66.0;-1.0;-51.0;72.0;-0.0;-68.0;6.0;;;59.0;12.0;387.0;319.0;;0.15;30.24;-1.82;2.24;;4.03;45.3;112.0;-4.8;-0.2;;3401.0;7.0;635.0;-205.0;100.4;-6.0;2487.0;2916.0;5094.0;-0.0;0.5;-4.0;100.0;;0.145
