;Revenue;Gross Profit;EBITDA;Operating Income;Income Before Tax;Net Income;Weighted Avg. Shares Outs. Dil.;Total Current Assets;Total Assets;Total Current Liabilities;Total Liabilities;Total Stockholders Equity;Cash Provided by Operating Activities;Cash Used for Investing Activities;Cash Used/Provided by Financing Activities;Net Change In Cash;Free Cash Flow;COGS;Gross Profit Ratio;Operating Expenses;R&D Expenses;Selling, G&A Exp.;General and Admin. Exp.;Selling and Marketing Exp;Other Expenses;COGS and Expenses;Interest Income;Interest Expense;Depreciation and Amortization;EBITDA ratio;Operating Income ratio;Total Other Income Exp.(Gains);Income Before Tax ratio;Income Tax Expense (Gain);Net Income Ratio;EPS;EPS Diluted;Weighted Avg. Shares Outs.;I_SEC Link;Cash and Cash Equivalents;Short-Term Investments;Cash & Short-Term Investments;Net Receivables;Inventory;Other Current Assets;PP&E;Goodwill;Intangible Assets;Goodwill and Intangible Assets;Investments;Tax Assets;Other Non-Current Assets;Total Non-Current Assets;Other Assets;Accounts Payable;Short-Term Debt;Tax Payable;Deferred Revenue;Other Current Liabilities;Long-Term Debt;Deferred Revenue;Deferred Tax Liabilities;Other Non-Current Liabilities;Total Non-Current Liabilities;Other Liabilities;Capital Lease Obligations;Preferred Stock;Common Stock;Retained Earnings;Other Compreh. Income(Loss);Other Total Stockhold. Equity;Total Liab.&Stockhold. Equity;Minority Interest;Total Liabilities & Equity;B_SEC Link;Net_Income;Depreciation_and_Amortization;Deferred_Income_Tax;Stock Based Compensation;Change in Working Capital;Accounts Receivable;Inventory;Accounts Payable;Other Working Capital;Other Non-Cash Items;CAPEX;Acquisitions Net;Purchases of Investments;Sales/Maturities of Investments;Other Investing Activities;Debt Repayment;Common Stock Issued;Common Stock Repurchased;Dividends Paid;Other Financing Activities;Effect of Forex Changes on Cash;Cash at the End of Period;Cash at the Beginning of Period;C_SEC Link;Dunno;Revenue per share;Earnings per share;FCF per share;Dividends per share;CAPEX per share;Book Value per sh.;Comm.Shares outs.;Avg. annual P/E ratio;P/E to S&P500;Avg. annual div. yield;Revenue (m);Operating margin;Depreciation (m);Net profit (m);Income tax rate;Net profit margin;Working capital (m);Long-term debt (m);Equity (m);ROIC;Return on capital;Return on equity;Plowback ratio;Div.&Repurch./FCF;Forex (CNY/USD)
2007.0;8.0;3.0;1.0;1.0;1.0;1.0;0.0;6.0;6.0;6.0;7.0;-0.0;-0.0;-0.0;0.0;-0.0;-0.0;5.0;35.32;1.0;;1.0;1.0;1.0;;6.0;0.0;0.0;0.0;16.88;18.08;0.0;18.16;0.0;10.32;1.83;1.83;0.0;;0.0;;0.0;5.0;1.0;1.0;0.0;;;;;;;0.0;;3.0;1.0;0.0;0.0;2.0;0.0;;;0.0;1.0;;;;0.0;-1.0;;1.0;6.0;;6.0;;1.0;0.0;;;-1.0;-2.0;-0.0;0.0;;0.0;-0.0;;;;;-0.0;;;;0.0;;0.0;0.0;;0.13;135.2;13.95;-7.16;;1.55;-5.67;0.0;;;;58.0;18.1;0.0;6.0;32.7;10.3;1.0;1.0;-2.0;269.0;19.8;-246.2;100.0;;0.131
2008.0;10.0;4.0;2.0;2.0;2.0;2.0;0.0;9.0;9.0;6.0;7.0;2.0;1.0;-0.0;-0.0;1.0;1.0;6.0;39.51;1.0;;1.0;1.0;1.0;;7.0;0.0;0.0;0.0;25.13;25.4;0.0;25.9;1.0;17.64;3.95;3.83;0.0;;1.0;;1.0;6.0;1.0;1.0;0.0;;;;;;;0.0;;3.0;1.0;1.0;1.0;2.0;;;;1.0;1.0;;;;0.0;0.0;-0.0;2.0;9.0;;9.0;;2.0;0.0;;;-1.0;-1.0;-1.0;-0.0;;0.0;-0.0;;;;-0.0;-1.0;0.0;;;1.0;;1.0;0.0;;0.15;153.67;27.11;13.75;;0.58;31.69;0.0;;;;66.0;25.4;0.0;12.0;27.4;17.6;19.0;;14.0;58.8;26.7;85.5;100.0;-23.3;0.146
2009.0;11.0;4.0;3.0;3.0;3.0;2.0;0.0;11.0;11.0;6.0;6.0;4.0;-1.0;-0.0;0.0;-1.0;-1.0;7.0;39.51;2.0;;2.0;1.0;1.0;;8.0;0.0;0.0;0.0;25.6;24.63;0.0;27.18;1.0;20.17;5.2;4.94;0.0;;0.0;;0.0;8.0;2.0;1.0;0.0;;;;;;;0.0;;2.0;1.0;1.0;0.0;2.0;;;;0.0;0.0;;;;0.0;3.0;-0.0;2.0;10.0;1.0;11.0;;2.0;0.0;1.0;;-4.0;-4.0;-0.0;1.0;-0.0;0.0;-0.0;;;;;;;;;0.0;;0.0;1.0;;0.15;176.81;35.66;-16.33;;2.23;67.23;0.0;1.0;0.0;;76.0;24.6;0.0;15.0;17.9;20.2;36.0;;29.0;51.8;27.3;53.0;100.0;;0.146
2010.0;17.0;7.0;4.0;4.0;4.0;3.0;1.0;26.0;26.0;8.0;8.0;16.0;-8.0;-0.0;9.0;1.0;-8.0;10.0;42.23;3.0;;3.0;2.0;1.0;;13.0;0.0;0.0;0.0;24.06;23.88;0.0;25.91;1.0;17.14;3.88;3.86;1.0;;2.0;;2.0;15.0;2.0;7.0;0.0;;;;;;;0.0;;2.0;2.0;3.0;1.0;4.0;;;;;;;;;0.0;6.0;-0.0;10.0;25.0;1.0;26.0;;3.0;0.0;;0.0;-11.0;-6.0;-0.0;0.0;;0.0;-0.0;;;;;-0.0;9.0;;;1.0;-0.0;2.0;0.0;;0.15;153.46;26.31;-71.04;;0.34;143.62;1.0;1.1;0.1;;117.0;23.9;0.0;20.0;24.8;17.1;118.0;;110.0;19.1;16.6;18.3;100.0;109.5;0.147
2011.0;10.0;3.0;-4.0;-3.0;-4.0;-4.0;1.0;16.0;18.0;4.0;4.0;13.0;-1.0;-0.0;0.0;-1.0;-1.0;7.0;31.75;6.0;;6.0;5.0;1.0;;13.0;0.0;0.0;0.0;-43.09;-30.73;-1.0;-44.0;0.0;-45.59;-5.69;-5.69;1.0;;1.0;;1.0;9.0;3.0;2.0;0.0;;;;;;2.0;2.0;;1.0;1.0;1.0;0.0;2.0;;;;;;;;;0.0;2.0;-0.0;10.0;17.0;1.0;18.0;;-4.0;0.0;-0.0;0.0;2.0;3.0;-4.0;-1.0;-0.0;1.0;-0.0;;;;-0.0;-1.0;;;;1.0;-0.0;1.0;2.0;;0.15;80.58;-36.74;-8.23;;0.22;103.34;1.0;-0.3;-0.0;;64.0;-30.7;0.0;-29.0;-2.4;-45.6;74.0;;82.0;-34.9;-25.6;-35.6;100.0;;0.155
2012.0;12.0;4.0;-0.0;-1.0;-1.0;-1.0;1.0;22.0;24.0;10.0;10.0;13.0;-3.0;-0.0;4.0;0.0;-4.0;8.0;32.13;4.0;;4.0;4.0;1.0;;12.0;0.0;0.0;0.0;-3.81;-4.68;-0.0;-4.94;-0.0;-5.06;-0.76;-0.76;1.0;;1.0;;1.0;15.0;4.0;3.0;0.0;;;;;;2.0;2.0;;3.0;5.0;2.0;1.0;2.0;;;;;;;;;0.0;2.0;-0.0;11.0;23.0;1.0;24.0;;-1.0;0.0;-0.0;0.0;-4.0;-6.0;-0.0;2.0;-1.0;1.0;-0.0;;;;;-1.0;;;;5.0;0.0;1.0;1.0;;0.16;95.58;-4.83;-28.74;;1.06;100.73;1.0;-1.8;-0.1;;76.0;-4.7;0.0;-4.0;5.9;-5.1;74.0;;80.0;-3.6;-2.1;-4.8;100.0;;0.157
2013.0;12.0;4.0;0.0;-0.0;0.0;0.0;1.0;21.0;22.0;8.0;8.0;13.0;4.0;-0.0;-2.0;1.0;4.0;8.0;32.71;4.0;1.0;3.0;2.0;1.0;-0.0;12.0;0.0;0.0;0.0;3.27;-0.74;0.0;1.18;0.0;0.05;0.01;0.01;1.0;;2.0;;2.0;13.0;2.0;4.0;0.0;;;;0.0;;1.0;1.0;;2.0;3.0;1.0;1.0;3.0;;;;;;;;;0.0;2.0;-0.0;11.0;21.0;1.0;22.0;;0.0;0.0;0.0;0.0;4.0;4.0;2.0;-1.0;-0.0;-0.0;-0.0;-0.0;-0.0;;0.0;-4.0;;;;2.0;-0.0;2.0;1.0;;0.16;96.9;0.05;30.37;;0.95;103.15;1.0;247.7;14.5;;77.0;-0.7;1.0;0.0;31.6;0.1;82.0;;82.0;1.6;1.5;0.0;100.0;;0.163
2014.0;15.0;5.0;1.0;0.0;0.0;0.0;1.0;22.0;25.0;8.0;8.0;15.0;-1.0;-0.0;2.0;1.0;-1.0;10.0;34.69;5.0;1.0;3.0;3.0;1.0;-0.0;14.0;0.0;0.0;0.0;3.55;3.03;-0.0;2.98;0.0;0.86;0.15;0.15;1.0;;3.0;;3.0;10.0;2.0;6.0;0.0;;;;;;3.0;3.0;;2.0;2.0;1.0;1.0;3.0;;;;;;;;;0.0;2.0;-0.0;13.0;24.0;1.0;25.0;;0.0;0.0;-0.0;0.0;-3.0;-1.0;-0.0;0.0;0.0;1.0;-0.0;;;;0.0;-5.0;2.0;;;5.0;0.0;3.0;2.0;;0.16;108.56;0.94;-9.8;;0.56;111.5;1.0;23.6;1.3;;93.0;3.0;1.0;1.0;34.5;0.9;83.0;;96.0;1.9;1.9;0.8;100.0;143.8;0.161
2015.0;8.0;2.0;-5.0;-6.0;-5.0;-5.0;1.0;20.0;22.0;8.0;8.0;12.0;-2.0;-0.0;2.0;-1.0;-3.0;7.0;19.63;7.0;1.0;7.0;5.0;2.0;-0.0;14.0;0.0;0.0;0.0;-62.84;-68.95;0.0;-66.02;-0.0;-61.07;-5.2;-5.2;1.0;;2.0;;2.0;12.0;2.0;4.0;0.0;;;;;;1.0;2.0;;3.0;4.0;0.0;0.0;1.0;;;;;;;;;0.0;-3.0;-0.0;15.0;20.0;1.0;22.0;;-5.0;0.0;-0.0;1.0;1.0;0.0;-1.0;1.0;-0.0;2.0;-0.0;;;;0.0;-3.0;0.0;;;4.0;-0.0;2.0;3.0;;0.16;52.82;-32.25;-17.62;;2.13;75.92;1.0;-0.3;-0.0;;52.0;-68.9;1.0;-31.0;7.5;-61.1;72.0;;74.0;-41.1;-26.1;-42.5;100.0;;0.161
2016.0;6.0;1.0;-6.0;-6.0;-6.0;-6.0;1.0;11.0;12.0;4.0;4.0;6.0;-0.0;-0.0;-2.0;-2.0;-0.0;5.0;16.96;7.0;1.0;4.0;3.0;1.0;2.0;12.0;0.0;0.0;0.0;-90.05;-93.41;-0.0;-94.4;0.0;-95.68;-5.44;-5.44;1.0;;0.0;;0.0;9.0;1.0;1.0;0.0;;;;;;0.0;1.0;;1.0;2.0;0.0;0.0;1.0;;;;;;;;;0.0;-10.0;1.0;15.0;11.0;1.0;12.0;;-6.0;0.0;0.0;1.0;2.0;2.0;0.0;-1.0;-0.0;3.0;-0.0;;;;0.0;-4.0;0.0;;;2.0;0.0;0.0;2.0;;0.15;37.79;-36.16;-0.41;;0.16;36.6;1.0;-0.2;-0.0;;43.0;-93.4;1.0;-41.0;-1.4;-95.7;44.0;;41.0;-96.6;-55.4;-98.8;100.0;;0.15
