;Revenue;Gross Profit;EBITDA;Operating Income;Income Before Tax;Net Income;Weighted Avg. Shares Outs. Dil.;Total Current Assets;Total Assets;Total Current Liabilities;Total Liabilities;Total Stockholders Equity;Cash Provided by Operating Activities;Cash Used for Investing Activities;Cash Used/Provided by Financing Activities;Net Change In Cash;Free Cash Flow;COGS;Gross Profit Ratio;Operating Expenses;R&D Expenses;Selling, G&A Exp.;General and Admin. Exp.;Selling and Marketing Exp;Other Expenses;COGS and Expenses;Interest Income;Interest Expense;Depreciation and Amortization;EBITDA ratio;Operating Income ratio;Total Other Income Exp.(Gains);Income Before Tax ratio;Income Tax Expense (Gain);Net Income Ratio;EPS;EPS Diluted;Weighted Avg. Shares Outs.;I_SEC Link;Cash and Cash Equivalents;Short-Term Investments;Cash & Short-Term Investments;Net Receivables;Inventory;Other Current Assets;PP&E;Goodwill;Intangible Assets;Goodwill and Intangible Assets;Investments;Tax Assets;Other Non-Current Assets;Total Non-Current Assets;Other Assets;Accounts Payable;Short-Term Debt;Tax Payable;Deferred Revenue;Other Current Liabilities;Long-Term Debt;Deferred Revenue;Deferred Tax Liabilities;Other Non-Current Liabilities;Total Non-Current Liabilities;Other Liabilities;Capital Lease Obligations;Preferred Stock;Common Stock;Retained Earnings;Other Compreh. Income(Loss);Other Total Stockhold. Equity;Total Liab.&Stockhold. Equity;Minority Interest;Total Liabilities & Equity;B_SEC Link;Net_Income;Depreciation_and_Amortization;Deferred_Income_Tax;Stock Based Compensation;Change in Working Capital;Accounts Receivable;Inventory;Accounts Payable;Other Working Capital;Other Non-Cash Items;CAPEX;Acquisitions Net;Purchases of Investments;Sales/Maturities of Investments;Other Investing Activities;Debt Repayment;Common Stock Issued;Common Stock Repurchased;Dividends Paid;Other Financing Activities;Effect of Forex Changes on Cash;Cash at the End of Period;Cash at the Beginning of Period;C_SEC Link;Dunno;Revenue per share;Earnings per share;FCF per share;Dividends per share;CAPEX per share;Book Value per sh.;Comm.Shares outs.;Avg. annual P/E ratio;P/E to S&P500;Avg. annual div. yield;Revenue (m);Operating margin;Depreciation (m);Net profit (m);Income tax rate;Net profit margin;Working capital (m);Long-term debt (m);Equity (m);ROIC;Return on capital;Return on equity;Plowback ratio;Div.&Repurch./FCF;Forex (CAD/USD)
2004.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2005.0;;;-0.0;-0.0;;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;;0.0;;0.0;;;;0.0;;;;-inf;-inf;;;;-inf;-0.06;-0.06;0.0;;0.0;;0.0;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;-0.0;;;0.0;;0.0;;-0.0;;;;0.0;;;;;;;;;;;;0.0;;;;;0.0;;;0.85;;-0.07;0.07;;;1.18;0.0;;;;;-inf;;-0.0;;-inf;0.0;;0.0;;-5.4;-5.6;100.0;;0.846
2006.0;;;-0.0;-0.0;;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.0;;0.0;0.0;-0.0;;;0.0;;0.0;;;;0.0;;;;-inf;-inf;;;;-inf;-0.71;-0.71;0.0;;0.0;;0.0;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;-0.0;;;0.0;;0.0;;-0.0;;;;0.0;;;;;0.0;;;;;;;0.0;;;;;0.0;0.0;;0.89;;-0.8;0.0;;;4.05;0.0;;;;;-inf;;-0.0;;-inf;0.0;;0.0;;-21.4;-19.8;100.0;;0.891
2007.0;;;-0.0;-0.0;;-0.0;0.0;1.0;3.0;0.0;0.0;3.0;-0.0;-1.0;1.0;0.0;-1.0;;;0.0;;0.0;;;;0.0;;;;-inf;-inf;;;;-inf;-0.85;-0.85;0.0;;1.0;0.0;1.0;0.0;;0.0;2.0;;;;;;;2.0;;0.0;;;;;;;;;;;;;;-0.0;0.0;;3.0;;3.0;;-0.0;;;;-0.0;;;;;0.0;-1.0;;;;;;1.0;;;;;1.0;0.0;;1.06;;-0.79;-0.06;;;6.88;0.0;;;;;-inf;;-0.0;;-inf;1.0;;3.0;;-12.1;-11.5;100.0;;1.059
2008.0;;;-0.0;;-0.0;-0.0;1.0;1.0;4.0;0.0;0.0;4.0;-0.0;-2.0;2.0;-0.0;-2.0;;;0.0;;0.0;0.0;;;0.0;0.0;;;-inf;;0.0;-inf;-0.0;-inf;-0.08;-0.08;1.0;;0.0;0.0;0.0;0.0;;0.0;3.0;;;;;;;3.0;;;;;;0.0;;;0.0;;0.0;;;;;-0.0;-0.0;;4.0;;4.0;;-0.0;;-0.0;0.0;-0.0;;;;;;-2.0;;;;-0.0;;2.0;;;;;0.0;0.0;;0.82;;-0.12;-0.79;;0.58;4.11;1.0;;;;;;;-0.0;66.8;-inf;1.0;;5.0;-3.1;-9.4;-2.9;100.0;;0.825
2009.0;;;-0.0;;-0.0;-0.0;1.0;0.0;4.0;0.0;0.0;4.0;-0.0;-0.0;0.0;-0.0;-1.0;;;0.0;;0.0;0.0;;0.0;0.0;0.0;;;-inf;;0.0;-inf;-0.0;-inf;-0.18;-0.18;1.0;;0.0;0.0;0.0;0.0;;0.0;4.0;;;;;;;4.0;;;;;;0.0;;;;;;;;;;-1.0;-0.0;;4.0;;4.0;;-0.0;;-0.0;0.0;0.0;;;;;0.0;-0.0;;;;0.0;;0.0;;;;;0.0;0.0;;0.92;;-0.25;-1.84;;1.48;3.58;1.0;;;;;;;-0.0;24.3;-inf;0.0;;5.0;-6.9;-8.8;-6.9;100.0;;0.922
2010.0;;;-1.0;-1.0;-1.0;-1.0;2.0;1.0;6.0;0.0;0.0;6.0;-1.0;-0.0;2.0;1.0;-1.0;;;1.0;;1.0;1.0;;0.0;1.0;0.0;;;-inf;-inf;-0.0;-inf;-0.0;-inf;-0.69;-0.69;2.0;;1.0;0.0;1.0;0.0;;0.0;5.0;;;;;;;5.0;;;;;;0.0;;;;;;;;;;-2.0;-0.0;;6.0;;6.0;;-1.0;;-0.0;0.0;-0.0;;;;;0.0;-1.0;;;;0.0;;;;;2.0;;1.0;0.0;;0.98;;-0.71;-0.35;;0.2;3.4;2.0;-4.0;-0.2;;;-inf;;-1.0;4.9;-inf;1.0;;6.0;-13.6;-14.1;-21.0;100.0;;0.981
2011.0;;;;;;;3.0;0.0;7.0;0.0;0.0;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;3.0;;0.0;0.0;0.0;0.0;;0.0;6.0;;;;;;;6.0;;;;;;0.0;;;;;;;;;;-3.0;0.0;;7.0;;7.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0.39;;0.19;2.23;3.0;inf;inf;;;;;;;;0.0;;7.0;;;;100.0;;0.952
2012.0;;;-1.0;-1.0;-1.0;-1.0;3.0;1.0;9.0;0.0;1.0;8.0;-1.0;-1.0;2.0;1.0;-1.0;;;1.0;;1.0;1.0;;0.0;1.0;0.0;;0.0;-inf;-inf;0.0;-inf;0.0;-inf;-0.41;-0.41;3.0;;1.0;0.0;1.0;0.0;;0.0;7.0;;;;;;;7.0;;0.0;;;;0.0;;;0.0;;0.0;;;;;-5.0;1.0;;9.0;;9.0;;-1.0;0.0;0.0;0.0;0.0;;;;;-0.0;-1.0;;;0.0;0.0;;2.0;;;-0.0;-0.0;1.0;0.0;;1.02;;-0.43;-0.48;;0.28;2.54;3.0;-4.7;-0.3;;;-inf;0.0;-1.0;-53.5;-inf;1.0;;8.0;-17.5;-11.2;-17.1;100.0;;1.017
2013.0;;;0.0;-1.0;-1.0;-1.0;4.0;0.0;7.0;0.0;1.0;6.0;-1.0;-0.0;-0.0;-1.0;-1.0;;;1.0;;1.0;1.0;;0.0;1.0;0.0;;0.0;inf;-inf;-1.0;-inf;0.0;-inf;-0.29;-0.29;4.0;;0.0;0.0;0.0;0.0;;0.0;7.0;;;;;;;7.0;;0.0;;;;0.0;;;0.0;;0.0;;;;;-6.0;2.0;;7.0;;7.0;;-1.0;0.0;0.0;;-0.0;;;;;1.0;-0.0;;;;0.0;;0.0;;;-0.0;0.0;0.0;1.0;;0.97;;-0.33;-0.27;;0.12;1.66;4.0;-2.7;-0.2;;;-inf;0.0;-1.0;-2.9;-inf;-0.0;;7.0;1.8;1.7;-19.9;100.0;;0.97
